ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,content,unk,directed,hashtag,geocode,source,,,,
,,,,,,,,,,,,pic.twitter.com/jfdksfoned
,0.905599145,18493,Dougarony,,9/5/17,9/5/2017 0:00,10:13:00 AM,0,0,,,Congrats to a Real Strong Woman who isn't bullied by a Corrupt Sadistic & Satanic #POLICESTATE,,,#POLICESTATE,9.05E+17,https://twitter.com/Dougarony/status/905071413572374530,,,,
,0.5127810797,44170,news6wkmg,,9/8/17,9/8/2017 0:00,11:38:00 AM,0,1,,,Steeple lost in Matthew replaced before Irma http:// dlvr.it/PlgRML pic.twitter.com/21HA5YFyza,,,,9.06E+17,https://twitter.com/news6wkmg/status/906179875613982720,,,,
,0.369624806,61207,WCTV,,9/4/17,9/4/2017 0:00,6:46:00 AM,6,2,,,Firm moves ahead on plans to demolish historic black church http://www. wctv.tv/content/news/F irm-moves-ahead-on-plans-to-demolish-historic-black-church-442654423.html â€¦,,,,9.05E+17,https://twitter.com/WCTV/status/904657011614371842,,,,
,0.8970711006,26519,HistoryHeroes,,9/23/17,9/23/2017 0:00,8:54:00 AM,0,0,,,"Navy sailors abusing black infants at Naval Hospital Jacksonville, FL have names: Alyssa Jeannette Thompson, left, & Joanie Barrett, right. pic.twitter.com/4kHAnZ3w8I",,,,9.12E+17,https://twitter.com/HistoryHeroes/status/911574450688155648,,,,
,0.8450709742,33582,KIMMI3_EASON,,9/9/17,9/9/2017 0:00,5:42:00 AM,0,0,,,How wide @FOX13News https:// twitter.com/fox13news/stat us/906450705682235392 â€¦,,@FOX13News,,9.06E+17,https://twitter.com/KIMMI3_EASON/status/906452695296479234,,,,
,0.3171849185,22841,FOX13News,,9/9/17,9/9/2017 0:00,6:45:00 PM,0,0,,,Try Brighthouse / Spectrum613,,,,9.07E+17,https://twitter.com/FOX13News/status/906649764674109442,,,,
,0.9389428185,40486,mikemcclainfox5,,9/9/17,9/9/2017 0:00,5:00:00 PM,8,9,,,"Seeing hints that the storm is intensifying"" says @PaulFox13 #IrmaHurricane @FOX13News @FOX5Atlanta pic.twitter.com/2EjYHM3NEX""",,@PaulFox13 @FOX13News @FOX5Atlanta,#IrmaHurricane,9.07E+17,https://twitter.com/mikemcclainfox5/status/906623462118232064,,,,
,0.2322104424,04376,AlPefley,,9/28/17,9/28/2017 0:00,5:17:00 PM,0,0,,,Woman found passed out in McDonald's bathroom with crying baby in car seat https:// cbs12.com/story/woman-fo und-passed-out-in-mcdonalds-bathroom-with-crying-baby-in-car-seat â€¦ @CBS12,,@CBS12,,9.14E+17,https://twitter.com/AlPefley/status/913513012463620097,,,,
,0.8348600907,60284,WalterAllenTV,,9/9/17,9/9/2017 0:00,10:02:00 AM,0,0,,,Carrying the live press conference on @FOX13News,,@FOX13News,,9.07E+17,https://twitter.com/WalterAllenTV/status/906518118838792192,,,,
,0.8006882778,61675,wildpitchisab,,9/9/17,9/9/2017 0:00,9:34:00 PM,0,0,,,who do you think does that? Sick people,,,,9.07E+17,https://twitter.com/wildpitchisab/status/906692312956379137,,,,
,0.7003647884,25450,Gunsguy,,9/7/17,9/7/2017 0:00,11:55:00 PM,0,0,,,@10NewsWTSP you ran the story http://www. firstcoastnews.com/weather/irma/4 -household-hacks-to-make-sure-youre-hurricane-ready/471516762 â€¦ However a dishwasher is NOT waterproof. only reason it doesnt leak is sensor inside,,@10NewsWTSP,,9.06E+17,https://twitter.com/Gunsguy/status/906002960441856000,,,,
,0.0720068474,15127,COTNews,,9/13/17,9/13/2017 0:00,11:09:00 AM,0,0,,,Crews are in Waverly working on restoration. ^LK,,,,9.08E+17,https://twitter.com/COTNews/status/907984536000233475,,,,
,0.5196570254,03434,AdemasSV,,9/10/17,9/10/2017 0:00,9:33:00 PM,1,0,,,Las calles de Dinner Key Marina en #Coconut Grove se han fusionado con Biscayne Bay #Irma @wsvn #ÃšltimaHora pic.twitter.com/Xgmg2tnmQf,,@wsvn,#Coconut #Irma #,9.07E+17,https://twitter.com/AdemasSV/status/907054371149672453,,,,
,0.0619498026,63014,WPLGLocal10,,9/5/17,9/5/2017 0:00,10:52:00 AM,63,41,,,"#BREAKING #Irma winds now up 180 mph, gusts at 220 mph. South Florida further in forecast cone http:// bit.ly/2eYu9hD?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/8M2GEzByF9",,,#BREAKING #Irma,9.05E+17,https://twitter.com/WPLGLocal10/status/905081194135642112,,,,
,0.6653500307,37003,LyndaDaniel1982,,9/11/17,9/11/2017 0:00,11:43:00 AM,0,0,,,@WPTV your app won't play during the only essential bit of news today: fpl speculating on power restoration..,,@WPTV,,9.07E+17,https://twitter.com/LyndaDaniel1982/status/907268476309573637,,,,
,0.6969691489,62274,WPLGLocal10,,9/26/17,9/26/2017 0:00,7:43:00 AM,8,9,,,"Horrible driving conditions storming into Fort Lauderdale, it is still nasty in Miami too. pic.twitter.com/eSOpPHhhcu",,,,9.13E+17,https://twitter.com/WPLGLocal10/status/912643866922246145,,,,
,0.2353093697,01286,10NewsWTSP,,9/14/17,9/14/2017 0:00,7:35:00 PM,0,1,,,Couple says landlord threw out their food http:// on.wtsp.com/2h5iePn pic.twitter.com/46e8AkZPqs,,,,9.08E+17,https://twitter.com/10NewsWTSP/status/908474215795449857,,,,
,0.3271646454,35401,lifeisbitchie,,9/2/17,9/2/2017 0:00,4:43:00 PM,0,1,,,The media only posts what the police give them. This report is missing many important details,,,,9.04E+17,https://twitter.com/lifeisbitchie/status/904082472476008448,,,,
,0.2692040258,35023,LeeLeestfu,,9/10/17,9/10/2017 0:00,1:09:00 PM,1,3,,,Update on the Miami Seaquarium??,,,,9.07E+17,https://twitter.com/LeeLeestfu/status/906927676073574400,,,,
,0.084756345,63661,WPTV,,9/13/17,9/13/2017 0:00,2:56:00 PM,3,2,,,"At least one dead at school shooting in Spokane, Washington http:// bit.ly/2wZQX8o pic.twitter.com/8GrvGlRHGc",,,,9.08E+17,https://twitter.com/WPTV/status/908041683341860866,,,,
,0.1918750999,17091,DeaglanMcGuigan,,9/2/17,9/2/2017 0:00,8:35:00 PM,0,1,,,@Edelmahoney91,,@Edelmahoney91,,9.04E+17,https://twitter.com/DeaglanMcGuigan/status/904140679781253121,,,,
,0.4220746233,18671,drdr50001,,9/12/17,9/12/2017 0:00,3:34:00 AM,0,0,,,Marshal state. 2. Why not?,,,,9.08E+17,https://twitter.com/drdr50001/status/907507733599014912,,,,
,0.4379120883,25211,GREENLAWOFFICE,,9/9/17,9/9/2017 0:00,1:55:00 PM,0,0,,,Missing Johns. Sure wish they were still in the mix. @FOX10News @NWSNHC #johnhope #johneddthompson #Irma2017 #irma pic.twitter.com/XODpNEGJSv,,@FOX10News @NWSNHC,#johnhope #johneddthompson #Irma2017 #irma,9.07E+17,https://twitter.com/GREENLAWOFFICE/status/906576820916682753,,,,
,0.2696342882,16546,DarlaPowellInt,,9/14/17,9/14/2017 0:00,1:41:00 PM,0,0,,,Still no power here in Homestead.,,,,9.08E+17,https://twitter.com/DarlaPowellInt/status/908385312828788736,,,,
,0.765480904,31517,JPGarv,,9/1/17,9/1/2017 0:00,5:18:00 PM,0,0,,,Charming! She certainly looks like she's sorry and has learned her lesson.,,,,9.04E+17,https://twitter.com/JPGarv/status/903728806535585796,,,,
,0.4009592605,40459,MikeGreene78,,9/9/17,9/9/2017 0:00,8:27:00 PM,0,0,,,@FOX29WFLX is college football game on another channel??,,@FOX29WFLX,,9.07E+17,https://twitter.com/MikeGreene78/status/906675370778296323,,,,
,0.097551606,10831,catarinaaba,,9/19/17,9/19/2017 0:00,6:21:00 PM,0,0,,,@RepublicService why didn't you pick up yard waste in Countryway/Westchase area today? @10NewsWTSP @FOX13News #badservice,,@RepublicService @10NewsWTSP @FOX13News,#badservice,9.10E+17,https://twitter.com/catarinaaba/status/910267607814635525,,,,
,0.8631618131,43305,NelsonBarilla15,,9/8/17,9/8/2017 0:00,4:02:00 PM,0,0,,,#NowStillWatching @TMZ @wsvn @WPLGLocal10 @FamilyFeud @ModernFam @TheSimpsons @netflix @cwtvd @cworiginals @CW_CrazyXGF @undercover_cbs,,@TMZ @wsvn @WPLGLocal10 @FamilyFeud @ModernFam @TheSimpsons @netflix @cwtvd @cworiginals @CW_CrazyXGF @undercover_cbs,#NowStillWatching,9.06E+17,https://twitter.com/NelsonBarilla15/status/906246293923799040,,,,
,0.3401156795,17817,DionisioDeLaRos,,9/8/17,9/8/2017 0:00,8:20:00 PM,0,0,,,Omg,,,,9.06E+17,https://twitter.com/DionisioDeLaRos/status/906311193425530881,,,,
,0.084666854,55208,STYoung0863,,9/23/17,9/23/2017 0:00,3:24:00 PM,0,0,,,Think she woke up late and drove with the top down speeding to work. No hair brush around.,,,,9.12E+17,https://twitter.com/STYoung0863/status/911672694470475776,,,,
,0.6429383756,31763,judyblue51,,9/10/17,9/10/2017 0:00,5:38:00 AM,0,0,,,Wow,,,,9.07E+17,https://twitter.com/judyblue51/status/906814131222794240,,,,
,0.5860893529,61665,WildcardWing,,9/10/17,9/10/2017 0:00,12:42:00 PM,0,0,,,Hang in there and take care of yourselves.,,,,9.07E+17,https://twitter.com/WildcardWing/status/906920784756723718,,,,
,0.3655206264,49665,rlcassidy,,9/14/17,9/14/2017 0:00,1:48:00 PM,0,0,,,pic.twitter.com/jTB4uV1Ys3,,,,9.08E+17,https://twitter.com/rlcassidy/status/908387057545990144,,,,
,0.7916846808,46054,palmbeachpink,,9/10/17,9/10/2017 0:00,12:45:00 PM,0,0,,,is it protocol to keep flag flying no matter what? thx!,,,,9.07E+17,https://twitter.com/palmbeachpink/status/906921690575327232,,,,
,0.0012246726,35812,LittleRhody9,,9/10/17,9/10/2017 0:00,2:08:00 PM,0,0,,,@wsvn @FoxNews #miami https:// twitter.com/cousinscluborg /status/906942123123101696 â€¦,,@wsvn @FoxNews,#miami,9.07E+17,https://twitter.com/LittleRhody9/status/906942571632582657,,,,
,0.1584584883,55033,StormCenterHQ,,9/6/17,9/6/2017 0:00,2:13:00 PM,0,0,,,RT @WPLGLocal10 : #BREAKING #Irma 's 2 PM advisory shows storm churning through Caribbean with 185 mph winds & headiâ€¦ https:// twitter.com/i/web/status/9 05489953693593601 â€¦,,@WPLGLocal10,#BREAKING #Irma,9.05E+17,https://twitter.com/StormCenterHQ/status/905494154620403713,,,,
,0.3274880514,58380,trcharisse,,9/10/17,9/10/2017 0:00,2:58:00 PM,1,2,,,Also Seminole County starting at 7pm until 6pm tomorrow.,,,,9.07E+17,https://twitter.com/trcharisse/status/906955113096413184,,,,
,0.524157382,37541,major2829,,9/10/17,9/10/2017 0:00,3:50:00 PM,0,1,,,GOOD. Losers. Make them sit outside for the rest of the storm.,,,,9.07E+17,https://twitter.com/major2829/status/906968220539768839,,,,
,0.5958379129,04317,almightydag,,9/18/17,9/18/2017 0:00,5:50:00 AM,0,0,,,And... why are we warning them?,,,,9.10E+17,https://twitter.com/almightydag/status/909716350431580160,,,,
,0.7206746789,46529,PBHappening,,9/20/17,9/20/2017 0:00,2:46:00 PM,0,1,,,Check out this week's #WeatherWednesday forecast from @CBS12 meteorologist @LoleskyWX https:// shar.es/1Vs6Bt,,@CBS12 @LoleskyWX,#WeatherWednesday,9.11E+17,https://twitter.com/PBHappening/status/910575999531802624,,,,
,0.2533939644,40301,MichelleOrr14,,9/17/17,9/17/2017 0:00,1:20:00 PM,0,0,,,Spare Tampa Bay!,,,,9.09E+17,https://twitter.com/MichelleOrr14/status/909467202730029056,,,,
,0.5898574351,37036,LyndaFigueredo,,9/16/17,9/16/2017 0:00,4:17:00 PM,1,3,,,She's gets me! @joProducerrr You are the best! Missed you this am! See you all tonight after the game! @CBS12 pic.twitter.com/5TnZuBMQhd,,@joProducerrr @CBS12,,9.09E+17,https://twitter.com/LyndaFigueredo/status/909149200436350976,,,,
,0.1222569163,06645,AshleighWalters,,9/5/17,9/5/2017 0:00,4:40:00 AM,2,1,,,"#HurricaneIrma PREP TIP: Trimming trees? Careful of power lines. Check trash pick-up times, debris can become a projectile @WPTV #amcrew pic.twitter.com/DxOG9v6JWa",,@WPTV,#HurricaneIrma #amcrew,9.05E+17,https://twitter.com/AshleighWalters/status/904987465454415872,,,,
,0.325205164,12120,CBS12,,9/11/17,9/11/2017 0:00,11:33:00 AM,0,2,,,#BREAKING #FPL : We have started restoration efforts,,,#BREAKING #FPL,9.07E+17,https://twitter.com/CBS12/status/907265731590533120,,,,
,0.8960478332,13554,chigirl913,,9/10/17,9/10/2017 0:00,12:21:00 AM,0,6,,,Gotta watch that storm surge!! #HurricaneIrma #IrmaHurricane2017 @wsvn @weatherchannel @CNNweather pic.twitter.com/AjjtMWIzwM,,@wsvn @weatherchannel @CNNweather,#HurricaneIrma #IrmaHurricane2017,9.07E+17,https://twitter.com/chigirl913/status/906734408635383808,,,,
,0.4525240612,25796,hatzelvela,,9/10/17,9/10/2017 0:00,12:11:00 PM,10,20,,,"Caravan of trucks, backhoes, water, gasoline heads into the Remedios, Caibarien area after #Irma . #Cuba #Hurricane @WPLGLocal10 pic.twitter.com/qa182s5vf1",,@WPLGLocal10,#Irma #Cuba #Hurricane,9.07E+17,https://twitter.com/hatzelvela/status/906912905618231296,,,,
,0.7354245494,36761,LucasBoggPhotog,,9/5/17,9/5/2017 0:00,7:37:00 PM,9,4,,,. @seuniversity has cancelled classes for Friday & Monday with hopes of resuming on Tuesday of next week. @FOX13News,,@seuniversity @FOX13News,,9.05E+17,https://twitter.com/LucasBoggPhotog/status/905213452561600514,,,,
,0.264600239,52243,SeacoastBargain,,9/13/17,9/13/2017 0:00,4:26:00 PM,0,0,,,@mysuncoast You sales@mysuncoast.com email is bouncing. How to I email sales?,,@mysuncoast @mysuncoast,,9.08E+17,https://twitter.com/SeacoastBargain/status/908064461159895041,,,,
,0.5178577965,14755,CodyConley10,,9/27/17,9/27/2017 0:00,2:44:00 PM,0,1,,,@CSajun Cole is screwed,,@CSajun,,9.13E+17,https://twitter.com/CodyConley10/status/913112093649510403,,,,
,0.0539063803,65739,wsvn,,9/19/17,9/19/2017 0:00,8:56:00 PM,31,7,,,9th person dies week after Florida nursing home evacuation http:// wsvn.com/news/local/9th -person-dies-week-after-florida-nursing-home-evacuation/ â€¦ pic.twitter.com/RlwfrwKavT,,,,9.10E+17,https://twitter.com/wsvn/status/910306707087163392,,,,
,0.2563135852,20482,ErinCBS12,,9/28/17,9/28/2017 0:00,8:05:00 PM,7,1,,,FEMA help extended! The Fenn Center in Ft. Pierce is going to be open tomorrow from 8 AM until 6 PM @CBS12 pic.twitter.com/rnaEprpHsm,,@CBS12,,9.14E+17,https://twitter.com/ErinCBS12/status/913555268629336065,,,,
,0.1951421519,25414,GuayacoMiami,,9/11/17,9/11/2017 0:00,7:40:00 PM,0,0,,,"@nbc6 @WPLGLocal10 @wsvn can u guys not broadcast what happened at Ransom Everglades"". That's a rich person school@and they will obv be ok""",,@nbc6 @WPLGLocal10 @wsvn @and,,9.07E+17,https://twitter.com/GuayacoMiami/status/907388357407277056,,,,
,0.2664382448,46062,palmbeachpink,,9/9/17,9/9/2017 0:00,1:59:00 PM,0,0,,,isn't it at capacity? can people staying there help? are there a lot of elderly? if one volunteers must they stay? thx!!,,,,9.07E+17,https://twitter.com/palmbeachpink/status/906577712483106817,,,,
,0.9105388028,35387,LiewRonda,,9/16/17,9/16/2017 0:00,1:41:00 PM,0,0,,,"Aside from that, he HAS NO POLICY!",,,,9.09E+17,https://twitter.com/LiewRonda/status/909109931332251648,,,,
,0.6550801716,48464,raquelalderman,,9/7/17,9/7/2017 0:00,7:33:00 AM,0,2,,,@ATT take note!! #wheresourfreewifi,,@ATT,#wheresourfreewifi,9.06E+17,https://twitter.com/raquelalderman/status/905755844624732160,,,,
,0.9641944837,12578,CBS12,,9/8/17,9/8/2017 0:00,11:46:00 AM,1,2,,,#Breaking @insideFPL We do everything we can to drill and prepare for these events in place.,,@insideFPL,#Breaking,9.06E+17,https://twitter.com/CBS12/status/906182075379789824,,,,
,0.7321334892,33616,King28st,,9/9/17,9/9/2017 0:00,12:44:00 PM,0,1,,,By my mom house some folks left to Tennessee and left they dog outside with a bag of food,,,,9.07E+17,https://twitter.com/King28st/status/906558907560185857,,,,
,0.3184956755,57702,timmcne,,9/9/17,9/9/2017 0:00,9:37:00 PM,0,0,,,Let's worry about your houses!!! What about my tweets?,,,,9.07E+17,https://twitter.com/timmcne/status/906693056606478336,,,,
,0.7253630328,26636,hollyjnelson,,9/7/17,9/7/2017 0:00,3:26:00 PM,0,0,,,"@WPTV there's REGULAR gas and no lines at the Racetrac on the Stuart exit off 95, it's not that far from the exit for those leaving town!",,@WPTV,,9.06E+17,https://twitter.com/hollyjnelson/status/905874890372370433,,,,
,0.4417609391,25655,happyjaxx,,9/10/17,9/10/2017 0:00,6:39:00 AM,0,1,,,"Keeping an eye on #Irma with @WPLGLocal10 , I might be far, but my is with you. #florida",,@WPLGLocal10,#Irma #florida,9.07E+17,https://twitter.com/happyjaxx/status/906829481037504512,,,,
,0.0971745996,40448,mikeetek,,9/10/17,9/10/2017 0:00,9:23:00 PM,0,0,,,@wsvn pic.twitter.com/kWrxSAPJgr,,@wsvn,,9.07E+17,https://twitter.com/mikeetek/status/907052030363086850,,,,
,0.3180937466,59631,veeveesparks,,9/6/17,9/6/2017 0:00,9:39:00 AM,0,0,,,Those that don't leave are going to get it before those that show up when told it might get there.,,,,9.05E+17,https://twitter.com/veeveesparks/status/905425179924463616,,,,
,0.73211144,64809,WPTV,,9/11/17,9/11/2017 0:00,9:24:00 AM,2,1,,,Dusk to dawn curfew in effect,,,,9.07E+17,https://twitter.com/WPTV/status/907233458308739072,,,,
,0.893957071,08329,billy_vanegas,,9/13/17,9/13/2017 0:00,4:22:00 PM,0,1,,,"well done and congratulations, a example of team work!",,,,9.08E+17,https://twitter.com/billy_vanegas/status/908063316953759744,,,,
,0.776263793,19313,eduactor4life,,9/27/17,9/27/2017 0:00,3:24:00 PM,0,0,,,Hi Shayla keep up the great work @FOX13News . Marvin A. Bell (Jorgie's husband).,,@FOX13News,,9.13E+17,https://twitter.com/eduactor4life/status/913122132141510656,,,,
,0.4046593511,41907,muchmann,,9/8/17,9/8/2017 0:00,10:23:00 AM,0,0,,,Warrants welcomed too?,,,,9.06E+17,https://twitter.com/muchmann/status/906161158037442560,,,,
,0.4074867538,67214,YaremiNEWS,,9/9/17,9/9/2017 0:00,6:30:00 PM,1,3,,,#Water is already creeping into my dad's #Key Largo home. Hope his neighbors who chose not to #evacuate are safe #hurricaneirma @CBS12 pic.twitter.com/q130GFGnBF,,@CBS12,#Water #Key #evacuate #hurricaneirma,9.07E+17,https://twitter.com/YaremiNEWS/status/906645982359801856,,,,
,0.3606312211,02700,4self78,,9/8/17,9/8/2017 0:00,4:47:00 PM,0,1,,,Don't you wish they had more yogurt pieces in the #SpecialK,,,#SpecialK,9.06E+17,https://twitter.com/4self78/status/906257759469015040,,,,
,0.5996260025,04495,AlPefley,,9/19/17,9/19/2017 0:00,9:43:00 PM,0,0,,,White man arrested in slayings of 2 black men in Louisiana https:// cbs12.com/story/white-ma n-arrested-in-slayings-of-2-black-men-in-louisiana â€¦ @CBS12,,@CBS12,,9.10E+17,https://twitter.com/AlPefley/status/910318510781485057,,,,
,0.8972055259,16817,DavidJonesTV,,9/11/17,9/11/2017 0:00,3:20:00 PM,1,0,,,Here's the view just south of Ocala right now. @WCJB20 pic.twitter.com/ycXt6CYzeQ,,@WCJB20,,9.07E+17,https://twitter.com/DavidJonesTV/status/907322993336098817,,,,
,0.9322982177,00528,10NewsWTSP,,9/28/17,9/28/2017 0:00,6:05:00 AM,3,7,,,St. Petersburg professor raising money to help small town in Puerto Rico http:// on.wtsp.com/2xNCMph pic.twitter.com/PBHodU3pFD,,,,9.13E+17,https://twitter.com/10NewsWTSP/status/913343805096636416,,,,
,0.0271517537,34995,Lee_in_Iowa,,9/9/17,9/9/2017 0:00,10:15:00 PM,2,18,,,"Yes, the shelters ARE taking pets--as long as they have a leash or crate--which these obviously do. Some people are monsters.",,,,9.07E+17,https://twitter.com/Lee_in_Iowa/status/906702541395820545,,,,
,0.7780035527,62857,WPLGLocal10,,9/8/17,9/8/2017 0:00,7:56:00 AM,16,9,,,Here is the latest advisory the minimum central pressure has risen and the winds are down. Still a Major Hurricane pic.twitter.com/xzuo7yOWVb,,,,9.06E+17,https://twitter.com/WPLGLocal10/status/906124056302321665,,,,
,0.2234500286,56660,terib3294,,9/10/17,9/10/2017 0:00,3:05:00 PM,0,0,,,I'd break a window. I swear I would try to break a small part of a window. These birds will die.,,,,9.07E+17,https://twitter.com/terib3294/status/906956821474275330,,,,
,0.629159422,48749,realhardrocker,,9/11/17,9/11/2017 0:00,1:21:00 AM,0,1,,,Good stuff thank God,,,,9.07E+17,https://twitter.com/realhardrocker/status/907111757633802240,,,,
,0.3894661544,50886,SadAsianMan,,9/11/17,9/11/2017 0:00,12:19:00 PM,0,0,,,These people have nicer cars and now nicer shoes than me,,,,9.07E+17,https://twitter.com/SadAsianMan/status/907277311065464838,,,,
,0.8146050841,62508,WPLGLocal10,,9/19/17,9/19/2017 0:00,6:25:00 AM,3,3,,,Broken Down Car on I-95 SB Express at NW 135th St #traffic pic.twitter.com/Fg4Fj3S2xp,,,#traffic,9.10E+17,https://twitter.com/WPLGLocal10/status/910087337438253056,,,,
,0.3585882361,03082,a4evanygirl,,9/11/17,9/11/2017 0:00,7:43:00 AM,0,0,,,Thank you!! Not my block. Stay safe & thank you for being out there keeping us all informed.,,,,9.07E+17,https://twitter.com/a4evanygirl/status/907207994588516352,,,,
,0.6328382622,31536,jpotisch,,9/10/17,9/10/2017 0:00,5:14:00 PM,0,1,,,I guess â€œadvisedâ€ evacuation,,,,9.07E+17,https://twitter.com/jpotisch/status/906989194765062144,,,,
,0.7646352696,24106,GaryJShields,,9/9/17,9/9/2017 0:00,11:43:00 PM,0,0,,,I just googled the length 1st. 446 miles long & 351 miles wide. Yesterday it was 1000 miles wide. Moving at 16mph. Let's say it goes 25mph.,,,,9.07E+17,https://twitter.com/GaryJShields/status/906724893869445120,,,,
,0.5475238997,49407,richschellhase,,9/4/17,9/4/2017 0:00,5:39:00 PM,0,0,,,Why are using CLIP as an option?there are no real computer models that take this anywhere near there-CLIP just says where storms normally go pic.twitter.com/1n8wwbWGYs,,,,9.05E+17,https://twitter.com/richschellhase/status/904821312438358016,,,,
,0.0618840926,06283,Ashbrownguy,,9/10/17,9/10/2017 0:00,10:31:00 PM,1,2,,,Fox13 crew is the most dedicated group I have ever seen. Reporting all day with no rest. They really love Tampa Bay!,,,,9.07E+17,https://twitter.com/Ashbrownguy/status/907069162148810753,,,,
,0.5555854172,33745,kjlamborn,,9/16/17,9/16/2017 0:00,11:30:00 PM,0,0,,,"@rbbcomm troll, get outta here with this bs pr attempt",,@rbbcomm,,9.09E+17,https://twitter.com/kjlamborn/status/909258316903272449,,,,
,0.1395235035,47753,presidentcycs,,9/10/17,9/10/2017 0:00,12:47:00 PM,0,1,,,"Unbelievable, I walked this street every day visiting Miami for a congress. Take care!",,,,9.07E+17,https://twitter.com/presidentcycs/status/906922112832729090,,,,
,0.5617006335,65561,wsvn,,9/25/17,9/25/2017 0:00,1:06:00 AM,5,7,,,"Supply collections for #Irma victims held in Miami, West Palm Beach http:// wsvn.com/news/local/sup ply-collections-for-irma-victims-held-in-miami-west-palm-beach/ â€¦ pic.twitter.com/ZfQ4Hy54pf",,,#Irma,9.12E+17,https://twitter.com/wsvn/status/912181611147464704,,,,
,0.9209139098,64866,WPTV,,9/10/17,9/10/2017 0:00,9:24:00 AM,21,19,,,"Cat. 4 Hurricane Irma's eye currently over lower Florida Keys, 20 miles east of Key West http:// bit.ly/2jdSqVk pic.twitter.com/br0aJOaDoF",,,,9.07E+17,https://twitter.com/WPTV/status/906870933918494720,,,,
,0.696367891,64367,WPTV,,9/25/17,9/25/2017 0:00,9:10:00 AM,0,0,,,Police: Man arrested near White House had cache of weapons in car http:// bit.ly/2fmeJmR pic.twitter.com/dQoLrWsH0l,,,,9.12E+17,https://twitter.com/WPTV/status/912303178934341638,,,,
,0.1726607541,42834,NancyLCouch1,,9/10/17,9/10/2017 0:00,1:49:00 PM,0,2,,,This is Shameful & Disgusting! #LockthemUp,,,#LockthemUp,9.07E+17,https://twitter.com/NancyLCouch1/status/906937611020853249,,,,
,0.0220882682,07720,believeitstime,,9/10/17,9/10/2017 0:00,4:09:00 PM,0,0,,,"Exactly, David",,,,9.07E+17,https://twitter.com/believeitstime/status/906972843690270720,,,,
,0.0703467977,59458,v3ktorious,,9/13/17,9/13/2017 0:00,1:43:00 PM,1,4,,,All love WPLG - you got us through the storm - listened to you all for hours on crank radio. Thanks for the continuous coverage!,,,,9.08E+17,https://twitter.com/v3ktorious/status/908023263946780679,,,,
,0.663638325,08482,blblue78,,9/11/17,9/11/2017 0:00,9:20:00 AM,0,0,,,@WPTV is the curfew still in effect in pbc?,,@WPTV,,9.07E+17,https://twitter.com/blblue78/status/907232471351267330,,,,
,0.7725956849,31384,joshsidorowicz,,9/9/17,9/9/2017 0:00,1:22:00 PM,2,3,,,"Steady line into Sessums Elem. where Red Cross volunteer says shelter capacity is approx 1,500. About 800 already here. @10NewsWTSP pic.twitter.com/dVtvgeS7Ud",,@10NewsWTSP,,9.07E+17,https://twitter.com/joshsidorowicz/status/906568436339355649,,,,
,0.6502603509,67733,zoomer61,,9/9/17,9/9/2017 0:00,9:30:00 AM,0,0,,,@FOX13News Please advise where folks can get plywood to board up their houses.,,@FOX13News,,9.07E+17,https://twitter.com/zoomer61/status/906510226299478016,,,,
,0.4747381046,18088,DLStroudPhoto,,9/15/17,9/15/2017 0:00,9:58:00 AM,0,1,,,Really nice. What time of day?,,,,9.09E+17,https://twitter.com/DLStroudPhoto/status/908691404548866048,,,,
,0.0531843402,60526,waywatSMH,,9/1/17,9/1/2017 0:00,7:36:00 AM,0,0,,,pic.twitter.com/t1cc5F3Obj,,,,9.04E+17,https://twitter.com/waywatSMH/status/903582445257322496,,,,
,0.025700363,53744,SocialChatsSF,,9/11/17,9/11/2017 0:00,12:23:00 AM,1,1,,,Legal Hurricane Rights- via @wsvn #hurricaneirma http:// fb.me/6AcQhX4bE,,@wsvn,#hurricaneirma,9.07E+17,https://twitter.com/SocialChatsSF/status/907097232201191425,,,,
,0.7742701339,59905,vinp310,,9/8/17,9/8/2017 0:00,11:20:00 AM,0,0,,,@WPTV Do you have a radio partner?,,@WPTV,,9.06E+17,https://twitter.com/vinp310/status/906175444852101121,,,,
,0.7634535899,25415,GuayacoMiami,,9/11/17,9/11/2017 0:00,7:28:00 PM,0,0,,,Their feed freezes at times bit it comes up from their app,,,,9.07E+17,https://twitter.com/GuayacoMiami/status/907385311185002496,,,,
,0.7893013998,01404,10NewsWTSP,,9/13/17,9/13/2017 0:00,12:35:00 AM,4,1,,,Rumors of floating bodies drive families to check on their loved ones http:// on.wtsp.com/2h2gDJU pic.twitter.com/mYiuZL0zHL,,,,9.08E+17,https://twitter.com/10NewsWTSP/status/907824947187392513,,,,
,0.9056459144,53653,smwol298,,9/14/17,9/14/2017 0:00,9:44:00 PM,0,0,,,"I, they didn't 33604",,,,9.09E+17,https://twitter.com/smwol298/status/908506834838925312,,,,
,0.9731134287,58496,TrishBeMe,,9/10/17,9/10/2017 0:00,11:55:00 AM,0,0,,,"@WPTV @MerrisBadcock I ask myself that question daily. If I werent on the West Coast, I'd take in one of those poor dogs.",,@WPTV @MerrisBadcock,,9.07E+17,https://twitter.com/TrishBeMe/status/906908946387976192,,,,
