Topic,Tweets,Date,Number,Permalink
storm hit just fpl tropical cat days lost went did
,"It has been 8 days now here in 33125, no debris, no flooding, no poles down, I would really like to understand the delay....",2017-09-18,6,https://twitter.com/Ayran92/status/909939034675404805
, is winter springs in the area to be rebuilt? We came on this afternoon briefly. Thnx,2017-09-11,6,https://twitter.com/keencsoki/status/907408039631781888
,Maybe focusing on transformers and downed lines in flooded area?,2017-09-11,6,https://twitter.com/Kaitain_FL/status/907373298966810624
,"Yes ma'am, apparently it's not the breaker, but one of the ""feeder locations"" in our area is damaged",2017-09-13,6,https://twitter.com/MamaKiki_/status/907983536514322432
,How long does it take to assess damages? Be truthful about your communication. I would rather hear we have yet to make it out to you because,2017-09-12,6,https://twitter.com/MsTineo/status/907597463535673344
, oh what? To hell with our families!! Come on!! There's not even flooding in our area!! WTF?! I know fuck us right?!,2017-09-15,6,https://twitter.com/Joeygigglepants/status/908856281334714368
," please say today is the day for East Orlando Dean and University Area. We are surviving on granola bars, please.",2017-09-12,6,https://twitter.com/AmandaLasen/status/907577784645636096
,Your app says only 25 customers are affected by the outage in my area of Oakland Park/Tamarac. That number is outrageously wrong.,2017-09-13,6,https://twitter.com/MDNicholsEsq/status/907994583354703872
,Just like they do in Oklahoma after a major tornado. Based upon most number of customers restored per repair.,2017-09-15,6,https://twitter.com/slhtazdevil/status/908802480351223808
,I can tell you that's a lie because we have 65 affected just in my neighborhood,2017-09-17,6,https://twitter.com/Lance_Em/status/909413202957668352
, what's the reason for light being off From this morning til now when there is structural damages in the area?,2017-09-11,6,https://twitter.com/mojoeherb/status/907347490969710592
,Perhaps the TAKE-AWAY is to move to a coastal area that is susceptible to dangerous hurricanes.,2017-09-12,6,https://twitter.com/Scanachi/status/907702826041794560
,if I never hear the phrase we have to assess the damages again I'll be a happy man,2017-09-11,6,https://twitter.com/BillHrdjr/status/907378374061981697
,"I don't have any answers, just live in reality of we are in a tropical area that gets big storms and we need to be prepared.",2017-09-16,6,https://twitter.com/chelev123/status/909012671726579713
,Everyone in your service area needs to sue you for punitive damages!,2017-09-13,6,https://twitter.com/hintofsub/status/907963491105067008
,"With all the $$$ we pay monthly, totally unacceptable! No trucks in my area, no website. Ridiculous! #fplsucks #hurricaneimra #nolights",2017-09-12,6,https://twitter.com/MCityComics/status/907691179466215430
,Has anyone in Cape Coral seen  trucks? All I've seen is  #hurricaneirma2017,2017-09-12,6,https://twitter.com/Olivia2Cool4U/status/907668249608892421
,"In the Houston area, they turn off transformers if they are in danger of being flooded. It may be very temporary.",2017-09-10,6,https://twitter.com/RoseannaRawlins/status/906980286738640896
,"I think the same, everyone that I know has said 4 or 5 days &, here we're in zones with no flooding or tornados waiting 4  , mercy?",2017-09-18,6,https://twitter.com/a_matar/status/909968336385167361
, Why are we not seeing recovery crews and assessment teams in Orange County?,2017-09-12,6,https://twitter.com/magick2569/status/907617592399069184
,Why would they have a data center located in heart of potential disaster area. #CloudSolution allows displacement in today's infrastructure.,2017-09-10,6,https://twitter.com/FAU_Owls_Nest/status/907049454510989313
,And no one can tell me that one massive company has as many workers and trucks as say 10 small companies covering the same area.,2017-09-14,6,https://twitter.com/Domnation24/status/908391938889527296
,"Just check Dunson Hill development in Davenport Florida, no flooding, no downed lines no reason for easy assessment",2017-09-12,6,https://twitter.com/dizdata/status/907744207560876033
, and now Lake Nona area back on. What about district on Baldwin park apts & Avante nursing home (same grid)?? #unreliable,2017-09-11,6,https://twitter.com/RJAuthor1/status/907356081260769281
, just curious to know if you have historical data regarding when neighborhoods have been brought back on line after hurricanes?,2017-09-15,6,https://twitter.com/BrianAdams66/status/908892224439619584
, so I see an emergency response truck from Atlanta before I see a Duke Energy truck here in St Pete. #dukeenergyfail ,2017-09-13,6,https://twitter.com/stpetemichael/status/908097835903668225
,"These photos were taken yesterday in the ""Maximo"" area of St. Petersburg.  is coordinating the massive restoration effort.",2017-09-14,6,https://twitter.com/DPLToday/status/908402799377035265
,    reported a emergency line down 6 days ago. Still no service. Not even 1 truck. #pinellaspark .,2017-09-16,6,https://twitter.com/HighTide727/status/909131515174498304
, it takes 5 days to identify the most damaged areas? And then you fix them LAST?,2017-09-15,6,https://twitter.com/Senpai212/status/908802530234261505
,We live in downtown St Pete. We have no downed trees. Our infrastructure does not need to be rebuilt. Please send a truck!,2017-09-16,6,https://twitter.com/BethMarino1/status/909207747815755776
,Cory really just weeks after attacking,2017-09-14,6,https://twitter.com/Serafinos/status/908477539387150337
, SF is an area where hurricanes are prone to hit why not have underground electricity like most homes,2017-09-15,6,https://twitter.com/EdmandsLancraft/status/908846852912615424
,I'll be dead by morning just from Mylo bitting a chunk out of my lip,2017-09-18,6,https://twitter.com/ILikeSmoores/status/909648453348847616
,The only  trucks I've seen are in tweets and propaganda videos cut with footage from counties out of your services areas.,2017-09-12,6,https://twitter.com/jessnotarabbit/status/907687919607058433
,"And everyone in your service area is really hoping you prepared for it, bc we are stuck in deathly heat here",2017-09-11,6,https://twitter.com/EpicSensei/status/907319193665724416
,How about getting  to post updates and have  add polk county to disaster area list. #fail,2017-09-13,6,https://twitter.com/thepeterbraunst/status/907950190207926272
,Its not like you can just put a senior with dementia into a car and drive them to safety. She does not understand the danger of staying.,2017-09-17,6,https://twitter.com/katiesteel32/status/909438329300701185
,You say that so proudly yet Im in a not badly impacted area and your 7000 workers havent done shit please explain,2017-09-12,6,https://twitter.com/NJJoe79/status/907469543991377920
,"Also, not sure how you can have a response that quickly. You didn't even ask orDM me to find out where I was in your affected area.",2017-09-12,6,https://twitter.com/IronKnight23/status/907698562804469760
, Crews Tuesday cut back trees and repaired damaged lines but haven’t turned them back on yet? Ticket: 4764,2017-09-14,6,https://twitter.com/AVonGauss/status/908370138503802880
,"2/9 such a poor emergency response. 16 hour days are not good enough. Roads can be built with traffic doing 60 mph just feet from workers,",2017-09-14,6,https://twitter.com/Lululuvshockey/status/908355634843832320
,"I understand your frustration. Try watching some TV or just blast the AC, you'll forget all about this!",2017-09-12,6,https://twitter.com/Puke_Energy/status/907708969761767427
,still #nopower ? #emergencyresponseteams from the #RedCross can bring food/water to ur location. What area are u in?,2017-09-18,6,https://twitter.com/OverhaulVintage/status/909762274264539136
,Apparently the common talking point by Duke is that underground lines are equally if not more vulnerable to flooding from surge.,2017-09-14,6,https://twitter.com/AberrantSkeptic/status/908388438474358784
, Are these outage maps accurate? Crews enroute to locations with less than 10 affected customers? Areas with 1500 w/ no updates.,2017-09-12,6,https://twitter.com/Trav0taku/status/907679769868816384
,"Presence in neighborhood's like mine (mid-class to lower) is minimal at best.  , you're disaster mitigation model is a farce.",2017-09-14,6,https://twitter.com/3dorksatthebar/status/908341942236348417
,Because these linemen are people too and need to assess dangers first. Chill out or move out if you can't deal with storms.,2017-09-11,6,https://twitter.com/TommyFrain2013/status/907433672969736195
,...oh not just him ...all those CRIMINALS must be arrested and jailed.,2017-09-14,6,https://twitter.com/RevJets/status/908518013258878976
, ....please come fix us!!! There isn't any flooding. I promise!! ,2017-09-11,6,https://twitter.com/SteginkTim/status/907334022241681415
,Probably not enough for your service area . Ouc has a much higher ratio of workers per affected customer and it shows.,2017-09-13,6,https://twitter.com/BenSnow57/status/907959560903766016
,"How many substations were damaged, how many repaired? When will crews get to nbrhoods?",2017-09-14,6,https://twitter.com/TimBurton87/status/908329479147311106
,"Duke and many others from all over the east coast. In many cases, it is not just repair but entire infrastructure rebuild.",2017-09-13,6,https://twitter.com/MSPOA/status/908159075178790912
,"Duke and many others from all over the east coast. In many cases, it is not just repair but entire infrastructure rebuild.",2017-09-13,6,https://twitter.com/MSPOA/status/908159075178790912
,What more should JEA be doing? There is an army of utility workers out. Major storms = major outages. Restoration never comes fast enough.,2017-09-14,6,https://twitter.com/NateMonroeTU/status/908185473750900737
,"Per  livestream, once wind subsides starting tomorrow, military-like ""troops"" of crews will move again for restoration.",2017-09-10,6,https://twitter.com/_shelbyreynolds/status/906906071956180992
,"And she is at risk of pre term labor so watch out for the lawsuit. Called your ""emergency line"" but it's just a looped recording. More ammo",2017-09-13,6,https://twitter.com/Derubermensch1/status/908106983269703680
,Screw Pasco county! Why does Duke give you special treatment over less damaged rural areas who have to wait longer for onlu simple fixes!?,2017-09-13,6,https://twitter.com/Causedtheflames/status/907816545212133376
,"my mom, age 90, just evacuated to Park Vista High School. Says no beds there, and not even anywhere to sit! Please help!!!",2017-09-08,6,https://twitter.com/JGross10/status/906206366318112768
,.  Have winds diminished enough for crews to be dispatched in 32211? #irmahurricane2017,2017-09-11,6,https://twitter.com/scottlara1961/status/907295203903594496
,Havent seen a single  truck on the northside near the trout river (which flooded a great deal) with multiple downed wires. #day5,2017-09-15,6,https://twitter.com/whateverwonder/status/908573674776576001
, how bout as y'all assess the flooded areas you repair the areas that aren't flooded. Makes more sense to shut us up first,2017-09-11,6,https://twitter.com/hikari_baby21/status/907282755184201729
, seems like u are focusing on other counties first. And no even an update online. There were barely damages here.,2017-09-12,6,https://twitter.com/jessladera/status/907676266723233792
,"Um, just no. #fuckirma #fuckmaria #fucklee when the fuck is #hurricaneseason over?!? #stillnopower  ",2017-09-16,6,https://twitter.com/Jujubean305/status/909193964472995840
,I have seen massive electric trucks on turnpike from 5 different states coming to help. It's tough hang in there.,2017-09-11,6,https://twitter.com/ecogail68/status/907275439177129986
,I'm not dead set on it right now. Was just curious of pricing for something like that. Maybe In a year or two we'll do it,2017-09-28,6,https://twitter.com/BigDavidMullins/status/913462445917851650
,Duke says they only pay OT in emergencies and this was not classified as an emergency. How is that possible?,2017-09-19,6,https://twitter.com/JimBailey01/status/910071908162576384
,You need to check to see what's going on out in the field before you know what needs to be fixed you haven't assessed all damages yet,2017-09-12,6,https://twitter.com/Snipertrades89/status/907669504787918850
,This seems like a CNN story. This rebuilding takes time. Do you build a defense case in minutes or days? If they screw up..lawyers sue.,2017-09-16,6,https://twitter.com/pipesllc/status/909038797731631106
,I just came for a visit but the hurricanes seem to be following me,2017-09-13,6,https://twitter.com/rumpfshaker/status/908052185354817537
, it's time to start doling out some info to impacted areas - that's a Prezidential order! What's happening at Mar a Lago?,2017-09-11,6,https://twitter.com/Incidental_Prez/status/907222873571553280
,Apopka... evidently there is a portion of Apopka that has to have the grid completely rebuilt (in 4 days) riiiiiight. No OT means more lies,2017-09-16,6,https://twitter.com/BLFJr74/status/909113479113711617
, was just told that emergency line option actually is not a priority line. Burning wires does not fall under category to expedite.,2017-09-15,6,https://twitter.com/MalarieD/status/908767217646522369
,Relentlessly? You stop at 9pm unless it's an emergency! If you took Fema funding in a DISASTER AREA you should actually be doing something,2017-09-14,6,https://twitter.com/DisneyDanny863/status/908470261514739714
,  we had no flooding &minimal wind. Are  &  going to be held responsible for this clusterf-?,2017-09-13,6,https://twitter.com/daylightdis/status/908048149788418048
,"Why does  keep sending trucks down my dead-end street, not fix the electricity, and then send me a bill?",2017-09-16,6,https://twitter.com/jonsteinfl/status/909039256487809025
,Well that's bad planning. Just as well climate change is a Liberal hoax or things might really get serious.,2017-09-10,6,https://twitter.com/NearlyTheNews/status/907065309076512768
,"As of this morning, our crews continue aid restoration. Part are heading to North Fort Myers, others to Arcadia. #irmarecovery  ",2017-09-20,6,https://twitter.com/GulfPower/status/910532493966663680
,"Are the lift stations still on generators? My sidewalk keeps flooding with soapy looking water, but we haven't used dishwasher or laundry.",2017-09-19,6,https://twitter.com/WeSpyU/status/910252778706145280
,"Are the lift stations still on generators? My sidewalk keeps flooding with soapy looking water, but we haven't used dishwasher or laundry.",2017-09-19,6,https://twitter.com/WeSpyU/status/910252778706145280
,#davie FL 7:25am 7025 stirling road close to the university drive. A transformer explosion just happening front of my balcony. ,2017-09-10,6,https://twitter.com/AmateMario/status/906882288910299136
,"some one is getting paid off. you can smell the corruption. no rain, no flood, no wind, not a Duke truck in sight. this is bs",2017-09-12,6,https://twitter.com/RiccardoCabeza/status/907596093722169344
,"Maybe instead of buying politicians, you all should buy a better disaster prep program or just upgrade the grid.",2017-09-17,6,https://twitter.com/JeanMarcCroix/status/909529397207687170
,".  has a major disaster declaration & NW is still unpowered, yet  vs  game is still on -  #Fraud",2017-09-15,6,https://twitter.com/adamovera/status/908810683252461569
,Hi Aimee! It takes our expert team of assessors a few days to differentiate between hurricanes and Kaiju attacks! We hope you understand!,2017-09-14,6,https://twitter.com/Puke_Energy/status/908323790635126784
,Did not say in press conference I watched on a livestream. Will try to track that down.,2017-09-10,6,https://twitter.com/_shelbyreynolds/status/906914911548297216
,"So heres a thought  , this 21st cent,There will be other major storms in the near future...",2017-09-15,6,https://twitter.com/Ce2Know7/status/908737597685616640
,I've been doing my homework but corruption is everywhere they just saw a natural disaster and took advantage,2017-09-14,6,https://twitter.com/Scottbrant9422/status/908341073461772288
,"Can we see the ""devastation"" photos that are the reason behind this? I have seen one broken pole and a flooded trailer park. #whatcausedthis",2017-09-12,6,https://twitter.com/TheManinRoomV/status/907701412611665921
,"With dozens of people reporting no site of your workforce, this can't just be coincidence. You're claims are false.",2017-09-13,6,https://twitter.com/UF7Gator/status/908106395576356867
,1. Fully fund FEMA. 2. Acknowledge the threat of climate change - just as DoD has. 3. Reduce carbon emissions. 4. Stop denying science.,2017-09-10,6,https://twitter.com/ari_going/status/907089350831288321
,So are they just praying it turns on by itself? Lol,2017-09-12,6,https://twitter.com/kiwi_kim88/status/907583753404407808
, My 3 gold fish are dead and we just got them a few weeks ago,2017-09-14,6,https://twitter.com/ButterflyBlingg/status/908196373983629313
,Some people really believe that electricity is a necessity. In a real disaster they would just lay down and die. Pathetic.,2017-09-11,6,https://twitter.com/alligator_ashes/status/907348379260395520
,"when you made the ""mobile"" site, did anyone test it on 4g could load it in such an emergency? or did you code only for broadband?",2017-09-11,6,https://twitter.com/designomatt/status/907386589160112128
," I'm sure you're aware but I'm being told some  victims are seeing their ""dots"" disappear from the outage map, and when",2017-09-16,6,https://twitter.com/AuburnCCR/status/909156455705665536
,That's not good enough. Should have invested in infrastructure before major disaster.,2017-09-13,6,https://twitter.com/MindTheGAAP04/status/907993793554677766
, is frustrated with very slow  restoration process and concerned with significant flooding #HurricaneIrmaAftermath,2017-09-17,6,https://twitter.com/MunCerv/status/909571507134844928
,Duke is the only U.S. utility to withhold maps of potential flooding if coal ash dams fail.  cares not abt our environment #ncpol,2017-09-23,6,https://twitter.com/EddieWooWoo/status/911688367192100866
,Yeah I've been through quite a few hurricanes. This is the worst response I've ever seen to one.,2017-09-16,6,https://twitter.com/BrianHJacobson/status/909154745352441856
,How is it that there is no flooding but you guys are depicting our areas like there is? Unbelievable! Excuse after excuse!,2017-09-12,6,https://twitter.com/Depulaz/status/907600060208369670
,"""I'm sorry, Duke can't come to th phone right now. Why? Because it's dead. "" XD #LookWhatYouMadeMeDo #LookWhatYouMadeMeDuke",2017-09-11,6,https://twitter.com/CourtKitchens/status/907320958712795137
," is proving to be pretty unreliable. But you've convinced me, time to get a  . Can't count on your disaster response",2017-09-14,6,https://twitter.com/Erick407A/status/908522562136760320
,".  marketing, stop wasting time on autoreplies and bots and start making lists of places/resources for outage victims",2017-09-12,6,https://twitter.com/viviantphd/status/907629497012375559
,"Your absolutely correct and that’s the problem, they haven’t learned. And with a NextEraEnergy revenue stream of 17billion nothing’s changed",2017-09-19,6,https://twitter.com/aeire83/status/910246558146408450
,Just came back now! Hopefully to stay. Fingers crossed. Omg what a relief to be able to breathe!,2017-09-11,6,https://twitter.com/lulides/status/907431308791631878
,"IVR goes dead after entering phone number and street number - no response, just dead air. Have tried over time and from different numbers.",2017-09-12,6,https://twitter.com/infomashonsecsy/status/907658362367746048
,Did you get the number you needed? I can look that up real quick if it helps. Port Orange is currently under tornado watch. Be careful!,2017-09-10,6,https://twitter.com/Semanticles/status/907074186262208512
,Is there a lot of damages to your house?,2017-09-12,6,https://twitter.com/RLine_13/status/907618499194966018
,I also note that you are saying that a very large apartment complex has 1 person affected. We know better. your map is ridiculous.,2017-09-13,6,https://twitter.com/holly_taggart/status/907941156826345472
, ’s afternoon update lists nine  “big rebuilding jobs” and says there are still dozens of restorations jobs. #lkld ,2017-09-14,6,https://twitter.com/lkldnow/status/908405057716195333
,Is flooding present over by there at Orion?,2017-09-11,6,https://twitter.com/YvesStLawrence/status/907398377452777505
,San Jose blvd is completely dry! No flooding by San Jose and DuPont,2017-09-11,6,https://twitter.com/SteginkTim/status/907324240839499776
,No flooding in clermont. More flooding in Kissimmee but okay,2017-09-11,6,https://twitter.com/rylansmommy2017/status/907379147462365185
,Transformers are blowing all morning. Nothing like waking up to the sound of explosions. This is gonna start a fire. ,2017-09-12,6,https://twitter.com/Haikatrine/status/907567431190814720
,   While safety and efficiency #1 why 1 man sleep under the truck and this group laughing on break ,2017-09-16,6,https://twitter.com/Evacsax/status/909231977164926976
,I'll be pleasing punitive damages,2017-09-14,6,https://twitter.com/Derubermensch1/status/908344934092111872
, is not keeping pace. Find out why! They're arguing with Orange Co about debris cleanup. Now is not the time to argue.,2017-09-16,6,https://twitter.com/AmericanJO22/status/909047190991118336
,Assuming we're not dead by the time you finish,2017-09-13,6,https://twitter.com/bertm1975/status/908050681487089667
,That's not a fair comparison. I am retired military. I do think they do give a little more than the stock boy at Walmart!,2017-09-16,6,https://twitter.com/MacParkBobo/status/909025012866322432
,Y'all might want to send a truck to beach/Kernan soon. Traffic light situation is a disaster,2017-09-11,6,https://twitter.com/nick10ant/status/907334794534584327
,there is no flooding by UCF but ok,2017-09-11,6,https://twitter.com/stephaniespola1/status/907434428296724480
, Just a small generator for basic needs. It is sweltering hot. Is this not a priority. You already have 5 deaths at a nursing,2017-09-13,6,https://twitter.com/RaiRenea/status/907975350415749121
,"What does that mean in terms of #TurkeyPoint ? 185 mph winds at landfall okay? 40-60 ft waves, check? Extra fuel for generators for how long?",2017-09-07,6,https://twitter.com/WMN4SRVL/status/905991920245198848
,This restoration effort is massively mismanaged. Love that they find the time for photo ops though.,2017-09-14,6,https://twitter.com/Robodaemon/status/908519269968879617
,"You mean this is missing from someone's disaster plan? Tell me something Little Marco, should you or Donnie one not be able to get diesel?",2017-09-10,6,https://twitter.com/NateInPhilly/status/907064014353698816
,"""Unprecedented"" you mean the other 3 million places you haven't fixed want answers? No way.",2017-09-12,6,https://twitter.com/Ci3ra941/status/907811414760411136
,Americans count with REAL problems to SOLVE then FOCUSas PresidentTrump in give answer to them instead of unnecessary word or military wars,2017-09-15,6,https://twitter.com/worldcitizen1st/status/908635560109117440
,"Beautiful home.. no damages, electricity, and the pool does not look so dirty.. You are blessed :)...",2017-09-12,6,https://twitter.com/OlgaAyerbe/status/907722334420729857
,Does this mean actually having infrastructure rdy 4 a state that hurricanes are a normal thing? Because this is horrendous & it was cat1/2..,2017-09-14,6,https://twitter.com/deesbabigurl/status/908495910560305158
,Heard. ButI was the first in my 'hood to call in our outage at 6:00am that began at 1:00am  today.You say no relief 'till Wed?,2017-09-11,6,https://twitter.com/burtchwood/status/907416665054482433
,Ahhhh!! And there's the first little butthurt Hillary soldier! Go take your meds snowflake.. grown ups in charge now..,2017-09-15,6,https://twitter.com/sandschance/status/908709935130791936
, values safety! Check out these recent signs we did for them. #safetyfirst #injuryfree ,2017-09-19,6,https://twitter.com/CousignLLC/status/910147037940809728
,So sorry to hear! JEA says they're on the way. I pray you get some relief soon!,2017-09-15,6,https://twitter.com/DawnANjax/status/908626791224496128
,"White oak circle isn't flooded and the streets are clear, start there",2017-09-12,6,https://twitter.com/nickles_jillian/status/907686719088099328
,"Oh I'm not joking, I fully expect a major rate relatively soon. Thats why  should be inundated with calls about price gouging",2017-09-15,6,https://twitter.com/stpetemichael/status/908882083694698497
, where are these damages located?,2017-09-09,6,https://twitter.com/keelty_chelsey/status/906654683430879232
,Waiting for the long awaited return of a TBLF stream ,2017-09-16,6,https://twitter.com/CowanJGTGaming/status/909214729612165125
,"Im sorry but this is ridiculous. If this is what its like for a place that at worst saw some branches fall, imagine for places with flooding",2017-09-11,6,https://twitter.com/AuthorLMendez/status/907379175417413632
,"I wonder if  can't pay over time because they pay their CEO 13 million in 2016, or donated to  of over $500,000? #crony",2017-09-14,6,https://twitter.com/maoked/status/908303158107148288
,"Marco,  says it's only drizzling and the only potential cause of death is boredom.  won't clarify. Can you? -Floridian",2017-09-10,6,https://twitter.com/NewcomerCurcio/status/907065115693916160
,"They didn't send the laborers through this year, last year destroyed my Magnolia tree trimming it as symmetrically but they trimmed",2017-09-14,6,https://twitter.com/REHABJEFE/status/908508347950825473
,Grow up! Those patients shouldve been evacuated long before!,2017-09-14,6,https://twitter.com/wisdomfromage/status/908402397327880192
,You're so right. With the extensive damages unforseen dangers are all over. Management should be out assisting the linemen.,2017-09-15,6,https://twitter.com/Skykingrgc/status/908711628698537985
,"This footage is from Naples, but  doesn't provide there as far as I know. We evacuated from Naples to Orlando #nopower",2017-09-12,6,https://twitter.com/shayrudnicki/status/907481199567929344
,#BrowardCounty no longer under ANY watches/warnings and still sitting in the hot darkness..where's the restoration  ?? ,2017-09-11,6,https://twitter.com/tasteless_gurl/status/907230817390391296
,Law enforcement feels differently since there is an ongoing investigation. The officer was clear to say that  was a focus.,2017-09-16,6,https://twitter.com/daylightdis/status/909171519879831554
,Waah? That's probably what they say at the Louis Vitton store when you walk in you plastic surgery disaster,2017-09-11,6,https://twitter.com/AtomSteinberg/status/907411062722613248
,"Dear  , your website is useless and not structured for disasters! FYI ",2017-09-12,6,https://twitter.com/5wa/status/907707227657695232
,Wind turbines should be built for the next shitstorm.,2017-09-10,6,https://twitter.com/NexViolentus/status/907061051690061824
,So why are there dozens of reports of workers sitting in parking lots?,2017-09-14,6,https://twitter.com/UF7Gator/status/908423178061537282
,Lake Ida between 95 and military,2017-09-11,6,https://twitter.com/ehawklife/status/907439657927020544
,Your website is now down ! Who is paying displaced hotel room ! It's 95 degrees in my he apartment and it's maddening to see others have,2017-09-12,6,https://twitter.com/swimfan2/status/907786747697922049
,Zoom must be on full blast.,2017-09-16,6,https://twitter.com/UF7Gator/status/908917398794842113
,"They may get rescued but also get plague and cholera and zika. No worries, btdt immune. Only the strong and well bleached survive.",2017-09-20,6,https://twitter.com/cafebacon007/status/910551309685870593
,ONLY BLUFFS ALL OVER...Shame on our authorities..,2017-09-14,6,https://twitter.com/cannobbio_jose/status/908226884445638656
,Why can't the authorities do something about it?,2017-09-11,6,https://twitter.com/Herbert_WE/status/907098156801945600
,That would be a seismic shift for any politician to do,2017-09-10,6,https://twitter.com/SenorRonbo/status/907071813808742400
,& when it floods? Electrical hazards?,2017-09-10,6,https://twitter.com/NuFcEvans/status/907055036567621632
,Open a go find me page so I can donate you wifi,2017-09-14,6,https://twitter.com/ZipporahBall/status/908363400459235328
, There is a moment in the dark when you cross Aloma  driving north where you are plunged into darkness. It's terrifying.,2017-09-14,6,https://twitter.com/BellaLuna129/status/908307610679611392
,Seek Shelter!  floridadisaster.org/index.asp,2017-09-15,6,https://twitter.com/bluffpet/status/908874101565075456
,Seek Shelter!  floridadisaster.org/index.asp,2017-09-15,6,https://twitter.com/bluffpet/status/908873724484603904
,It's also possible government officials are responsible too for these 8 deaths. But not criminally.,2017-09-13,6,https://twitter.com/EnragedApostate/status/908165284569088000
,  #darielfernandez #influencer #GenerationX #genx  #entrepreneur #eentu  #irmahurricane ,2017-09-15,6,https://twitter.com/DARIELFERNANDEZ/status/908824304363520000
,And Gators floating down the streams in Nocatee.,2017-09-11,6,https://twitter.com/jaxeng32/status/907411449877757952
,Not to be dramatic but I am terrified to open my fridge lmao,2017-09-14,6,https://twitter.com/danipalm246/status/908386601482539008
,"I'm beyond thankful! Also, pumped for  !",2017-09-12,6,https://twitter.com/LeeWhite_/status/907762346042564608
,"Fuckkkkk, i wanna watch you stream!!",2017-09-13,6,https://twitter.com/daanhoek18/status/908065320887255042
, mild explosion. No fire noticeable,2017-09-10,6,https://twitter.com/appcat17/status/907009533133848578
,what private utility would install billions in capex in a lowland swamp that floods annually,2017-09-13,6,https://twitter.com/ReidTymcio/status/907984569948762112
,Is that stock footage?,2017-09-12,6,https://twitter.com/hintofsub/status/907616318198878209
,we are definitely not in those numbers!!! Who's checking your numbers!!!! #irmavictims #dukesucks #wherestheprogress ,2017-09-17,6,https://twitter.com/HSMGLLCInfo/status/909478152761638917
,"If a naked girl can get 1000 rts, How many rts can our troops get?  ",2017-09-12,6,https://twitter.com/CoochiSweater/status/907759027916038144
,Contact an attorney. There are dozens who have stated interest in participating in a class action suit.,2017-09-16,6,https://twitter.com/UF7Gator/status/909088877670957057
,hell check the box for Kaiju attack while you're at it... Couldn't hurt...,2017-09-16,6,https://twitter.com/Spathic/status/909231540227407872
,#lies #misseddeadline #thisisbullshit #callandreportforwhat #tellthetruth #falsehope,2017-09-16,6,https://twitter.com/202Skaters/status/909185112474038273
,"Ah, the ""entitled"" attack. A troll's favorite.",2017-09-15,6,https://twitter.com/TomCalen/status/908694179718549504
,"Sucks mate, we miss you in stream, hang in there",2017-09-16,6,https://twitter.com/gbalmain/status/909167052673257472
,They're here.  Welcome! Yay!  ,2017-09-16,6,https://twitter.com/DanaTaylorMix/status/909119310316163072
,But look at this impressive drone video footage!,2017-09-16,6,https://twitter.com/UF7Gator/status/909112820544962561
deadline midnight pinellas hours don make meet going just trucks
, get off your knees you're blowing the deadline.,2017-09-17,7,https://twitter.com/DickLaser/status/909501760053682181
,.I wonder if  is reevaluating this whole deadline concept. #pinellaswithoutpower #dayseven,2017-09-16,7,https://twitter.com/CharlieFrago/status/909226251306635265
,The second deadline is almost here...  where are you ,2017-09-16,7,https://twitter.com/SailorZelda/status/909204908838187009
,"...nights self imposed deadline was ""extended",2017-09-16,7,9.09088953529233E+017
,   2d deadline approaches. Still no power. WTH?,2017-09-16,7,https://twitter.com/Lokis_Mentor/status/909246424487022592
,2 hours until your self imposed deadline. #pinellas,2017-09-15,7,https://twitter.com/Igotdblues/status/908873194651734016
, 3 hours till your Pinellas deadline,2017-09-15,7,https://twitter.com/DrKorkaboltz/status/908859776355983362
,estimate is worthless. The deadline was Fri midnight meaning they slipped the deadline 24hrs in < 12hrs.,2017-09-16,7,https://twitter.com/daylightdis/status/909141586457526272
,Recently adjusting their midnight deadline... ,2017-09-14,7,https://twitter.com/runmamawheelz/status/908439716323872770
,Shame on you  A deadline is a promise. Never make promises you can't keep! #underpromiseoverdeliver,2017-09-18,7,https://twitter.com/RealRandyPerry/status/909738399355084800
, Three more hours until your midnight deadline for Pinellas. Can your crews do it?,2017-09-15,7,https://twitter.com/Kuwwbie/status/908859329968771072
," still 112k out at 11am, not confident you will make midnight deadline. Can we get some assurance?",2017-09-17,7,https://twitter.com/Badfailure/status/909435168204689408
,Less than 6 hours for  deadline and I don't see any trucks or anybody digging.     ,2017-09-18,7,https://twitter.com/Betterduck/status/909902765685641217
, the deadline is approaching. Still no updates. Get off your knees you're blowing the deadline. #DukeEnergy,2017-09-17,7,https://twitter.com/DickLaser/status/909506082464321543
,I don't think #DE is going to make their midnight deadline for Pinellas ,2017-09-15,7,https://twitter.com/LForrest724/status/908892824569073664
,I call bullshit on that!!! You are hedging your beys because you KNOW you will miss tonights deadline as well!,2017-09-16,7,https://twitter.com/NickiMurphy1/status/909115004850462720
,Ohh can I get some of those?? 48 more hours till the deadline and still no duke trucks!!!,2017-09-13,7,https://twitter.com/Christo48734153/status/908147320604299267
, shocker...going to miss your midnight deadline for pinellas. Would have bet money on it.,2017-09-15,7,https://twitter.com/TallPaul07/status/908896476478271489
,When is your restoration deadline?,2017-09-16,7,https://twitter.com/JodyVezina1/status/909033951607521281
, What is the new Pinellas deadline going to be?,2017-09-15,7,https://twitter.com/Kuwwbie/status/908859870614614018
,.  So... what's the new deadline?,2017-09-17,7,https://twitter.com/DrRyeBourbonMD/status/909469746038476800
