Tweet,Category,Date,Permalink
"This is absolutely heart breaking. I agree as well that we HAVE to do better at educating the consumer. Heart, thoughts, prayers to the fam.",15,09/12/2017,https://twitter.com/StormESky429/status/907776398185693185
"Hi, Jason. I'm sorry to hear that. I hope @DukeEnergy is able to restore your power by today. Hope they can assess damage and fix quickly.",9,09/12/2017,https://twitter.com/StormESky429/status/907602820668456961
East side of the hurricane is worse.,13,09/09/2017,https://twitter.com/StormESky429/status/906665242033377281
a PC rule effect: first responders of Irma wimpified. Pinellas County suspended responding to 911 calls when sustained winds exceeded 40 mph,3,09/17/2017,https://twitter.com/structure1954/status/909585456454565888
israel wanted the removal of assad because he is an iran ally: 500k dead and millions of refugees: all for Israel: immoral,15,09/17/2017,https://twitter.com/structure1954/status/909456566876766212
the judicial system is corrupted: we see it in activist decisions against trump & the denial of justice for people killed with no/toy guns,0,09/17/2017,https://twitter.com/structure1954/status/909454107546615811
this is an alt left guy: the same as the israeli attacking jewish people: fake news for attention,13,09/15/2017,https://twitter.com/structure1954/status/908634926190333952
what happens in turbulent flow: micro bursts. but the forward speed does not allow organized circular flow to form a tornado,9,09/10/2017,https://twitter.com/structure1954/status/906942064423788544
what happens in turbulent flow: micro bursts. but the forward speed does not allow organized circular flow to form a tornado,9,09/10/2017,https://twitter.com/structure1954/status/906941990725722113
fear mongering on tornados: turbulent follow has intimate shear flow but you radar is not showing circular organization:,13,09/10/2017,https://twitter.com/structure1954/status/906900049191424000
fear mongering on tornados: turbulent follow has intimate shear flows but you radar is not showing circular organization:,13,09/10/2017,https://twitter.com/structure1954/status/906890329789530112
fear mongering on tornados: turbulent follow has intimate shear flow but you radar is not showing circular organization:,13,09/10/2017,https://twitter.com/structure1954/status/906890150835302402
it appears irma is hugging the western part of the state: hurricane disaster hype that has cost the public massive dollars: resign,3,09/08/2017,https://twitter.com/structure1954/status/906310999568998400
I stated some facts: some people like attention through media and nancy Pelosi is ultra wealthy and does not appear to have donated,1,09/02/2017,https://twitter.com/structure1954/status/903960681619365888
pelosi is reportedly worth 100 million: did she donate,0,09/02/2017,https://twitter.com/structure1954/status/903939847110500352
Eye of the storm has shifted towards Orlando @WESH are reporting potential Category 2 winds for our area.,15,09/10/2017,https://twitter.com/StuartBeckyLeo1/status/907042730890682374
NBC news station in Orlando damaged from #Irma @WESH https:// twitter.com/Stewartmoore/s tatus/907087097164681216 …,3,09/11/2017,https://twitter.com/SubrinaDhammi/status/907154608614768640
During your newscasts you keep reporting damage to Puerto Rico and the US Virgin Islands. Why not include the British Virgin Islands?,14,09/21/2017,https://twitter.com/susanwickman/status/910990130604802052
"Hey Claire, any news of damages on New Smyrna Beachfront? We evacuated and can't find any info.",9,09/11/2017,https://twitter.com/SuzanneAckley1/status/907280890975461376
The power is out now on Americana blvd and Texas ave #hurricaneirma2017 @WESH,9,09/11/2017,https://twitter.com/tamaracharmed/status/907094923673047041
Thank you Amy you guys were phenomenal during the storm. Thank you for getting us through it. I hope you get some rest.,15,09/12/2017,https://twitter.com/TammyFlorentin1/status/907522189158739968
@WESH I count at least THREE simulcasts of WESH coverage of #hurricaneimra on different channels and ZERO channels showing the NFL game.,13,09/10/2017,https://twitter.com/TantrumDan/status/907018455735521280
Can you please go to the radar and show us the warnings as they pop up???,14,09/10/2017,https://twitter.com/TaylorMadeMeg/status/906992117632917504
Thx @WESH for keeping us updated on the rotating storms in our Merritt Island area with high tornado potential. Glad we evacuated.,9,09/10/2017,https://twitter.com/TeriWilfong/status/906954026809479169
I know it's still early but I'm quite concerned. Is it possible you can post a hurricane supply list? I want to be ready... just in case.,2,09/02/2017,https://twitter.com/tessalee2161/status/904091967851827200
"@WESH A white male student makes a bomb threat against Stetson univ and the word terrorist"" isn't mentioned? Shame on you""",13,09/18/2017,https://twitter.com/TexMexDesi/status/909886001937514496
Ok. Thanks. Been watching for the last few hours but y'all are only speaking to the locals. Just thought for future life-threatening storms.,14,09/11/2017,https://twitter.com/thedanielmartin/status/907124731614285824
@WESH can you show us where the storm is in relation to Disney and the parks? Us from out of town/country have no clue of the area...,9,09/11/2017,https://twitter.com/thedanielmartin/status/907121477677395968
"For the pic or the damage? Seriously, you worried about credit?",0,09/10/2017,https://twitter.com/TheDuckman22/status/907063349845917696
This needs to be blasted out. #ProtectOurStudents @UCF . @MyNews13 @orlpolitics @WESH @orlandosentinel please cover. https:// twitter.com/UCFKnightNews/ status/906162637486116868 …,8,09/08/2017,https://twitter.com/TheLibertyTroll/status/906221159305404416
Whole carport just came off in Barefoot Bay @WESH major damage happening right now!,9,09/10/2017,https://twitter.com/TheLuckyCosmos/status/907013320179404805
We know pretty much what the storm is doing @WESH but we don't know how many goals Marcus Rashford will score.,13,09/09/2017,https://twitter.com/TheManeLand/status/906557982619717634
@WESH my wife's boss says she is not allowed to leave in preparation for the hurricane. Is this legal? Are other employers doing this? #help,2,09/06/2017,https://twitter.com/TheRealNomad27/status/905445273677254656
What do you know about the Disney tornado?,9,09/10/2017,https://twitter.com/thesideofmyface/status/907021961506836481
@WESH lots of Irma not enough Twin Towers #September11th #hurricaneimra #weneedtoremember #realtalk,1,09/11/2017,https://twitter.com/thomashicks88/status/907264510116974592
The tornadoes were much scarier than the hurricane itself. You can't see those coming.,2,09/14/2017,https://twitter.com/ThroughTheNever/status/908451023253069825
Noooo still recovering from #Irma and even the stores haven't recovered yet,8,09/18/2017,https://twitter.com/tiggrmommi/status/909858241093541888
"Hopefully you refueled before the storm. Many stations are open now, and while you might have to drive a bit, you can get basic supplies",9,09/13/2017,https://twitter.com/TimBurton87/status/907982758621970432
"Were you not prepared? I was. Found a way to keep our $5k cold meds cold. Also not much of a storm"" lol it was a fucking hurricane""",2,09/13/2017,https://twitter.com/TimBurton87/status/907953734659067905
"Ppl w/o homes, yet you complain about lack of power. FYI hurricanes destroy things.",9,09/12/2017,https://twitter.com/TimBurton87/status/907687755416784896
. @WESH what channel will @SNFonNBC Sunday night football be on in Orlando? For Spectrum. Thanks for the hurricane updates!!,13,09/10/2017,https://twitter.com/timcrosio27/status/907028886650843136
"@WESH we know the hurricane is coming, put the damn football game on.",13,09/09/2017,https://twitter.com/titoherox99/status/906673738091024384
"If you are closing on a house, you can get a NFIP policy today or though the week. One of the only ways to get a flood policy through FEMA.",9,09/05/2017,https://twitter.com/Tomlinsonandco/status/905074354240839680
Love all my @WESH crew! Best people to spend the hurricane with Thanks guys! @TMainolfiWESH @Stewartmoore @WESH2SummerK pic.twitter.com/149ohR2Voz,1,09/11/2017,https://twitter.com/toonfilm/status/907104396504440833
@WESH your hurricane coverage sucks,2,09/10/2017,https://twitter.com/tottpodcast/status/907047683554250753
@WESH I'd rather be killed by the hurricane than listen to tony talk,13,09/10/2017,https://twitter.com/tottpodcast/status/907047029804863490
@WESH nobody gives a shit about your hurricane coverage. Tony is horrible. Bring back Dave Marsh,3,09/10/2017,https://twitter.com/tottpodcast/status/907046889526382594
#hurricaneimra #DaytonaBeach #ormondbeach #A1A @WESH @JimCantore @weatherchannel @TMainolfiWESH pic.twitter.com/0CwkPb32hV,0,09/10/2017,https://twitter.com/Tracey_san/status/907022509773606912
He said he fought in the military for the right of Americans to be able to protest. To remain free. Don’t twist what Veterans do.,9,09/25/2017,https://twitter.com/tracyatomic/status/912514982692233220
Scared to death but I still have cable and power,2,09/11/2017,https://twitter.com/TravelRN29/status/907123068107153408
Holy Batman what a storm! @WESH weather app is on point. @TMainolfiWESH pic.twitter.com/p0q1aG62MA,16,09/14/2017,https://twitter.com/TravisJMcKinney/status/908485223406559234
Whomever is responsible should go to jail! The #deafcommunity DEPENDS on accurate translators in an emergency situation as WE rely on news,13,09/15/2017,https://twitter.com/tray24u1/status/908545621132320769
"FM 107.7 – Orlando, live stream of WESH 2 news, since their video is down. @iHeartRadio @WESH https://www. iheart.com/live/597?cmp=i os_share … pic.twitter.com/sLHdEIV5qk",0,09/11/2017,https://twitter.com/trcharisse/status/907093741785288705
Do you know why this is? It's b/c they owe me & my family sooo much money! So they are hiding behind natural disasters.,9,09/06/2017,https://twitter.com/Treasure4life08/status/905387791718211586
"@WESH I'm not worried about a fucking tornado, go to fucking Kansas if you want to talk about tornadoes, you fuck faces.",7,09/10/2017,https://twitter.com/trevormisegades/status/907035707964870656
"@WESH if I'm going to die in this hurricane I want to go out watching what I love most the Dallas Cowboys, not you twats talking about Irma",0,09/10/2017,https://twitter.com/trevormisegades/status/907034300138315777
"@WESH we get it, it's a fucking hurricane don't go outside, it's common fucking sense you've said it 1000 times, put on the fucking game.",13,09/10/2017,https://twitter.com/trevormisegades/status/907033596862586880
#AmphibiousAssaultVehicles delivered to RayJay stadium from Airbase to make rescues in the eventuality of flooding. @NBCNews @WESH,0,09/10/2017,https://twitter.com/trumpdumpfl/status/906942661717872640
Eek! Steer clear of the damage stay safe,15,09/11/2017,https://twitter.com/Trussakov/status/907092481245933568
I have a very credible source that says this storm will be a CAT 3 and make landfall in Northern FL.,2,09/17/2017,https://twitter.com/TurdQuarter/status/909282719951200256
@WESH Calm after the storm pic.twitter.com/TY9CjUiD1j,0,09/11/2017,https://twitter.com/TurnUpTim1/status/907384426602156034
Orlando station @WESH suffers damage from #Irma http:// tvnews.co/WxY5n #TVNews pic.twitter.com/HzKYYaDb3H,3,09/11/2017,https://twitter.com/tvnewsinsider/status/907199134477758465
Screencap from @WESH live coverage of Hurricane Irma -- here's hoping no one in that van suffered any injuries. Sinkholes are bad news. pic.twitter.com/Gvwc4UA1Cs,1,09/11/2017,https://twitter.com/TVnewsLou/status/907304529770811392
Sounds great let's support our troops!,0,09/18/2017,https://twitter.com/twistdwop36/status/909903620266655744
I couldn't find a 5 gallon gas can on Monday of this week and this was 5 days before the storm. I guess she thougt this was the answer.,9,09/08/2017,https://twitter.com/twtywill01/status/906098569471504384
So with a killer storm headed to Florida - this is a good move on the part of Cox Cable? @JRosenworcel @AjitPaiFCC,9,09/06/2017,https://twitter.com/tzsawyer/status/905531893394935808
"Noooo not Lee, that would make it a racist hurricane",2,09/15/2017,https://twitter.com/uavscrappy/status/908695312675504130
How did all these people survive storms b4 bottled water? It's ridiculous.,15,09/07/2017,https://twitter.com/uavscrappy/status/905844424432857090
Journalists at @WESH in Orlando dealing with damage from #Irma in their newsroom. https:// twitter.com/jessmoneill/st atus/907086281271857159 …,8,09/11/2017,https://twitter.com/UCFKnightNews/status/907092061987450880
@WESH You should be showing @TODAYshow on air. Full hurricane coverage w/ much deeper resources. Local news when it becomes local news.,13,09/10/2017,https://twitter.com/UCFScott/status/906866660228956160
"They're not working 16 hr shifts! Out of state workers get OT pay, bc govt pays it. Dook claims 24/7, but apparently this isn't emergency.",0,09/13/2017,https://twitter.com/UF7Gator/status/908153245398392832
Florida had enough stormy weather,0,09/29/2017,https://twitter.com/unitedforunity/status/913960313095155714
Why will #Florida responders be using USNG? Watch this video: http:// bit.ly/IA-TF1-USNG @FoxNews @Fox35DerrolNail @WESH @DanBillowWESH,3,09/07/2017,https://twitter.com/USNGFlorida/status/905736418735120384
"Amidst the #IrmaHurricane damage, still we find beauty @WESH #Orlando pic.twitter.com/U3baPoilqv",0,09/11/2017,https://twitter.com/Vanetti_for_3/status/907373265689174017
I'm sticking up hurricane supplies this weekend.,2,09/02/2017,https://twitter.com/vickilcastro/status/904082784515448832
@WESH thank you for your #hurricaneimra coverage. Where can I watch @NFL Sunday Night? #nfl,9,09/10/2017,https://twitter.com/VinceScorza/status/907031819438227457
. @WESH please take reporters & teams to safety. We don't need to see a blow-by-blow (pun intended) on TV.... just have to look outside.,2,09/10/2017,https://twitter.com/virtualgina/status/907071745865207809
"further, it was not much of a storm. Duke goes out in a gust on any given Sunday",5,09/12/2017,https://twitter.com/viviantphd/status/907690013323915264
". #VoteSeminole hurricane preparedness follows: @SeminoleCounty @WESH @news6wkmg , @WFTV @MyNews13 @Fox35News , @news965wdbo @orlandosentinel",4,09/05/2017,https://twitter.com/VoteSeminole/status/905055175399919617
What are the water temps? Water below 80 less likely to develop a significant hurricane.,13,09/17/2017,https://twitter.com/VTmomm/status/909449985787400192
They just committed suicide before the hurricane,3,09/06/2017,https://twitter.com/Wardog9/status/905341445690753024
. @GregFoxWESH shows damage from fallen trees near Orlando on @WESH http:// share.NewsON.us/FHu pic.twitter.com/h6c0QX00dT,0,09/11/2017,https://twitter.com/WatchNewsON/status/907297663326019584
We can't because WESH blocked out the game to show their hurricane coverage,13,09/09/2017,https://twitter.com/WDWalex/status/906587622323224581
A kind neighbor of the DT community cleaning up debris from the sidewalks of Lake Eola. (He's my awesome husband) #hurricaneirma @WESH pic.twitter.com/rHCYmXwPts,0,09/11/2017,https://twitter.com/Whatthekhawk/status/907292857626775553
@WESH Damage at the WOB at Lake Eola #hurricaneimra pic.twitter.com/6v1KuUW76u,0,09/11/2017,https://twitter.com/Whatthekhawk/status/907292336685817856
Thank you @WESH for the continuing coverage of #hurricaneirma . You allowef me to stay updated on my friends in CFL and SoFL,15,09/11/2017,https://twitter.com/wings91ster/status/907393675508019200
Anything to do with Lewis pleaded guilty to obstruction of justice in connection with the stabbing deaths of two men in 2000?,0,09/28/2017,https://twitter.com/winterspgsbobo/status/913255011441922048
We're streaming our sister station @WESH out of Orlando as the worst of #hurricaneirma passes through http://www. wjcl.com/article/hurric ane-irma-update/12213932 …,1,09/11/2017,https://twitter.com/WJCLNews/status/907130564909555712
"@WESH @orlandosentinel After the storm, a beautiful rainbow! #Orlando #HurricaneIrma pic.twitter.com/maJVBMkuuC",0,09/11/2017,https://twitter.com/WolfsonOfficial/status/907385242717224970
Be safe Irma is a powerful hurricane for sure,3,09/11/2017,https://twitter.com/Wolfys_Pride/status/907098344966803456
Tks @TMainolfiWESH & @EricBurrisWESH @WESH for being the voice in the storm! And for seeing the path before anyone else!,0,09/11/2017,https://twitter.com/WoodsDiscovery/status/907225470109933568
WCC provides free online training for disaster relief and preparedness at http://www. disastervolunteerismacademy.org / #Irma #Harvey #Houston #florida #flood pic.twitter.com/KjzlPWfRdu,8,09/13/2017,https://twitter.com/WorldCares/status/908052417698254848
Live stream of front yard. Getting windy here in #orlando #HurrcaneIrma @WESH @EricBurrisWESH https:// twitter.com/wundervision89 /status/906984547006500866 …,0,09/10/2017,https://twitter.com/wundervision89/status/907013287996542976
I love local station storm coverages!,0,09/10/2017,https://twitter.com/wxandminorities/status/906904680722202624
Wondering how your county may be affected by #Irma ? Check out the graphics from @WESH pic.twitter.com/fPOQ2hpUz7,1,09/10/2017,https://twitter.com/WyLocke_SW/status/906829615125196802
"Can someone please tell me why @nbc & @WESH aren't playing Sunday Night Football?!? You're ratings horrors, and use the hurricane for views",13,09/10/2017,https://twitter.com/yduog/status/907042389268803584
@wohs #hurricaneirma @WESH pic.twitter.com/Cc61hiut3W,0,09/11/2017,https://twitter.com/yvlyy/status/907309792695287811
@kylegravlin What are the chances of making landfall near the space coast or Central Fl,3,09/03/2017,https://twitter.com/ZacharyJones302/status/904535473191837696
Pretty ridiculous with a huge hurricane heading in to pull vital local stations off the air @CoxComm @WESH @Hearst @cw18tv,13,09/06/2017,https://twitter.com/ZachRountree/status/905436952584957954
"Opioid crisis: Graham's @news6wkmg , @Hearst 's @WESH work to get people talking http://www. orlandosentinel.com/entertainment/ tv/tv-guy/os-et-opioid-crisis-wkmg-wesh-specials-20170904-story.html … #WeAreBroadcasters #EndMedicineAbuse",2,09/05/2017,https://twitter.com/ZamirAtNAB/status/905112423723618309
@WESH ugh road starting to flood pic.twitter.com/AlB8y9BVqg,0,09/10/2017,https://twitter.com/zeleena1990/status/907064475861348352
"I guess communists also love death more than they love life, they are going to be 'North Koreaned' by Trump",9,09/23/2017,https://twitter.com/ZiOrim/status/911616658824982530
"I liked evil dead, don't open the window, wolfman, dracula, the thing, thing without a face, the blob. Must to name a few.",9,09/21/2017,https://twitter.com/Zippertheslip/status/910988586077564928
"Assault, should be arrested.",0,09/21/2017,https://twitter.com/Zippertheslip/status/910877355312369664
Good idea. @realdonaldtrump let us show Dear Leader Fat Boy Kim how many troops and military gear we have to shut down his regime.,0,09/18/2017,https://twitter.com/Zippertheslip/status/909879808477278208
Building in aluminum isn't wise in a hurricane zone.,1,09/12/2017,https://twitter.com/Zippertheslip/status/907659370229624832
"@wftv Tell Tom & Rusty I lived in Wichita, Kansas in the 1970s. Totally respect tornadoes and such. Pays to live in a bunker type structure.",2,09/10/2017,https://twitter.com/Zippertheslip/status/906980850100826113
@wesh @wftv @wkmg @Fox35News . Should folks with dish antennas take them down before storm hits?,2,09/07/2017,https://twitter.com/Zippertheslip/status/905910778166902790
Hundreds of cows evacuated from Florida ranch after dike breaks http:// bit.ly/2xsMNaY via @wfla,8,09/22/2017,https://twitter.com/_Sportyvern/status/911258293003341824
Please tell me you are going to open other locations for residents in unincorporated county. Three locations seems sparse for this area.,15,09/06/2017,https://twitter.com/3umenides/status/905476990085595136
Please actually visit the HSUS' site to learn facts before stating misinformation online. Here's a start: https:// blog.humanesociety.org/wayne/2017/09/ two-massive-exceedingly-dangerous-storms-threaten-people-animals-u-s.html?credit=blog_post_090717_idhome-page …,0,09/09/2017,https://twitter.com/4AnimalLife/status/906623652166340608
"No HSUS is not euthanizing them, they're transporting animals from hurricane-affected areas to shelters around the country for adoption.",13,09/09/2017,https://twitter.com/4AnimalLife/status/906623515238866944
"Gentleman~we have power! A lot of sand+some gutter damage, but all in all~everything is good! Thanks for helping me-it was much appreciated!",9,09/12/2017,https://twitter.com/4ReUnitedStates/status/907762186457632768
PS...this will probably be the only time residents are happy the new bridge was built!,0,09/11/2017,https://twitter.com/4ReUnitedStates/status/907292060742504453
"Tampa flying club, volunteers getting supplies to Puerto Rico http:// bit.ly/2fV2uP8 via @wfla",10,09/29/2017,https://twitter.com/5455km629/status/913700234345230342
Florida: Orange County dad charged in death of 6-month-old daughter. She had a fractured skull http:// bit.ly/2xDvHHj via @wfla,8,09/26/2017,https://twitter.com/5455km629/status/912841907927240710
Mass: Kayaker rescues puppies dumped in river http:// bit.ly/2xC3BfF via @wfla,3,09/26/2017,https://twitter.com/5455km629/status/912601042088595456
Tampa-based relief effort for Puerto Rico collects supplies to be flown to island http:// bit.ly/2xY9Bkm via @wfla,10,09/23/2017,https://twitter.com/5455km629/status/911569941404545024
Childcare workers seen abusing autistic boy in Snapchat video arrested http:// bit.ly/2xsWgit via @wfla,3,09/22/2017,https://twitter.com/5455km629/status/911359051962908673
Target 8: Crooks follow federal disaster money to Tampa Bay area http:// bit.ly/2xoFIqd via @wfla,1,09/22/2017,https://twitter.com/5455km629/status/911358166243344384
Tampa-based relief effort for Puerto Rico collects supplies to be flown to island http:// bit.ly/2xY9Bkm via @wfla,10,09/22/2017,https://twitter.com/5455km629/status/911351648399785985
Florida: 11th victim dies after Hollywood nursing home power outage http:// bit.ly/2jRj8Ub via @wfla,9,09/22/2017,https://twitter.com/5455km629/status/911351158383321088
St. Pete police search for suspect who violently attacked elderly woman http:// bit.ly/2wHa857 via @wfla,8,09/20/2017,https://twitter.com/5455km629/status/910634299774439425
"Florida: St. Pete man, Michael Hylton, arrested for abusing 5 month-old baby, causing serious injuries http:// bit.ly/2xgPpbU via @wfla",3,09/19/2017,https://twitter.com/5455km629/status/910066096975286272
"Warning: Unlicensed Pinellas, FL contractor advertising for storm repair on Craigslist http:// bit.ly/2xgVJjr via @wfla",1,09/19/2017,https://twitter.com/5455km629/status/910065367191576576
St. Petersburg police searching for woman who violently attacked 69-year-old http:// bit.ly/2xgBuCt via @wfla,8,09/18/2017,https://twitter.com/5455km629/status/909869507296026625
A guide to FEMA aide for Hurricane Irma victims http:// bit.ly/2jvRonJ via @wfla,10,09/16/2017,https://twitter.com/5455km629/status/909035416581476357
"Florida: Food, water offered to Hillsborough residents affected by Irma http:// bit.ly/2f1d0mU via @wfla",1,09/16/2017,https://twitter.com/5455km629/status/909035060535353344
Florida: Hunger worries Pinellas poor as agencies work on solutions in Irma aftermath http:// bit.ly/2xFVXlE via @wfla,3,09/16/2017,https://twitter.com/5455km629/status/909034886501163008
Transgender troops can re-enlist in military for now http:// bit.ly/2jvNF9M via @wfla,3,09/16/2017,https://twitter.com/5455km629/status/909034354613063682
"Winn-Dixie offering free water, ice to Tampa Bay area residents http:// bit.ly/2wsVaiW via @wfla",1,09/15/2017,https://twitter.com/5455km629/status/908616333411143681
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,1,09/14/2017,https://twitter.com/5455km629/status/908372412114325504
"Humane Society of Pinellas County sustains $15,000 in damage during Hurricane Irma http:// bit.ly/2x4uE3e via @wfla",3,09/14/2017,https://twitter.com/5455km629/status/908371768372600832
Red Cross opens shelter for those displaced in Polk County http:// bit.ly/2f5I1d0 via @wfla,1,09/14/2017,https://twitter.com/5455km629/status/908258144564006913
WARNING: St. Pete police urge residents to stop buying dryer cords for generators http:// bit.ly/2jpnH7T via @wfla,1,09/14/2017,https://twitter.com/5455km629/status/908258013252866048
Polk Sheriff Grady Judd sued over tweet warning suspects about showing up at Hurricane Irma shelters http:// bit.ly/2wpOFNO via @wfla,8,09/14/2017,https://twitter.com/5455km629/status/908257843601657856
6 dead at Broward Co. nursing home that lost power during Hurricane Irma http:// bit.ly/2jp7wYk via @wfla,4,09/13/2017,https://twitter.com/5455km629/status/908001352902725632
"WARNING: Shady contractors ready to pounce after storm, so is Tampa Bay area law enforcement http:// bit.ly/2wYHKPi via @wfla",3,09/13/2017,https://twitter.com/5455km629/status/907888961015762945
Florida survivors can now register for disaster assistance from FEMA http:// bit.ly/2f2qWRc via @wfla,8,09/12/2017,https://twitter.com/5455km629/status/907712952828133376
She's absolutely right! Jennifer Lawrence suggests storms are ‘Mother Nature’s rage’ http:// bit.ly/2wONP0G via @wfla,8,09/08/2017,https://twitter.com/5455km629/status/906261852283441155
Polk sheriff's tweets for law breakers seeking shelter during Irma spark firestorm http:// 8.wfla.com/2gIPhs5 via @wfla,8,09/07/2017,https://twitter.com/5455km629/status/905805438645620736
AG Bondi activates Florida's price gouging hotline in wake of declared state of emergency http:// 8.wfla.com/2gGBc2d via @wfla,6,09/05/2017,https://twitter.com/5455km629/status/904988560222248966
"North Port woman arrested after 2 dogs found emaciated, no water locked in lanai-one dog euthanized http:// 8.wfla.com/2gqa7fV via @wfla",8,09/02/2017,https://twitter.com/5455km629/status/903956934927294469
Florida misses FEMA appeals deadline http:// 8.wfla.com/2gwYYxo via @wfla,8,09/02/2017,https://twitter.com/5455km629/status/903956153352286209
Contact 8 On Your Side http:// wfla.com/contact-us/con tact-8-on-your-side/ … via @wfla Ocala And Maion Co. have been jacking me around simce the storm. No power. Im a vet,3,09/24/2017,https://twitter.com/69rjoe/status/912127512322428930
@WFLA get a grip and relax with your over-the-top hurricane coverage you're making an ass of yourself,14,09/10/2017,https://twitter.com/71Correct/status/907018638925987840
. @WFLA Remember the massive SinkHole in Land O Lakes.... it now looks like a lake. #sinkhole pic.twitter.com/DwDbdDzNq7,0,09/28/2017,https://twitter.com/8_plamison/status/913513515591376897
. @WFLA Chemical Explosion at a Warehouse 3135 Drane Field Rd... 4 injured @LakelandFD #LKLD pic.twitter.com/SICFUYGvMb,0,09/15/2017,https://twitter.com/8_plamison/status/908796492533653505
. @WFLA Dealing with Flooding... people around the Alafia River in @HillsboroughFL are having a tough go. #IrmaHurricane2017 #Irmadamage pic.twitter.com/jtSeHx8Fxq,4,09/14/2017,https://twitter.com/8_plamison/status/908295279258083329
. @WFLA Water Rising! Alafia river is above flood stage @HillsboroughFL #IrmaHurricane2017 #IrmaCleanUp pic.twitter.com/bkd4L1Odte,0,09/13/2017,https://twitter.com/8_plamison/status/908065071573688320
. @WFLA Be Careful!!!! Traffic Lights out around @CityofTampa @TampaPD #IrmaHurricane2017 #hurricaneimra pic.twitter.com/XSPpi5pBZt,3,09/11/2017,https://twitter.com/8_plamison/status/907235726206685190
. @WFLA Irma Officially made landfall at 3:35 on Marco Island as a Category 3 storm. Marco Island Officials reported a gust of 130 MPH.,3,09/10/2017,https://twitter.com/8_plamison/status/906976790354198528
. @WFLA Here comes Wind.... Davis Islands....getting stronger gusts. #IrmaFlorida #hurricaneirma2017 pic.twitter.com/kabwmJYgyC,0,09/10/2017,https://twitter.com/8_plamison/status/906893148600852480
". @WFLA Cruise Problems..., @CarnivalCruise in Tampa changing plans due to #hurricaneirma2017 #hurricanirma pic.twitter.com/nzXJOu6zzZ",0,09/07/2017,https://twitter.com/8_plamison/status/905918530394185728
. @WFLA The calm before the storm.... still nice @CityofTampa #HurricaineIrma #HurricaneIrmaTracking pic.twitter.com/qSyRcF0MZK,0,09/05/2017,https://twitter.com/8_plamison/status/905258272571219969
"Yea...his tweets are esp f*cked up now that Irma's track has changed. It's making landfall here now, the eye is going to pass right over us.",3,09/09/2017,https://twitter.com/a1exis_morgan/status/906553156989063169
"Also could try the Watch ESPN app, might be streaming options there. Might require you to put in your Spectrum account info",9,09/09/2017,https://twitter.com/abcactionnews/status/906679037971574784
"We did not drop them. They are airing on 28.2. Contact Spectrum for streaming alternatives, or check here: http://www. spectrum.net/support/tv/spe ctrum-tv-stream/ …",2,09/09/2017,https://twitter.com/abcactionnews/status/906677923180109825
You could try streaming it online and casting the stream to your TV,9,09/09/2017,https://twitter.com/abcactionnews/status/906670915093757953
Our coverage will be simulcast on the following frequencies when the storm gets closer: 99.5 FM 104.7 FM 94.1 FM 98.7 FM 92.5 FM 1010 AM,9,09/09/2017,https://twitter.com/abcactionnews/status/906666518477492229
@WFLA hey can you play the fucking football game and stop doing hurricane coverage over Sunday night football,13,09/10/2017,https://twitter.com/Adamzimmer44/status/907039793539936257
Sure @AnnCoulter they are dying of boredom. Maybe you can join your cold dead heart. #Irma #factsmatter,14,09/10/2017,https://twitter.com/adrienne144/status/907015379532296192
Unlicensed Pinellas contractor advertising for storm repair on... http:// gettopical.com/advertising/74 f36cc56aed5fdc84cc46cbfb0157c8?src=twitter … via @WFLA pic.twitter.com/TKXfhua42v,3,09/18/2017,https://twitter.com/AdvertisingNws/status/909950784124674050
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,1,09/14/2017,https://twitter.com/aelder521/status/908498934112407552
St. Pete-Clearwater Intl. Airport to close Friday @WFLA #hurricaneirma2017 http:// wfla.com/2017/09/07/st- pete-clearwater-intl-airport-to-close-friday/ …,3,09/07/2017,https://twitter.com/Aims2bereal/status/905868147571519488
"More emergency shelters open in Tampa Bay area ahead of Hurricane Irma http:// 8.wfla.com/2wcNelR via @wfla . BE SAFE, FLORIDA",4,09/09/2017,https://twitter.com/Aimswife/status/906556845439021056
Polk teens arrested for looting evacuated home ahead of Irma http:// bit.ly/2eXbKot via @wfla,5,09/10/2017,https://twitter.com/AJMacDonaldJr/status/907019923188277248
@WFLA Some Lakeland Highlands neighborhood damage from #irma #HurricaneIrma pic.twitter.com/Do2qzzYyU2,4,09/11/2017,https://twitter.com/Al_Snow/status/907214067550638080
How far inland should we expect storm surges? Should inland brandon area be evacuating?,9,09/09/2017,https://twitter.com/alex_keh/status/906466944529911810
That's funny. No fuel tanks came to Florida four days prior to storm there was plenty of time to get extra fuel to Florida!,0,09/10/2017,https://twitter.com/AlexandraPros1/status/906965251698065409
#TampaStrong #FloridaStrong praying for everyone affected,15,09/11/2017,https://twitter.com/AllaTRS/status/907278239508451328
"Not meant that way. Trying to give good advice with humor. If that glass breaks, the person is dead.",1,09/10/2017,https://twitter.com/AllInFinn/status/906970785033498624
"We tried to prep, but grocers dropped the ball. Majorly. It's like everyone knew storm coming 5 days ago except them. Awful.",2,09/05/2017,https://twitter.com/allnamestook/status/905241487075627010
