username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
PRFAA|2017-09-14 23:10:40|1|4| P.R. is acting as an incident support base for hurricane response @ricardorossello  @kingWTOP  #PuertoRicoSeLevanta http://wtop.com/national/2017/ 09/puerto-rico-welcomes-hurricane-irma-evacuees-deals-damage/   …| P.R. is acting as an incident support base for hurricane response @ricardorossello  @kingWTOP  #PuertoRicoSeLevanta  09/puerto-rico-welcomes-hurricane-irma-evacuees-deals-damage/   …|false|908528465250578432|/PRFAA/status/908528465250578432|P.R. is acting as an incident support base for hurricane response @ricardorossello  @kingWTOP  #PuertoRicoSeLevanta http://wtop.com/national/2017/ 09/puerto-rico-welcomes-hurricane-irma-evacuees-deals-damage/   …||||
PRFAA|2017-09-28 10:48:51|6|5|Thank you, @GovMalloyOffice . #UnitedForPuertoRico https://twitter.com/GovMalloyOffic e/status/913095407366021130   …|Thank you, @GovMalloyOffice . #UnitedForPuertoRico  e/status/913095407366021130   …|false|913415209729052673|/PRFAA/status/913415209729052673|Thank you, @GovMalloyOffice . #UnitedForPuertoRico https://twitter.com/GovMalloyOffic e/status/913095407366021130   …||||
PRFAA|2017-11-28 10:42:29|17|17|'.@OmarjMarrero  explained the CRRO''s state and federal fiscal controls ensuring a transparent and efficient disaster recovery process pic.twitter.com/HdlipAwmaj'|'.@OmarjMarrero  explained the CRRO''s state and federal fiscal controls ensuring a transparent and efficient disaster recovery process '|false|935534368868708352|/PRFAA/status/935534368868708352|'.@OmarjMarrero  explained the CRRO''s state and federal fiscal controls ensuring a transparent and efficient disaster recovery process pic.twitter.com/HdlipAwmaj'||||
PRFAA|2017-09-17 14:11:45|87|83|# PuertoRico  prepares for passage of #MariaPR pic.twitter.com/YfydzQLERY|# PuertoRico  prepares for passage of #MariaPR |false|909480006795087880|/PRFAA/status/909480006795087880|# PuertoRico  prepares for passage of #MariaPR pic.twitter.com/YfydzQLERY||||
PRFAA|2017-09-24 11:21:02|202|120|IMPORTANT (PUERTO RICO): In case of emergency, please call 911. If you cannot get through, please call (787) 775-7315 (EMERGENCIES ONLY).|IMPORTANT (PUERTO RICO): In case of emergency, please call 911. If you cannot get through, please call (787) 775-7315 (EMERGENCIES ONLY).|false|911973760491773957|/PRFAA/status/911973760491773957|IMPORTANT (PUERTO RICO): In case of emergency, please call 911. If you cannot get through, please call (787) 775-7315 (EMERGENCIES ONLY).||||
PRFAA|2018-02-08 06:34:10|5|4|http://www. miamiherald.com/opinion/letter s-to-the-editor/article199016929.html   …| miamiherald.com/opinion/letter s-to-the-editor/article199016929.html   …|false|961563802008465414|/PRFAA/status/961563802008465414|http://www. miamiherald.com/opinion/letter s-to-the-editor/article199016929.html   …||||
PRFAA|2017-11-30 17:45:51|117|154|The current tax bill would penalize American jobs in the U.S. territory of #PuertoRico  We thank @SenBillNelson  for standing by the 3.4 million Americans living in #PuertoRico  as we rebuild our island #PRStrong   https://twitter.com/SenBillNelson/ status/936050351010205696   …|The current tax bill would penalize American jobs in the U.S. territory of #PuertoRico  We thank @SenBillNelson  for standing by the 3.4 million Americans living in #PuertoRico  as we rebuild our island #PRStrong    status/936050351010205696   …|false|936365687706136576|/PRFAA/status/936365687706136576|The current tax bill would penalize American jobs in the U.S. territory of #PuertoRico  We thank @SenBillNelson  for standing by the 3.4 million Americans living in #PuertoRico  as we rebuild our island #PRStrong   https://twitter.com/SenBillNelson/ status/936050351010205696   …||||
PRFAA|2017-09-25 11:30:19|23|17|For a directory of emergency operation centers in Puerto Rico, please click here:  http://prfaa.pr.gov/wp-content/upl oads/2017/09/Oficinas-Regionales.pdf   …|For a directory of emergency operation centers in Puerto Rico, please click here:   oads/2017/09/Oficinas-Regionales.pdf   …|false|912338481363537920|/PRFAA/status/912338481363537920|For a directory of emergency operation centers in Puerto Rico, please click here:  http://prfaa.pr.gov/wp-content/upl oads/2017/09/Oficinas-Regionales.pdf   …||||
PRFAA|2017-09-25 07:34:59|10|10|'In a couple of minutes, Gov @ricardorossello  will be live on @CNN ''s @NewDay  discussing #MariaPR  disaster relief efforts'|'In a couple of minutes, Gov @ricardorossello  will be live on @CNN ''s @NewDay  discussing #MariaPR  disaster relief efforts'|false|912279259384832001|/PRFAA/status/912279259384832001|'In a couple of minutes, Gov @ricardorossello  will be live on @CNN ''s @NewDay  discussing #MariaPR  disaster relief efforts'||||
PRFAA|2018-03-28 18:32:55|15|20|“Those who oppose opening new schools and an improved education system are not with #PuertoRico .” - Gov. @ricardorossello pic.twitter.com/NfiveN0RT7|“Those who oppose opening new schools and an improved education system are not with #PuertoRico .” - Gov. @ricardorossello |false|979124201109032961|/PRFAA/status/979124201109032961|“Those who oppose opening new schools and an improved education system are not with #PuertoRico .” - Gov. @ricardorossello pic.twitter.com/NfiveN0RT7||||
PRFAA|2017-11-06 16:20:16|89|254|Thank you @HumaneSociety  for your incredible work on the ground to ensure animals in Puerto Rico get the best care possible. pic.twitter.com/E1BHM9V4K8|Thank you @HumaneSociety  for your incredible work on the ground to ensure animals in Puerto Rico get the best care possible. |false|927646840706818049|/PRFAA/status/927646840706818049|Thank you @HumaneSociety  for your incredible work on the ground to ensure animals in Puerto Rico get the best care possible. pic.twitter.com/E1BHM9V4K8||||
PRFAA|2017-09-29 15:57:10|1179|1564|Updated list of hospitals that are open and operational in Puerto Rico: pic.twitter.com/NNwj6d7aY4|Updated list of hospitals that are open and operational in Puerto Rico: |false|913855191363018752|/PRFAA/status/913855191363018752|Updated list of hospitals that are open and operational in Puerto Rico: pic.twitter.com/NNwj6d7aY4||||
PRFAA|2017-09-27 15:58:58|164|106|Humanitarian Flights: Individuals or companies seeking to enter Puerto Rico by air with aid, please visit:  http://prfaa.pr.gov/humanitarianfl ights/   … pic.twitter.com/zjewrS2Vqb|Humanitarian Flights: Individuals or companies seeking to enter Puerto Rico by air with aid, please visit:   ights/   … |false|913130868918669313|/PRFAA/status/913130868918669313|Humanitarian Flights: Individuals or companies seeking to enter Puerto Rico by air with aid, please visit:  http://prfaa.pr.gov/humanitarianfl ights/   … pic.twitter.com/zjewrS2Vqb||||
PRFAA|2017-09-23 23:28:04|27|25|IMPORTANTE: Para emergencias, favor llamar al 911. De no poder comunicarse, llamar al  (787) 775-7315 (SOLO EMERGENCIAS) pic.twitter.com/7YRrfK3N08|IMPORTANTE: Para emergencias, favor llamar al 911. De no poder comunicarse, llamar al  (787) 775-7315 (SOLO EMERGENCIAS) |false|911794336609849344|/PRFAA/status/911794336609849344|IMPORTANT: For emergencies, please call 911. If you can not reach us, call (787) 775-7315 (EMERGENCIES ONLY) pic.twitter.com/7YRrfK3N08||||
PRFAA|2017-09-26 10:56:22|29|55|Thank you @JLo  for your immense support for the people of Puerto Rico. #UnitedForPuertoRico . https://www. theguardian.com/culture/2017/s ep/25/jennifer-lopez-donates-1-million-dollars-puerto-rico-hurricane-recovery-maria-irma   …|Thank you @JLo  for your immense support for the people of Puerto Rico. #UnitedForPuertoRico .  theguardian.com/culture/2017/s ep/25/jennifer-lopez-donates-1-million-dollars-puerto-rico-hurricane-recovery-maria-irma   …|false|912692328699191296|/PRFAA/status/912692328699191296|Thank you @JLo  for your immense support for the people of Puerto Rico. #UnitedForPuertoRico . https://www. theguardian.com/culture/2017/s ep/25/jennifer-lopez-donates-1-million-dollars-puerto-rico-hurricane-recovery-maria-irma   …||||
PRFAA|2017-10-03 10:34:13|4|10|Yesterday 16 municipalities collected 42k liters of water and 65k meals in the Distribution Centers. #PRStrong https://twitter.com/ricardorossell o/status/915211634293051392   …|Yesterday 16 municipalities collected 42k liters of water and 65k meals in the Distribution Centers. #PRStrong  o/status/915211634293051392   …|false|915223466734956544|/PRFAA/status/915223466734956544|Yesterday 16 municipalities collected 42k liters of water and 65k meals in the Distribution Centers. #PRStrong https://twitter.com/ricardorossell o/status/915211634293051392   …||||
PRFAA|2017-09-29 09:23:21|35|57|Gov. @ricardorossello  meeting with Lt. Gen. Jeffrey Buchanan, tasked by @DeptofDefense  to coordinate relief efforts in Puerto Rico. https://twitter.com/ricardorossell o/status/913754947602272256   …|Gov. @ricardorossello  meeting with Lt. Gen. Jeffrey Buchanan, tasked by @DeptofDefense  to coordinate relief efforts in Puerto Rico.  o/status/913754947602272256   …|false|913756081331085312|/PRFAA/status/913756081331085312|Gov. @ricardorossello  meeting with Lt. Gen. Jeffrey Buchanan, tasked by @DeptofDefense  to coordinate relief efforts in Puerto Rico. https://twitter.com/ricardorossell o/status/913754947602272256   …||||
PRFAA|2017-09-18 10:19:31|61|92|'Thank you @AmbMacNaughton  and @JustinTrudeau  for your support. We''re working hard to keep our people safe #IrmaPR  #MariaPR pic.twitter.com/JDQ8s8Dpbv'|'Thank you @AmbMacNaughton  and @JustinTrudeau  for your support. We''re working hard to keep our people safe #IrmaPR  #MariaPR '|false|909783952684089345|/PRFAA/status/909783952684089345|'Thank you @AmbMacNaughton  and @JustinTrudeau  for your support. We''re working hard to keep our people safe #IrmaPR  #MariaPR pic.twitter.com/JDQ8s8Dpbv'||||
PRFAA|2017-09-19 22:52:30|6|4|Skype Interview With Puerto Rico Governor @ricardorossello http://a.msn.com/01/en-ie/AAsf2 5r?ocid=st   …|Skype Interview With Puerto Rico Governor @ricardorossello  5r?ocid=st   …|false|910335833688985601|/PRFAA/status/910335833688985601|Skype Interview With Puerto Rico Governor @ricardorossello http://a.msn.com/01/en-ie/AAsf2 5r?ocid=st   …||||
PRFAA|2017-09-05 08:14:14|32|45|'Governor @ricardorossello  today spoke with Gen. John Kelly, @realDonaldTrump ''s Chief of Staff, about #HurricaneIrma  preparations #IrmaPR https://twitter.com/secasuntospr/s tatus/905037653732622337   …'|'Governor @ricardorossello  today spoke with Gen. John Kelly, @realDonaldTrump ''s Chief of Staff, about #HurricaneIrma  preparations #IrmaPR  tatus/905037653732622337   …'|false|905041381969850369|/PRFAA/status/905041381969850369|'Governor @ricardorossello  today spoke with Gen. John Kelly, @realDonaldTrump ''s Chief of Staff, about #HurricaneIrma  preparations #IrmaPR https://twitter.com/secasuntospr/s tatus/905037653732622337   …'||||
PRFAA|2018-01-12 10:54:54|24|45|.@ricardorossello : U.S. Citizenship represents hope, dreams, and aspirations. #CentralFLTownhall|.@ricardorossello : U.S. Citizenship represents hope, dreams, and aspirations. #CentralFLTownhall|false|951844948005048320|/PRFAA/status/951844948005048320|.@ricardorossello : U.S. Citizenship represents hope, dreams, and aspirations. #CentralFLTownhall||||
PRFAA|2017-09-22 20:53:44|43|42|There is gasoline and diesel in #PuertoRico  - Government is assisting wholesalers with distribution. https://twitter.com/mpierluisi/sta tus/911386719404068864   …|There is gasoline and diesel in #PuertoRico  - Government is assisting wholesalers with distribution.  tus/911386719404068864   …|false|911393107761139712|/PRFAA/status/911393107761139712|There is gasoline and diesel in #PuertoRico  - Government is assisting wholesalers with distribution. https://twitter.com/mpierluisi/sta tus/911386719404068864   …||||
PRFAA|2017-09-22 12:59:05|23|40|.@USCG  deploying for vital search & rescue operations around Puerto Rico and #USVI . #HurricaneMaria https://twitter.com/USCGSoutheast/ status/910858768719794176   …|.@USCG  deploying for vital search & rescue operations around Puerto Rico and #USVI . #HurricaneMaria  status/910858768719794176   …|false|911273656592076800|/PRFAA/status/911273656592076800|.@USCG  deploying for vital search & rescue operations around Puerto Rico and #USVI . #HurricaneMaria https://twitter.com/USCGSoutheast/ status/910858768719794176   …||||
PRFAA|2017-09-29 11:15:38|25|29|Thank you, @Beyonce . https://www. vox.com/culture/2017/9 /29/16384178/beyonce-mi-gente-hurricane-maria   …|Thank you, @Beyonce .  vox.com/culture/2017/9 /29/16384178/beyonce-mi-gente-hurricane-maria   …|false|913784341251198978|/PRFAA/status/913784341251198978|Thank you, @Beyonce . https://www. vox.com/culture/2017/9 /29/16384178/beyonce-mi-gente-hurricane-maria   …||||
PRFAA|2017-09-24 11:03:44|15|20|Police brigades from other jurisdictions are set to arrive and provide support in Puerto Rico. #HurricaneMaria https://twitter.com/fortalezapr/st atus/911957917678653441   …|Police brigades from other jurisdictions are set to arrive and provide support in Puerto Rico. #HurricaneMaria  atus/911957917678653441   …|false|911969404878979073|/PRFAA/status/911969404878979073|Police brigades from other jurisdictions are set to arrive and provide support in Puerto Rico. #HurricaneMaria https://twitter.com/fortalezapr/st atus/911957917678653441   …||||
PRFAA|2017-09-25 09:08:43|13|13|One of our priorities is to reestablish power and supplies to hospitals. We are already working to that end. #UnitedForPuertoRico https://twitter.com/ricardorossell o/status/912301165525729285   …|One of our priorities is to reestablish power and supplies to hospitals. We are already working to that end. #UnitedForPuertoRico  o/status/912301165525729285   …|false|912302848217681921|/PRFAA/status/912302848217681921|One of our priorities is to reestablish power and supplies to hospitals. We are already working to that end. #UnitedForPuertoRico https://twitter.com/ricardorossell o/status/912301165525729285   …||||
PRFAA|2017-09-14 15:11:52|6|11|President @realDonaldTrump  will visit Puerto Rico @alextdaugherty  __NEWLINE____NEWLINE__ http://www. miamiherald.com/news/nation-wo rld/article173325041.html   … pic.twitter.com/2PI4Uec11H|President @realDonaldTrump  will visit Puerto Rico @alextdaugherty  __NEWLINE____NEWLINE__  miamiherald.com/news/nation-wo rld/article173325041.html   … |false|908407970291167233|/PRFAA/status/908407970291167233|President @realDonaldTrump  will visit Puerto Rico @alextdaugherty  __NEWLINE____NEWLINE__ http://www. miamiherald.com/news/nation-wo rld/article173325041.html   … pic.twitter.com/2PI4Uec11H||||
PRFAA|2018-03-28 18:30:06|12|24|“I inform the people of #PuertoRico  that our commitment to change and transform our island is stronger than ever.” - Gov. @ricardorossello pic.twitter.com/LOPIPa1z3r|“I inform the people of #PuertoRico  that our commitment to change and transform our island is stronger than ever.” - Gov. @ricardorossello |false|979123494570135553|/PRFAA/status/979123494570135553|“I inform the people of #PuertoRico  that our commitment to change and transform our island is stronger than ever.” - Gov. @ricardorossello pic.twitter.com/LOPIPa1z3r||||
PRFAA|2017-09-26 16:12:10|31|24|List of hospitals that are open and operational in Puerto Rico (via @DeptEstadoPR ). https://twitter.com/DeptEstadoPR/s tatus/912770063501012995   …|List of hospitals that are open and operational in Puerto Rico ( ).  tatus/912770063501012995   …|false|912771799796080640|/PRFAA/status/912771799796080640|List of hospitals that are open and operational in Puerto Rico (via @DeptEstadoPR ). https://twitter.com/DeptEstadoPR/s tatus/912770063501012995   …||||
PRFAA|2017-09-21 13:57:09|17|28|.@MarcAnthony  supports @UNIDOSxPR , a hurricane disaster relief initiative of PR First Lady @BeatrizRossello https://vimeo.com/234886167  |.@MarcAnthony  supports @UNIDOSxPR , a hurricane disaster relief initiative of PR First Lady @BeatrizRossello   |false|910925884185509890|/PRFAA/status/910925884185509890|.@MarcAnthony  supports @UNIDOSxPR , a hurricane disaster relief initiative of PR First Lady @BeatrizRossello https://vimeo.com/234886167  ||||
PRFAA|2017-09-26 14:13:34|27|66|Thank you, @jjbareapr  #UnitedForPuertoRico https://www. elnuevodia.com/deportes/balon cesto/nota/bareaenviaunavionllenodesuministrosalaisla-2360556/   …|Thank you, @jjbareapr  #UnitedForPuertoRico  elnuevodia.com/deportes/balon cesto/nota/bareaenviaunavionllenodesuministrosalaisla-2360556/   …|false|912741955817414657|/PRFAA/status/912741955817414657|Thank you, @jjbareapr  #UnitedForPuertoRico https://www. elnuevodia.com/deportes/balon cesto/nota/bareaenviaunavionllenodesuministrosalaisla-2360556/   …||||
PRFAA|2017-10-03 14:30:41|6|10|.@POTUS  Donald Trump fielding questions from press pool with Gov. @ricardorossello  in the municipality of Guaynabo. https://twitter.com/yalvarezjaimes /status/915282205206876160   …|.@POTUS  Donald Trump fielding questions from press pool with Gov. @ricardorossello  in the municipality of Guaynabo.  /status/915282205206876160   …|false|915282977386565632|/PRFAA/status/915282977386565632|.@POTUS  Donald Trump fielding questions from press pool with Gov. @ricardorossello  in the municipality of Guaynabo. https://twitter.com/yalvarezjaimes /status/915282205206876160   …||||
PRFAA|2017-09-21 08:45:57|3|10|'On the phone with The @Guardian ''s @holpuch  discussing #MariaPR  disaster relief efforts. Thank you for your interest in #PuertoRico pic.twitter.com/CDzDhh86Qi'|'On the phone with The @Guardian ''s @holpuch  discussing #MariaPR  disaster relief efforts. Thank you for your interest in #PuertoRico '|false|910847567142977536|/PRFAA/status/910847567142977536|'On the phone with The @Guardian ''s @holpuch  discussing #MariaPR  disaster relief efforts. Thank you for your interest in #PuertoRico pic.twitter.com/CDzDhh86Qi'||||
PRFAA|2017-09-18 13:45:58|107|98|.@ricardorossello : It is time to seek refuge with a family member, friend, or head to a state shelter http://www. cnn.com/2017/09/18/ame ricas/atlantic-storms-maria-jose-lee/index.html   …|.@ricardorossello : It is time to seek refuge with a family member, friend, or head to a state shelter  cnn.com/2017/09/18/ame ricas/atlantic-storms-maria-jose-lee/index.html   …|false|909835904973406208|/PRFAA/status/909835904973406208|.@ricardorossello : It is time to seek refuge with a family member, friend, or head to a state shelter http://www. cnn.com/2017/09/18/ame ricas/atlantic-storms-maria-jose-lee/index.html   …||||
PRFAA|2017-10-02 09:51:06|35|58|41 flights at @AeropuertoSJU ; @JetBlue , @SpiritAirlines  will operate in Aguadilla in a week; and more trucks moving supplies from @PuertosPR https://twitter.com/ricardorossell o/status/914840790500888576   …|41 flights at @AeropuertoSJU ; @JetBlue , @SpiritAirlines  will operate in Aguadilla in a week; and more trucks moving supplies from @PuertosPR  o/status/914840790500888576   …|false|914850231065436163|/PRFAA/status/914850231065436163|41 flights at @AeropuertoSJU ; @JetBlue , @SpiritAirlines  will operate in Aguadilla in a week; and more trucks moving supplies from @PuertosPR https://twitter.com/ricardorossell o/status/914840790500888576   …||||
PRFAA|2017-09-23 10:43:24|14|34|Thank you for your support and assistance, @VATF1 . #HurricaneMaria https://twitter.com/VATF1/status/9 11552246453882880   …|Thank you for your support and assistance, @VATF1 . #HurricaneMaria  11552246453882880   …|false|911601899299901440|/PRFAA/status/911601899299901440|Thank you for your support and assistance, @VATF1 . #HurricaneMaria https://twitter.com/VATF1/status/9 11552246453882880   …||||
PRFAA|2017-09-21 23:55:17|4|7|pic.twitter.com/G9DIwWhTJT||false|911076408142684163|/PRFAA/status/911076408142684163|pic.twitter.com/G9DIwWhTJT||||
PRFAA|2017-09-08 12:46:47|3|4|Estrechan colaboración con administración Trump tras paso de #IrmaPR  @ricardorossello  @mercader1    http://www. elvocero.com/gobierno/estre chan-colaboraci-n-con-administraci-n-trump-tras-paso-de/article_d09d94f0-94b1-11e7-920e-3b78193ed666.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share   …  via @voceropr|Estrechan colaboración con administración Trump tras paso de #IrmaPR  @ricardorossello  @mercader1     elvocero.com/gobierno/estre chan-colaboraci-n-con-administraci-n-trump-tras-paso-de/article_d09d94f0-94b1-11e7-920e-3b78193ed666.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share   …  |false|906197132314644480|/PRFAA/status/906197132314644480|Close collaboration with Trump administration after passage of #IrmaPR @ricardorossello @ mercader1 http: // www. elvocero.com/gobierno/estre chan-colaboraci-n-con-administración-trump-tras-paso-de / article_d09d94f0-94b1-11e7-920e-3b78193ed666.html? utm_medium = social & utm_source = twitter & utm_campaign = user-share ... via @voceropr||||
PRFAA|2017-09-04 11:55:16|9|6|# InfoCiudadana  Download the @fema  @FEMAespanol  app #Android  #PuertoRicoSePrepara https://play.google.com/store/apps/det ails?id=gov.fema.mobile.android   …|# InfoCiudadana  Download the @fema  @FEMAespanol  app #Android  #PuertoRicoSePrepara  ails?id=gov.fema.mobile.android   …|false|904734618515111936|/PRFAA/status/904734618515111936|# InfoCiudadana  Download the @fema  @FEMAespanol  app #Android  #PuertoRicoSePrepara https://play.google.com/store/apps/det ails?id=gov.fema.mobile.android   …||||
PRFAA|2017-09-07 17:42:41|29|43|Director @mercader1  está en contacto con Dpt Energía federal para coordinar asistencia para PuertoRico tras paso de #IrmaPR  @EnergyPressSec pic.twitter.com/pHbONHxrwZ|Director @mercader1  está en contacto con Dpt Energía federal para coordinar asistencia para PuertoRico tras paso de #IrmaPR  @EnergyPressSec |false|905909212131323904|/PRFAA/status/905909212131323904|Director @ merchant1 is in contact with Dpt Energía federal to coordinate assistance for PuertoRico after passing through #IrmaPR @EnergyPressSec pic.twitter.com/pHbONHxrwZ||||
PRFAA|2017-11-28 12:44:50|33|52|.@omarjmarrero  and @Mercader1  discuss Puerto Rico’s needs in the upcoming Supplemental aid package and the unprecedented level of transparency that the CRRO will bring to the recovery process with @RepJenniffer pic.twitter.com/bJaMFARlqh|.@omarjmarrero  and @Mercader1  discuss Puerto Rico’s needs in the upcoming Supplemental aid package and the unprecedented level of transparency that the CRRO will bring to the recovery process with @RepJenniffer |false|935565159132786688|/PRFAA/status/935565159132786688|.@omarjmarrero  and @Mercader1  discuss Puerto Rico’s needs in the upcoming Supplemental aid package and the unprecedented level of transparency that the CRRO will bring to the recovery process with @RepJenniffer pic.twitter.com/bJaMFARlqh||||
PRFAA|2017-09-27 16:09:39|67|60|You can also donate to @UNIDOSxPR . Your support goes directly to relief and rebuilding efforts in the island.  http://unitedforpuertorico.com /   pic.twitter.com/guIvnOU3li|You can also donate to @UNIDOSxPR . Your support goes directly to relief and rebuilding efforts in the island.   /   |false|913133556225986560|/PRFAA/status/913133556225986560|You can also donate to @UNIDOSxPR . Your support goes directly to relief and rebuilding efforts in the island.  http://unitedforpuertorico.com /   pic.twitter.com/guIvnOU3li||||
PRFAA|2017-10-12 17:28:08|21|25|Gracias @Duracell . #PRStrong https://twitter.com/duracell/statu s/918476372938387457   …|Gracias @Duracell . #PRStrong  s/918476372938387457   …|false|918589123295940608|/PRFAA/status/918589123295940608|Gracias @Duracell . #PRStrong https://twitter.com/duracell/statu s/918476372938387457   …||||
PRFAA|2017-09-21 16:26:08|17|22|.@Mercader1  now live on @CNN  with @jaketapper  discussing #HurricaneMaria  relief efforts pic.twitter.com/pBBtsIp0l4|.@Mercader1  now live on @CNN  with @jaketapper  discussing #HurricaneMaria  relief efforts |false|910963375563313153|/PRFAA/status/910963375563313153|.@Mercader1  now live on @CNN  with @jaketapper  discussing #HurricaneMaria  relief efforts pic.twitter.com/pBBtsIp0l4||||
PRFAA|2017-09-08 11:40:43|0|2|# PRFAAOrlando : Gobierno de #Florida  provee información de contacto en caso de emergencia #Irma  #HurricaineIrma  #IrmaPR  #IrmaFL https://twitter.com/flgovscott/sta tus/905838829550096385   …|# PRFAAOrlando : Gobierno de #Florida  provee información de contacto en caso de emergencia #Irma  #HurricaineIrma  #IrmaPR  #IrmaFL  tus/905838829550096385   …|false|906180508509458433|/PRFAA/status/906180508509458433|# PRFAAOrlando: Government of #Florida provides contact information in case of emergency #Irma #HurricaineIrma #IrmaPR #IrmaFL https://twitter.com/flgovscott/sta tus / 905838829550096385 ...||||
PRFAA|2017-08-31 15:02:50|0|5|# PRFAAOrlando : La ciudad de Orlando celebra la apertura del #MesDeLaHispanidad  el 5 de septiembre a las 5:30 PM en la Rotonda de la Alcaldía pic.twitter.com/PMNPYcfzot|# PRFAAOrlando : La ciudad de Orlando celebra la apertura del #MesDeLaHispanidad  el 5 de septiembre a las 5:30 PM en la Rotonda de la Alcaldía |false|903332268491583489|/PRFAA/status/903332268491583489|'# PRFAAOrlando: The city of Orlando celebrates the opening of #MesDeLaHispanidad on September 5 at 5:30 PM at the Mayor''s Rotunda pic.twitter.com/PMNPYcfzot'||||
PRFAA|2018-02-08 12:17:22|10|8|'The budget agreement includes disaster funding for @HUDgov  CDBG to repair homes, support local businesses, and rebuild infrastructure while mitigating future risk. $2 billion is destined for the restoration and improvement of Puerto Rico''s energy grid. pic.twitter.com/eVDvaPcBaz'|'The budget agreement includes disaster funding for @HUDgov  CDBG to repair homes, support local businesses, and rebuild infrastructure while mitigating future risk. $2 billion is destined for the restoration and improvement of Puerto Rico''s energy grid. '|false|961650174480277509|/PRFAA/status/961650174480277509|'The budget agreement includes disaster funding for @HUDgov  CDBG to repair homes, support local businesses, and rebuild infrastructure while mitigating future risk. $2 billion is destined for the restoration and improvement of Puerto Rico''s energy grid. pic.twitter.com/eVDvaPcBaz'||||
PRFAA|2017-10-03 08:24:22|96|163|# USNSComfort  entering through San Juan Bay. ( : @olgamgr ) pic.twitter.com/hM5qBgCkyC|# USNSComfort  entering through San Juan Bay. ( : @olgamgr ) |false|915190791747796992|/PRFAA/status/915190791747796992|# USNSComfort  entering through San Juan Bay. ( : @olgamgr ) pic.twitter.com/hM5qBgCkyC||||
PRFAA|2017-09-22 14:54:41|70|97|Disaster Relief Line - #PRFAA  volunteers helping citizens connect with their loved ones in #PuertoRico  #PRStrong pic.twitter.com/C2fgrA5qRj|Disaster Relief Line - #PRFAA  volunteers helping citizens connect with their loved ones in #PuertoRico  #PRStrong |false|911302750524379138|/PRFAA/status/911302750524379138|Disaster Relief Line - #PRFAA  volunteers helping citizens connect with their loved ones in #PuertoRico  #PRStrong pic.twitter.com/C2fgrA5qRj||||
PRFAA|2017-08-31 15:00:27|1|3|# PRFAAOrlando : Save the date, @citybeautiful  kicks off its #HispanicHeritageMonth  celebrations on Sept 5 at City Hall Rotunda at 5:30PM pic.twitter.com/dV35Jxm0gj|# PRFAAOrlando : Save the date, @citybeautiful  kicks off its #HispanicHeritageMonth  celebrations on Sept 5 at City Hall Rotunda at 5:30PM |false|903331666722254849|/PRFAA/status/903331666722254849|# PRFAAOrlando : Save the date, @citybeautiful  kicks off its #HispanicHeritageMonth  celebrations on Sept 5 at City Hall Rotunda at 5:30PM pic.twitter.com/dV35Jxm0gj||||
PRFAA|2017-09-12 15:48:03|16|16|# FrentePorPR  continúa intensa agenda de reuniones en #WashingtonDC pic.twitter.com/SF9mjnguKg|# FrentePorPR  continúa intensa agenda de reuniones en #WashingtonDC |false|907692302973509637|/PRFAA/status/907692302973509637|# FrentePorPR continues intense meeting agenda in #WashingtonDC pic.twitter.com/SF9mjnguKg||||
PRFAA|2017-09-29 09:46:52|15|14|Amended curfew in Puerto Rico effective today: 9PM to 5AM. #HurricaneMaria|Amended curfew in Puerto Rico effective today: 9PM to 5AM. #HurricaneMaria|false|913762000857071616|/PRFAA/status/913762000857071616|Amended curfew in Puerto Rico effective today: 9PM to 5AM. #HurricaneMaria||||
PRFAA|2017-09-20 07:15:24|4|6|.@Mercader1  now @SquawkCNBC  informs the public about #MariaPR . You can help us recover:  http://unidosporpuertorico.com   pic.twitter.com/5mKUiEXmSA|.@Mercader1  now @SquawkCNBC  informs the public about #MariaPR . You can help us recover:     |false|910462391745261568|/PRFAA/status/910462391745261568|.@Mercader1  now @SquawkCNBC  informs the public about #MariaPR . You can help us recover:  http://unidosporpuertorico.com   pic.twitter.com/5mKUiEXmSA||||
PRFAA|2017-10-19 16:41:23|13|14|.@PRFAA  Exec. Director @Mercader1 : Puerto Rico’s future depends on a long-term aid package. http://thehill.com/opinion/energy -environment/356278-puerto-ricos-future-depends-on-a-long-term-aid-package   …|.@PRFAA  Exec. Director @Mercader1 : Puerto Rico’s future depends on a long-term aid package.  -environment/356278-puerto-ricos-future-depends-on-a-long-term-aid-package   …|false|921114073063927808|/PRFAA/status/921114073063927808|.@PRFAA  Exec. Director @Mercader1 : Puerto Rico’s future depends on a long-term aid package. http://thehill.com/opinion/energy -environment/356278-puerto-ricos-future-depends-on-a-long-term-aid-package   …||||
PRFAA|2017-09-25 21:05:51|496|342|Want to help Puerto Rico? Reach out to your local group of organized Puerto Ricans and find out how. #PuertoRicoRises pic.twitter.com/zzIBGAlS3G|Want to help Puerto Rico? Reach out to your local group of organized Puerto Ricans and find out how. #PuertoRicoRises |false|912483320763740160|/PRFAA/status/912483320763740160|Want to help Puerto Rico? Reach out to your local group of organized Puerto Ricans and find out how. #PuertoRicoRises pic.twitter.com/zzIBGAlS3G||||
