username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|coord_lat|coord_lon|coord_err
CentroparaPR|2017-10-20 17:21:43|0|0|http://mailchi.mp/676f078fa771/p uerto-rico-nos-necesitaPUERTO   …  RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500| uerto-rico-nos-necesitaPUERTO   …  RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500|false|921486610809720833|/CentroparaPR/status/921486610809720833|http://mailchi.mp/676f078fa771/p uerto-rico-nos-necesitaPUERTO ... RICO NEEDS US @CentroparaPR supporting the most needy communities - DONA TODAY (787) 765-4500||||
CentroparaPR|2017-12-05 11:30:40|0|0|NUESTRO TRABAJO CONTINÚA...COLABORA - CONTRIBUYE - ÚNETE a nuestros esfuerzos  http://mailchi.mp/a002d233c0ff/p uerto-rico-nos-necesita-232871   …|NUESTRO TRABAJO CONTINÚA...COLABORA - CONTRIBUYE - ÚNETE a nuestros esfuerzos   uerto-rico-nos-necesita-232871   …|false|938083210357026816|/CentroparaPR/status/938083210357026816|OUR WORK CONTINUES ... COLLABORATE - CONTRIBUTE - JOIN our efforts http://mailchi.mp/a002d233c0ff/p uerto-rico-nos-necesita-232871 ...||||
CentroparaPR|2017-09-14 10:56:15|0|0|Parte del equipo de trabajo, voluntarios y AmeriCorps del Centro para Puerto Rico apoyan los esfuerzos para...  http://fb.me/1ubRmkmbI  |Parte del equipo de trabajo, voluntarios y AmeriCorps del Centro para Puerto Rico apoyan los esfuerzos para...    |false|908343644536672256|/CentroparaPR/status/908343644536672256|Part of the work team, volunteers and AmeriCorps of the Center for Puerto Rico support efforts to ... http://fb.me/1ubRmkmbI||||
CentroparaPR|2017-10-26 11:38:54|1|0|pic.twitter.com/iYSFHZRGu1||false|923574665175601153|/CentroparaPR/status/923574665175601153|pic.twitter.com/iYSFHZRGu1||||
CentroparaPR|2017-10-24 13:20:46|0|0|PUERTO RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas DONA HOY (787)765-4500 o a...  http://fb.me/1k1vdybd7  |PUERTO RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas DONA HOY (787)765-4500 o a...    |false|922875525835689984|/CentroparaPR/status/922875525835689984|PUERTO RICO NEEDS US @CentroparaPR supporting the most needy communities DONA TODAY (787)765-4500 or a ... http://fb.me/1k1vdybd7||||
CentroparaPR|2017-12-02 11:40:48|0|0|::BAZAR:: Nuestros emprendedores exhiben para la venta sus productos, ideales para el regalo que buscas para la...  http://fb.me/6EKd4WM87  |::BAZAR:: Nuestros emprendedores exhiben para la venta sus productos, ideales para el regalo que buscas para la...    |false|936998597748514816|/CentroparaPR/status/936998597748514816|:: BAZAR :: Our entrepreneurs exhibit their products for sale, ideal for the gift you are looking for ... http://fb.me/6EKd4WM87||||
CentroparaPR|2017-09-25 13:52:41|0|0|La Fundación Sila M. Calderón, de la mano con nuestros hermanos puertorriqueños hacia la reconstrucción de Puerto...  http://fb.me/8HI3cZVcK  |La Fundación Sila M. Calderón, de la mano con nuestros hermanos puertorriqueños hacia la reconstrucción de Puerto...    |false|912374311448727553|/CentroparaPR/status/912374311448727553|The Sila M. Calderón Foundation, hand in hand with our Puerto Rican brothers towards the reconstruction of Puerto ... http://fb.me/8HI3cZVcK||||
CentroparaPR|2017-11-17 13:03:17|2|0|A CINCO SEMANAS DE MARÍA-Seguimos apoyando a quienes mas lo necesitan, nuestros hermanos boricuas #PRseLevanta  #CPPR   http://fb.me/AC2foaXk  |A CINCO SEMANAS DE MARÍA-Seguimos apoyando a quienes mas lo necesitan, nuestros hermanos boricuas #PRseLevanta  #CPPR     |false|931583535999315968|/CentroparaPR/status/931583535999315968|A FIVE WEEKS OF MARÍA-We continue to support those who need it most, our Puerto Rican brothers #PRseLevanta #CPPR http://fb.me/AC2foaXk||||
CentroparaPR|2017-08-31 14:35:07|0|0|El BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en tiempo de crisis, que se lleva a cabo en el...  http://fb.me/2jv8wlZ6e  |El BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en tiempo de crisis, que se lleva a cabo en el...    |false|903325291875110912|/CentroparaPR/status/903325291875110912|The BOOT CAMP EMPRESARIAL: From the house to the premises - Opportunities in time of crisis, which takes place in the ... http://fb.me/2jv8wlZ6e||||
CentroparaPR|2018-03-14 09:03:37|0|0|I posted a new video to Facebook  https://fb.me/4B0apqlTw  |I posted a new video to Facebook    |false|973907501405138945|/CentroparaPR/status/973907501405138945|I posted a new video to Facebook  https://fb.me/4B0apqlTw  ||||
CentroparaPR|2017-11-14 15:38:02|0|0|http://mailchi.mp/65f6ded039c3/s e-pospone-concierto-con-olga-tanSE   …  POSPONE CONCIERTO con OLGA TAÑÓN| e-pospone-concierto-con-olga-tanSE   …  POSPONE CONCIERTO con OLGA TAÑÓN|false|930535316204777472|/CentroparaPR/status/930535316204777472|http://mailchi.mp/65f6ded039c3/s e-postpone-concert-with-olga-tanSE ... POST CONCERT with OLGA TAÑÓN||||
CentroparaPR|2017-11-28 14:40:06|0|0|# GivingTuesday  -COLABORA HOY con los esfuerzos de recuperación  http://fb.me/8Gqz8dK7J  |# GivingTuesday  -COLABORA HOY con los esfuerzos de recuperación    |false|935594165303431168|/CentroparaPR/status/935594165303431168|# GivingTuesday -COLABORA TODAY with the recovery efforts http://fb.me/8Gqz8dK7J||||
CentroparaPR|2017-10-13 12:55:06|0|1|El Nuevo Día newspaper published our Communications Manager’s column. pic.twitter.com/Y1HyqIcG2w|El Nuevo Día newspaper published our Communications Manager’s column. |false|918882799511392256|/CentroparaPR/status/918882799511392256|El Nuevo Día newspaper published our Communications Manager’s column. pic.twitter.com/Y1HyqIcG2w||||
CentroparaPR|2017-10-16 16:07:58|0|1|Distribuyen 150 mil libras de alimentos y artículos de primera necesidad http://fb.me/zbWZvhdZ  |Distribuyen 150 mil libras de alimentos y artículos de primera necesidad   |false|920018502152523778|/CentroparaPR/status/920018502152523778|Distribute 150 thousand pounds of food and basic necessities http://fb.me/zbWZvhdZ||||
CentroparaPR|2017-10-11 13:55:20|0|1|Centro para Puerto Rico helps Río Piedras community thanks to FEMA, San Juan Municipality and kind donations. DONATE  http://www. centroparapuertorico.org   pic.twitter.com/bHp3r08rrt|Centro para Puerto Rico helps Río Piedras community thanks to FEMA, San Juan Municipality and kind donations. DONATE   centroparapuertorico.org   |false|918173184695980032|/CentroparaPR/status/918173184695980032|Centro para Puerto Rico helps Río Piedras community thanks to FEMA, San Juan Municipality and kind donations. DONATE  http://www. centroparapuertorico.org   pic.twitter.com/bHp3r08rrt||||
CentroparaPR|2017-09-18 15:00:52|0|1|Debido al paso del huracán María, las instalaciones del Centro para Puerto Rico permanecerán cerradas,  hasta nuevo aviso.|Debido al paso del huracán María, las instalaciones del Centro para Puerto Rico permanecerán cerradas,  hasta nuevo aviso.|false|909854753164857344|/CentroparaPR/status/909854753164857344|Due to the passage of Hurricane Maria, the facilities of the Center for Puerto Rico will remain closed until further notice.||||
CentroparaPR|2017-10-20 13:37:32|0|0|http://mailchi.mp/893f68a6eed6/p uerto-rico-nos-necesitaPUERTO   …  RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (7870765-4500| uerto-rico-nos-necesitaPUERTO   …  RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (7870765-4500|false|921430195541856256|/CentroparaPR/status/921430195541856256|http://mailchi.mp/893f68a6eed6/p uerto-rico-nos-necesitaPUERTO ... RICO NEEDS US @CentroparaPR supporting the most needy communities - DONA TODAY (7870765-4500||||
CentroparaPR|2018-03-29 13:00:09|0|0|¡Regresa el Programa más esperado!__NEWLINE__#nopierdaslaoportunidad __NEWLINE__#aceptaelreto __NEWLINE__#transformatuvida __NEWLINE__#verano2018 __NEWLINE__#cppr   https://www. facebook.com/CentroparaPuer toRico/videos/10156009348459961/   …|¡Regresa el Programa más esperado!__NEWLINE__#nopierdaslaoportunidad __NEWLINE__#aceptaelreto __NEWLINE__#transformatuvida __NEWLINE__#verano2018 __NEWLINE__#cppr    facebook.com/CentroparaPuer toRico/videos/10156009348459961/   …|false|979402844678840321|/CentroparaPR/status/979402844678840321|Return the most anticipated Program! __ NEWLINE __ # do not miss the opportunity __NEWLINE __ # accept the challenge __NEWLINE __ # transformatuvida __NEWLINE __ # summer2018 __NEWLINE __ # cppr https: // www. facebook.com/CentroparaPuer toRico / videos / 10156009348459961 / ...||||
CentroparaPR|2017-10-19 15:26:26|0|0|PUERTO RICO NEEDS US NOW - Donate today  http://www. centroparapuertorico.org  |PUERTO RICO NEEDS US NOW - Donate today   centroparapuertorico.org  |false|921095212700786688|/CentroparaPR/status/921095212700786688|PUERTO RICO NEEDS US NOW - Donate today  http://www. centroparapuertorico.org  ||||
CentroparaPR|2017-10-12 08:45:42|0|0|http://fb.me/2jmD66es7  |  |false|918457651851341824|/CentroparaPR/status/918457651851341824|http://fb.me/2jmD66es7  ||||
CentroparaPR|2017-11-28 15:03:18|0|0|# GivingTuesday  -COLABORA HOY con los esfuerzos de recuperación  http://fb.me/9zFczaPT5  |# GivingTuesday  -COLABORA HOY con los esfuerzos de recuperación    |false|935600003963174913|/CentroparaPR/status/935600003963174913|# GivingTuesday -COLABORA TODAY with the recovery efforts http://fb.me/9zFczaPT5||||
CentroparaPR|2017-09-26 17:05:59|0|0|::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...  http://fb.me/ymNFtLWX  |::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...    |false|912785342725488640|/CentroparaPR/status/912785342725488640|:: NOTICE TO STAFF :: Ex-Governor Sila M. Calderón and the President of the organization, Lcdo. Dennis R. Román ... http://fb.me/ymNFtLWX||||
CentroparaPR|2017-10-06 10:51:57|0|0|“A los graduados de los programas de formación empresarial del Centro para Puerto Rico, los abrazamos en estos...  http://fb.me/2oZ3lcW1q  |“A los graduados de los programas de formación empresarial del Centro para Puerto Rico, los abrazamos en estos...    |false|916315094354718721|/CentroparaPR/status/916315094354718721|"To the graduates of the business training programs of the Center for Puerto Rico, we embrace them in these ... http://fb.me/2oZ3lcW1q||||
CentroparaPR|2017-10-12 19:51:35|0|0|Finalmente habrá asistencia de desempleo por desastre http://fb.me/8XhdRLUhv  |Finalmente habrá asistencia de desempleo por desastre   |false|918625224081408000|/CentroparaPR/status/918625224081408000|Finally there will be disaster unemployment assistance http://fb.me/8XhdRLUhv||||
CentroparaPR|2018-02-02 10:05:45|1|0|# apoyalodeaqui pic.twitter.com/NBkZgwij9L|# apoyalodeaqui |false|959442725312528384|/CentroparaPR/status/959442725312528384|# Apoyalodeaqui pic.twitter.com/NBkZgwij9L||||
CentroparaPR|2017-10-20 17:21:54|1|0|PUERTO RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500 o a...  http://fb.me/Skrtgj8r  |PUERTO RICO NOS NECESITA @CentroparaPR  apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500 o a...    |false|921486658532466688|/CentroparaPR/status/921486658532466688|PUERTO RICO NEEDS US @CentroparaPR supporting the most needy communities - DONA TODAY (787) 765-4500 or a ... http://fb.me/Skrtgj8r||||
CentroparaPR|2017-09-14 16:25:45|0|0|7 claves para generar una buena y nueva idea de negocio http://fb.me/3P1R1MRqa  |7 claves para generar una buena y nueva idea de negocio   |false|908426563439484928|/CentroparaPR/status/908426563439484928|7 keys to generate a good and new business idea http://fb.me/3P1R1MRqa||||
CentroparaPR|2017-10-05 08:53:27|0|0|http://fb.me/5ghZeAbIZ  |  |false|915922884199157760|/CentroparaPR/status/915922884199157760|http://fb.me/5ghZeAbIZ  ||||
CentroparaPR|2017-10-19 14:41:34|0|0|PUERTO RICO NOS NECESITA.  En el Centro para Puerto Rico estamos agradecidos con el apoyo de donantes,...  http://fb.me/187acSZSW  |PUERTO RICO NOS NECESITA.  En el Centro para Puerto Rico estamos agradecidos con el apoyo de donantes,...    |false|921083921823092739|/CentroparaPR/status/921083921823092739|PUERTO RICO NEEDS US. At the Center for Puerto Rico, we are grateful for the support of donors, ... http://fb.me/187acSZSW||||
CentroparaPR|2018-02-06 13:21:31|0|0|El Centro para Puerto Rico entregó hoy $182,169.86 en incentivos a 12 empresarios y empresarias graduados de los...  https://fb.me/1Qk7MkjzM  |El Centro para Puerto Rico entregó hoy $182,169.86 en incentivos a 12 empresarios y empresarias graduados de los...    |false|960941540246892544|/CentroparaPR/status/960941540246892544|The Center for Puerto Rico today delivered $ 182,169.86 in incentives to 12 entrepreneurs and businesswomen graduates of the ... https://fb.me/1Qk7MkjzM||||
CentroparaPR|2017-08-31 09:46:07|0|0|"Winners do not quit, quitters do not win", expresó la exgobernadora Sila M. Calderón durante su participación en...  http://fb.me/8kqrvMAFa  |"Winners do not quit, quitters do not win", expresó la exgobernadora Sila M. Calderón durante su participación en...    |false|903252562681487361|/CentroparaPR/status/903252562681487361|"Winners do not quit, quitters do not win," said former governor Sila M. Calderón during her participation in ... http://fb.me/8kqrvMAFa||||
CentroparaPR|2018-02-08 11:06:18|0|0|Aprovecha mañana viernes a comprar ese regalo especial...accesorios, artesanías, jabones, productos agrícolas, repostería y mucho más. No pierdas esta oportunidad. #apoyaaldeaqui pic.twitter.com/LdcyJ6wPAW|Aprovecha mañana viernes a comprar ese regalo especial...accesorios, artesanías, jabones, productos agrícolas, repostería y mucho más. No pierdas esta oportunidad. #apoyaaldeaqui |false|961632287967375360|/CentroparaPR/status/961632287967375360|Take advantage of Friday to buy that special gift ... accessories, crafts, soaps, agricultural products, pastries and much more. Do not lose this opportunity. #apoyaaldeaqui pic.twitter.com/LdcyJ6wPAW||||
CentroparaPR|2018-02-07 07:35:39|0|0|https://fb.me/R9vcMnI1  |  |false|961216890554273793|/CentroparaPR/status/961216890554273793|https://fb.me/R9vcMnI1  ||||
CentroparaPR|2017-10-10 11:02:19|0|0|Desde tempranas horas de la mañana, el equipo de trabajo y voluntarios del Centro para Puerto Rico de la...  http://fb.me/2pp4b7pl7  |Desde tempranas horas de la mañana, el equipo de trabajo y voluntarios del Centro para Puerto Rico de la...    |false|917767255865380864|/CentroparaPR/status/917767255865380864|From early morning hours, the work team and volunteers of the Center for Puerto Rico of the ... http://fb.me/2pp4b7pl7||||
CentroparaPR|2017-09-26 17:05:59|0|0|::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...  http://fb.me/1CfyGlRrT  |::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román...    |false|912785342708830210|/CentroparaPR/status/912785342708830210|:: NOTICE TO STAFF :: Ex-Governor Sila M. Calderón and the President of the organization, Lcdo. Dennis R. Román ... http://fb.me/1CfyGlRrT||||
CentroparaPR|2017-10-17 16:07:49|0|1|Taller Emergiendo luego de la crisis y la perdida: Estrategias para salir adelante después del Huracán María @CentroparaPR pic.twitter.com/B07B7k9aoZ|Taller Emergiendo luego de la crisis y la perdida: Estrategias para salir adelante después del Huracán María @CentroparaPR |false|920380853200539648|/CentroparaPR/status/920380853200539648|Workshop Emerging after the crisis and the loss: Strategies to get ahead after Hurricane Maria @CentroparaPR pic.twitter.com/B07B7k9aoZ||||
