'username'|'date'|'retweets'|'favorites'|'text'|'cleantext'|'is_retweet'|'ID'|'permalink'|Translation
Foundation_PR|2017-11-14 14:45:44|0|1|Jorge Posada, wife team up with Modell's for Puerto Rico relief - NY Daily News http://www. nydailynews.com/sports/basebal l/yankees/jorge-posada-wife-team-modell-puerto-rico-relief-article-1.3629998   …|Jorge Posada, wife team up with Modell's for Puerto Rico relief - NY Daily News  nydailynews.com/sports/basebal l/yankees/jorge-posada-wife-team-modell-puerto-rico-relief-article-1.3629998   …|false|930522155003072512|/Foundation_PR/status/930522155003072512|Jorge Posada, wife team up with Modell's for Puerto Rico relief - NY Daily News http://www. nydailynews.com/sports/basebal l/yankees/jorge-posada-wife-team-modell-puerto-rico-relief-article-1.3629998   …
Foundation_PR|2018-01-21 18:53:32|1|1|T-13 hours for the @VIKTRESocial  Challenge to start! Join forces with your favorite athlete, and help us bring power back to #puertorico pic.twitter.com/9hBCMQ8VGb|T-13 hours for the @VIKTRESocial  Challenge to start! Join forces with your favorite athlete, and help us bring power back to #puertorico |false|955226889299296256|/Foundation_PR/status/955226889299296256|T-13 hours for the @VIKTRESocial  Challenge to start! Join forces with your favorite athlete, and help us bring power back to #puertorico pic.twitter.com/9hBCMQ8VGb
Foundation_PR|2018-03-01 15:47:35|0|0|Easiest way to help. Just download, play and share!__NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm. #PRselevanta https://vimeo.com/248786591  |Easiest way to help. Just download, play and share!__NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm. #PRselevanta   |false|969313221319495682|/Foundation_PR/status/969313221319495682|Easiest way to help. Just download, play and share!__NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm. #PRselevanta https://vimeo.com/248786591  
Foundation_PR|2017-12-12 10:09:12|5|7|¡Compartimos parte del esfuerzo de FPR junto a @PosadaLifeCoach , @JORGEPOSADA_20  y @AcqualinaResort  para seguir llevando alegría y ayudas a Puerto Rico! Más detalles en Facebook:  http://www. facebook.com/FoundationForP uertoRico   …  #HolidayGiving  #FoundationForPR  #BuildingANewPR pic.twitter.com/JRFyOf1qQk|¡Compartimos parte del esfuerzo de FPR junto a @PosadaLifeCoach , @JORGEPOSADA_20  y @AcqualinaResort  para seguir llevando alegría y ayudas a Puerto Rico! Más detalles en Facebook:   facebook.com/FoundationForP uertoRico   …  #HolidayGiving  #FoundationForPR  #BuildingANewPR |false|940599421661843458|/Foundation_PR/status/940599421661843458|We share part of FPR's effort with @PosadaLifeCoach, @ JORGEPOSADA_20 and @AcqualinaResort to continue bringing joy and aid to Puerto Rico! More details on Facebook: http: // www. facebook.com/FoundationForP uertoRico ... #HolidayGiving #FoundationForPR #BuildingANewPR pic.twitter.com/JRFyOf1qQk
Foundation_PR|2017-09-28 08:10:07|0|1| PR's tourism sector is operational and ready to welcome visitors after hurricane Irma. -   http://mailchi.mp/foundationpr/f pr-news-agosto-886577   …| PR's tourism sector is operational and ready to welcome visitors after hurricane Irma. -    pr-news-agosto-886577   …|false|913375263693697025|/Foundation_PR/status/913375263693697025| PR's tourism sector is operational and ready to welcome visitors after hurricane Irma. -   http://mailchi.mp/foundationpr/f pr-news-agosto-886577   …
Foundation_PR|2018-03-23 17:28:54|0|0|Easiest way to help. Just download, play and share!__NEWLINE____NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm.__NEWLINE__#PRselevanta https://www. youtube.com/watch?v=IMAdPf kFlr0   …|Easiest way to help. Just download, play and share!__NEWLINE____NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm.__NEWLINE__#PRselevanta  youtube.com/watch?v=IMAdPf kFlr0   …|false|977296152440770561|/Foundation_PR/status/977296152440770561|Easiest way to help. Just download, play and share!__NEWLINE____NEWLINE__All proceeds from ads and donations will go to hurricane relief efforts in Puerto Rico. The more you play, the more you help those affected by the storm.__NEWLINE__#PRselevanta https://www. youtube.com/watch?v=IMAdPf kFlr0   …
Foundation_PR|2018-01-18 14:42:20|3|3|# TEASER  #PortraitsofPuertoRico  demonstrating through art the resilience of our people. Watch Full Episode on Monday! A Collaboration between @Foundation_PR  and @Santurceesley4  __NEWLINE__#PuertoRicoisrebuildbyPuertoricans pic.twitter.com/HObuECy68r|# TEASER  #PortraitsofPuertoRico  demonstrating through art the resilience of our people. Watch Full Episode on Monday! A Collaboration between @Foundation_PR  and @Santurceesley4  __NEWLINE__#PuertoRicoisrebuildbyPuertoricans |false|954076510201221120|/Foundation_PR/status/954076510201221120|# TEASER  #PortraitsofPuertoRico  demonstrating through art the resilience of our people. Watch Full Episode on Monday! A Collaboration between @Foundation_PR  and @Santurceesley4  __NEWLINE__#PuertoRicoisrebuildbyPuertoricans pic.twitter.com/HObuECy68r
Foundation_PR|2017-11-05 19:05:40|1|4|A través del análisis de profesionales voluntarios, queremos identificar soluciones para lograr una economía sostenible. #BuildingANewPR pic.twitter.com/fVTHKz6yTD|A través del análisis de profesionales voluntarios, queremos identificar soluciones para lograr una economía sostenible. #BuildingANewPR |false|927326079693533184|/Foundation_PR/status/927326079693533184|Through the analysis of volunteer professionals, we want to identify solutions to achieve a sustainable economy. #BuildingANewPR pic.twitter.com/fVTHKz6yTD
Foundation_PR|2018-02-13 10:03:17|0|0|Impacting small businesses around our precious island. https://www. youtube.com/watch?v=X4yMyi ImZwo&feature=youtu.be   …|Impacting small businesses around our precious island.  youtube.com/watch?v=X4yMyi ImZwo&feature=youtu.be   …|false|963428369131016192|/Foundation_PR/status/963428369131016192|Impacting small businesses around our precious island. https://www. youtube.com/watch?v=X4yMyi ImZwo&feature=youtu.be   …
Foundation_PR|2017-10-24 16:18:35|0|1|Llegó Jorge Posada con más suministros. @ElNuevoDia   http://fw.to/keY100W    #FoundationPR  #PuertoRicoSeLevanta  #TeamPosada|Llegó Jorge Posada con más suministros. @ElNuevoDia       #FoundationPR  #PuertoRicoSeLevanta  #TeamPosada|false|922920277452890112|/Foundation_PR/status/922920277452890112|Jorge Posada arrived with more supplies. @ElNuevoDia http://fw.to/keY100W #FoundationPR #PuertoRicoSeLevanta #TeamPosada
Foundation_PR|2017-10-25 09:40:01|0|1|3 Things FPR is doing to help heal our island paradise! -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886609   …|3 Things FPR is doing to help heal our island paradise! -   thingsfprisdoing-886609   …|false|923182363286364160|/Foundation_PR/status/923182363286364160|3 Things FPR is doing to help heal our island paradise! -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886609   …
Foundation_PR|2017-10-02 18:10:25|1|3|In collaboration @comprafresca  #delamesaalacalle  #churchschicken  @AlexBorschow  we made a delivery to Égida Comunidad del Retiro #PuertoRico pic.twitter.com/mmLWiO8qXw|In collaboration @comprafresca  #delamesaalacalle  #churchschicken  @AlexBorschow  we made a delivery to Égida Comunidad del Retiro #PuertoRico |false|914975885467488256|/Foundation_PR/status/914975885467488256|In collaboration @comprafresca #delamesaalacalle #churchschicken @AlexBorschow we made a delivery to Égida Comunidad del Retiro #PuertoRico pic.twitter.com/mmLWiO8qXw
Foundation_PR|2017-12-13 14:22:11|1|1|Conoce a Saúl Alicea de Anonymous Sk8 Bar en Ponce, quien luego de María ha decidido demostrar que sí se puede. Sigamos levantando nuestros pequeños y medianos negocios en esta Navidad, dona hoy:  http://www. foundationpr.org    #HolidayGiving  #FoundationForPR https://youtu.be/5WmU07df16w  |Conoce a Saúl Alicea de Anonymous Sk8 Bar en Ponce, quien luego de María ha decidido demostrar que sí se puede. Sigamos levantando nuestros pequeños y medianos negocios en esta Navidad, dona hoy:   foundationpr.org    #HolidayGiving  #FoundationForPR   |false|941025474649755648|/Foundation_PR/status/941025474649755648|Meet Saul Alicea of ​​Anonymous Sk8 Bar in Ponce, who after Maria has decided to show that she can. Let's continue raising our small and medium businesses this Christmas, donate today: http: // www. foundationpr.org #HolidayGiving #FoundationForPR https://youtu.be/5WmU07df16w
Foundation_PR|2017-10-18 16:02:47|0|0|Parte del trabajo que se logra con tu ayuda:  https://goo.gl/4QzJU2    __PIPE__ Dona hoy:  http://www. foundationpr.org    #HelpSaveOurIslandParadise pic.twitter.com/BB72HdLgBs|Parte del trabajo que se logra con tu ayuda:      __PIPE__ Dona hoy:   foundationpr.org    #HelpSaveOurIslandParadise |false|920741974382178305|/Foundation_PR/status/920741974382178305|Part of the work that is achieved with your help: https://goo.gl/4QzJU2 __PIPE__ Donate today: http: // www. foundationpr.org #HelpSaveOurIslandParadise pic.twitter.com/BB72HdLgBs
Foundation_PR|2017-12-08 12:31:08|1|1|Puerto Rico’s slow hurricane recovery is suffocating small business  https://www. bloomberg.com/news/articles/ 2017-12-07/puerto-rico-s-slow-hurricane-recovery-is-suffocating-small-business   …  via @BW|Puerto Rico’s slow hurricane recovery is suffocating small business   bloomberg.com/news/articles/ 2017-12-07/puerto-rico-s-slow-hurricane-recovery-is-suffocating-small-business   …  |false|939185589915717632|/Foundation_PR/status/939185589915717632|Puerto Rico’s slow hurricane recovery is suffocating small business  https://www. bloomberg.com/news/articles/ 2017-12-07/puerto-rico-s-slow-hurricane-recovery-is-suffocating-small-business   …  via @BW
Foundation_PR|2017-10-23 14:25:31|1|1|¡@Uber  extiende su servicio de colaboración hasta el 29 de octubre! Detalles:  https://goo.gl/9F6hpT    #FoundationforPR  #PuertoRicoSeLevanta pic.twitter.com/2evwQwyAuz|¡@Uber  extiende su servicio de colaboración hasta el 29 de octubre! Detalles:      #FoundationforPR  #PuertoRicoSeLevanta |false|922529435080904705|/Foundation_PR/status/922529435080904705|@Uber extends its collaboration service until October 29! Details: https://goo.gl/9F6hpT #FoundationforPR #PuertoRicoSeLevanta pic.twitter.com/2evwQwyAuz
Foundation_PR|2017-09-28 18:08:37|2|4|In Puerto Rico, a foundation changes course to rebuild after Maria  https://goo.gl/x4bSRX    via @mitsloan  donate at  http://www. foundationpr.org  |In Puerto Rico, a foundation changes course to rebuild after Maria        donate at   foundationpr.org  |false|913525884363165696|/Foundation_PR/status/913525884363165696|In Puerto Rico, a foundation changes course to rebuild after Maria  https://goo.gl/x4bSRX    via @mitsloan  donate at  http://www. foundationpr.org  
Foundation_PR|2017-10-17 15:41:11|0|1|3 Things FPR is doing to help heal our island paradise! -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886589   …|3 Things FPR is doing to help heal our island paradise! -   thingsfprisdoing-886589   …|false|920374149146730496|/Foundation_PR/status/920374149146730496|3 Things FPR is doing to help heal our island paradise! -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886589   …
Foundation_PR|2017-10-24 16:59:52|1|1|Colaboración con la Fundación @JorgePosada_20  y @FedEx  para traer ayudas a San Sebastián, Las Marías, Isabela y Añasco. #FoundationPR pic.twitter.com/39Pc3PgNNg|Colaboración con la Fundación @JorgePosada_20  y @FedEx  para traer ayudas a San Sebastián, Las Marías, Isabela y Añasco. #FoundationPR |false|922930667075395590|/Foundation_PR/status/922930667075395590|Collaboration with the @ JorgePosada_20 Foundation and @FedEx to bring aid to San Sebastián, Las Marías, Isabela and Añasco. #FoundationPR pic.twitter.com/39Pc3PgNNg
Foundation_PR|2017-09-15 11:59:18|2|2|Una narrativa a favor del turismo @jon_borschow  via @ElNuevoDia https://goo.gl/AhZzCQ  |Una narrativa a favor del turismo @jon_borschow     |false|908721897277403137|/Foundation_PR/status/908721897277403137|A narrative in favor of tourism @jon_borschow via @ElNuevoDia https://goo.gl/AhZzCQ
Foundation_PR|2017-10-12 16:39:55|0|0|@ FCasacortes  seguirá proveyendo sus servicios educativos y recreacionales con nuestro apoyo:  https://goo.gl/iNojVF    #FoundationforPR|@ FCasacortes  seguirá proveyendo sus servicios educativos y recreacionales con nuestro apoyo:      #FoundationforPR|false|918576990571114502|/Foundation_PR/status/918576990571114502|@ FCasacortes will continue to provide educational and recreational services with our support: https://goo.gl/iNojVF #FoundationforPR
Foundation_PR|2017-10-15 21:37:48|0|0|¡Seguimos ayudando junto a #Uber ! Detalles:  https://goo.gl/vD4Ezp    #FoundationforPR  #PuertoRicoSeLevanta  #SeguimosAyudando pic.twitter.com/ZLWMH5B8hL|¡Seguimos ayudando junto a #Uber ! Detalles:      #FoundationforPR  #PuertoRicoSeLevanta  #SeguimosAyudando |false|919739116803231745|/Foundation_PR/status/919739116803231745|We continue helping together with #Uber! Details: https://goo.gl/vD4Ezp #FoundationforPR #PuertoRicoSeLevanta #SeguimosAndoando pic.twitter.com/ZLWMH5B8hL
Foundation_PR|2017-10-19 15:53:58|1|0|¡Necesitamos 30 voluntarios para instalar filtros de agua a égidas alrededor de la isla! Detalles:  https://goo.gl/UPAGkA    #FoundationforPR pic.twitter.com/Z8bItSQRFQ|¡Necesitamos 30 voluntarios para instalar filtros de agua a égidas alrededor de la isla! Detalles:      #FoundationforPR |false|921102141145669632|/Foundation_PR/status/921102141145669632|We need 30 volunteers to install water filters to Aegidians around the island! Details: https://goo.gl/UPAGkA #FoundationforPR pic.twitter.com/Z8bItSQRFQ
Foundation_PR|2018-02-01 16:05:34|0|0|Looking to help out this weekend in #pr ? Here are some options! #volunteering  #PRSeLevanta  #palwiken  #fpr pic.twitter.com/ckpQJNUa76|Looking to help out this weekend in #pr ? Here are some options! #volunteering  #PRSeLevanta  #palwiken  #fpr |false|959170887583969280|/Foundation_PR/status/959170887583969280|Looking to help out this weekend in #pr ? Here are some options! #volunteering  #PRSeLevanta  #palwiken  #fpr pic.twitter.com/ckpQJNUa76
Foundation_PR|2017-09-14 11:15:24|0|1|# visitoreconomy https://twitter.com/newsismybusine s/status/907892856710418432   …|# visitoreconomy  s/status/907892856710418432   …|false|908348463682916352|/Foundation_PR/status/908348463682916352|# visitoreconomy https://twitter.com/newsismybusine s/status/907892856710418432   …
Foundation_PR|2018-01-05 10:27:08|1|1|¡#PalWiken  de Reyes regala tu labor voluntaria! Chequea nuestro calendario y participa en cualquiera de las actividades. Para más información entra a @connectrelief  __NEWLINE__#HolidayGiving  #FoundationForPR  #BuildingANewPR pic.twitter.com/wpbbnxBuOx|¡#PalWiken  de Reyes regala tu labor voluntaria! Chequea nuestro calendario y participa en cualquiera de las actividades. Para más información entra a @connectrelief  __NEWLINE__#HolidayGiving  #FoundationForPR  #BuildingANewPR |false|949301242735611904|/Foundation_PR/status/949301242735611904|#PalWiken de Reyes gives your voluntary work! Check our calendar and participate in any of the activities. For more information go to @connectrelief __NEWLINE __ # HolidayGiving #FoundationForPR #BuildingANewPR pic.twitter.com/wpbbnxBuOx
Foundation_PR|2017-12-05 09:38:52|0|1|"Nada libera nuestra grandeza como el deseo de ayudar, el deseo de servir." - #MarianneWilliamson  __PIPE__ Gracias a todos nuestros voluntarios por hacer de nuestra labor, una realidad. Su compromiso construirá un nuevo Puerto Rico. #FoundationforPR  #BuildingANewPR pic.twitter.com/1efYMkwg5q|"Nada libera nuestra grandeza como el deseo de ayudar, el deseo de servir." - #MarianneWilliamson  __PIPE__ Gracias a todos nuestros voluntarios por hacer de nuestra labor, una realidad. Su compromiso construirá un nuevo Puerto Rico. #FoundationforPR  #BuildingANewPR |false|938055072717721600|/Foundation_PR/status/938055072717721600|"Nothing releases our greatness like the desire to help, the desire to serve." - #MarianneWilliamson __PIPE__ Thanks to all our volunteers for making our work a reality. Your commitment will build a new Puerto Rico. #FoundationforPR #BuildingANewPR pic.twitter.com/1efYMkwg5q
Foundation_PR|2017-09-08 18:04:22|1|1| Entérate de las últimas noticias de Foundation for Puerto Rico  -   http://mailchi.mp/foundationpr/f pr-news-agosto-886549   …| Entérate de las últimas noticias de Foundation for Puerto Rico  -    pr-news-agosto-886549   …|false|906277053972041728|/Foundation_PR/status/906277053972041728|Find out about the latest news from the Foundation for Puerto Rico - http://mailchi.mp/foundationpr/f pr-news-august-886549 ...
Foundation_PR|2017-12-20 09:17:14|0|5|Comunícate con nosotros si deseas ayudarnos a regalar alegría en esta temporada  . #HolidayGiving  #FoundationForPR  #BuildingANewPR pic.twitter.com/QtvSLSCWzq|Comunícate con nosotros si deseas ayudarnos a regalar alegría en esta temporada  . #HolidayGiving  #FoundationForPR  #BuildingANewPR |false|943485449233985541|/Foundation_PR/status/943485449233985541|Contact us if you want to help us give joy in this season. #HolidayGiving #FoundationForPR #BuildingANewPR pic.twitter.com/QtvSLSCWzq
Foundation_PR|2017-09-29 11:11:34|2|2|Help us heal Puerto Rico. Donate today!  -  http://mailchi.mp/foundationpr/h elp-us-heal-puerto-rico   …  #HurricaneMaria|Help us heal Puerto Rico. Donate today!  -   elp-us-heal-puerto-rico   …  #HurricaneMaria|false|913783314326200325|/Foundation_PR/status/913783314326200325|Help us heal Puerto Rico. Donate today!  -  http://mailchi.mp/foundationpr/h elp-us-heal-puerto-rico   …  #HurricaneMaria
Foundation_PR|2018-03-16 13:36:25|1|3|¡Activando ideas en Orocovis! Emprendedores de la región de la montaña reciben un adiestramiento de INprende para desarrollar sus ideas de nuevos negocios. Esta capacitación es parte de nuestros esfuerzos para apoyar el desarrollo económico en el centro de la isla. pic.twitter.com/JgqNrHXvYq|¡Activando ideas en Orocovis! Emprendedores de la región de la montaña reciben un adiestramiento de INprende para desarrollar sus ideas de nuevos negocios. Esta capacitación es parte de nuestros esfuerzos para apoyar el desarrollo económico en el centro de la isla. |false|974700928950554624|/Foundation_PR/status/974700928950554624|Activating ideas in Orocovis! Entrepreneurs from the mountain region receive training from INprende to develop their ideas for new businesses. This training is part of our efforts to support economic development in the center of the island. pic.twitter.com/JgqNrHXvYq
Foundation_PR|2017-09-19 10:16:21|0|0|FPR News Digest -   http://mailchi.mp/foundationpr/p osposiciondestinohack   …|FPR News Digest -    osposiciondestinohack   …|false|910145543137038337|/Foundation_PR/status/910145543137038337|FPR News Digest -   http://mailchi.mp/foundationpr/p osposiciondestinohack   …
Foundation_PR|2018-01-10 15:13:10|1|3|Este wikén tienes varias opciones para apoyar una causa. Desde participar en la brigada de limpieza de la Reserva Cabachuelas en Morovis hasta entregas de juguetes. #PalWikenconcausa  #FoundationForPR  #BuildingANewPR __NEWLINE__Entra aquí para obtener más información:  https://goo.gl/nfsLcX   pic.twitter.com/SeGsWa1OYL|Este wikén tienes varias opciones para apoyar una causa. Desde participar en la brigada de limpieza de la Reserva Cabachuelas en Morovis hasta entregas de juguetes. #PalWikenconcausa  #FoundationForPR  #BuildingANewPR __NEWLINE__Entra aquí para obtener más información:     |false|951185166038380544|/Foundation_PR/status/951185166038380544|This wikén has several options to support a cause. From participating in the cleaning brigade of the Reserve Cabachuelas in Morovis to deliveries of toys. #PalWikenconcausa #FoundationForPR #BuildingANewPR __NEWLINE__ Enter here for more information: https://goo.gl/nfsLcX pic.twitter.com/SeGsWa1OYL
Foundation_PR|2018-03-24 12:47:41|1|2|We colaborated with @INprendePR  to reassure our compromise of supporting local businesses in the central part of the island. Today, we offered our 2nd part of the training yo local business owners. #PRselevanta pic.twitter.com/NQh3RZT3cd|We colaborated with @INprendePR  to reassure our compromise of supporting local businesses in the central part of the island. Today, we offered our 2nd part of the training yo local business owners. #PRselevanta |false|977587770439995392|/Foundation_PR/status/977587770439995392|We colaborated with @INprendePR  to reassure our compromise of supporting local businesses in the central part of the island. Today, we offered our 2nd part of the training yo local business owners. #PRselevanta pic.twitter.com/NQh3RZT3cd
Foundation_PR|2017-12-15 09:09:00|0|0|FPR News Digest -  http://mailchi.mp/foundationpr/h olidaygiving   …|FPR News Digest -   olidaygiving   …|false|941671435931738113|/Foundation_PR/status/941671435931738113|FPR News Digest -  http://mailchi.mp/foundationpr/h olidaygiving   …
Foundation_PR|2018-02-22 16:56:23|3|2|Looking for volunteer opportunities? pic.twitter.com/kddQvWviKr|Looking for volunteer opportunities? |false|966793820888338432|/Foundation_PR/status/966793820888338432|Looking for volunteer opportunities? pic.twitter.com/kddQvWviKr
Foundation_PR|2018-02-21 08:37:11|0|2|Hurricane Maria can hinder us but can't stop us! Once again, Puerto Rico ranks on the top. Come and experience some of the best beaches in the world!   https://usat.ly/2nYRG5u    via @usatoday|Hurricane Maria can hinder us but can't stop us! Once again, Puerto Rico ranks on the top. Come and experience some of the best beaches in the world!       |false|966305806110150657|/Foundation_PR/status/966305806110150657|Hurricane Maria can hinder us but can't stop us! Once again, Puerto Rico ranks on the top. Come and experience some of the best beaches in the world!   https://usat.ly/2nYRG5u    via @usatoday
Foundation_PR|2017-12-11 15:17:31|3|7|Únete al calendario de esfuerzos de @CTPuertoRico  para revitalizar nuestros atractivos turísticos:__NEWLINE__Cavernas del Río Camuy - 16 / diciembre__NEWLINE__Balneario La Monserrate, Luquillo - 19 al 20 / diciembre__NEWLINE__Detalles: mayra.ortiz@tourism.pr.gov / doris.lamoso@tourism.pr.gov__NEWLINE__#HolidayGiving pic.twitter.com/Qlxl6WmnoI|Únete al calendario de esfuerzos de @CTPuertoRico  para revitalizar nuestros atractivos turísticos:__NEWLINE__Cavernas del Río Camuy - 16 / diciembre__NEWLINE__Balneario La Monserrate, Luquillo - 19 al 20 / diciembre__NEWLINE__Detalles: mayra.ortiz@tourism.pr.gov / doris.lamoso@tourism.pr.gov__NEWLINE__#HolidayGiving |false|940314626352386048|/Foundation_PR/status/940314626352386048|Join the calendar of efforts of @CTPuertoRico to revitalize our tourist attractions: __ NEWLINE__Carauy River Caverns - 16 / December__NEWLINE__La Monserrate Bay, Luquillo - 19 to 20 / December__NEWLINE__Details: mayra.ortiz@tourism.pr.gov / doris.lamoso@tourism.pr .gov__NEWLINE __ # HolidayGiving pic.twitter.com/Qlxl6WmnoI
Foundation_PR|2018-03-02 16:58:09|3|10|We're very honored and grateful for Marta Casals Istomin's visit and long-standing commitment to Festival Casals, one of Puerto Rico's premier cultural experiences. Great things happening soon! pic.twitter.com/ES1mmaIocs|We're very honored and grateful for Marta Casals Istomin's visit and long-standing commitment to Festival Casals, one of Puerto Rico's premier cultural experiences. Great things happening soon! |false|969693368195452929|/Foundation_PR/status/969693368195452929|We're very honored and grateful for Marta Casals Istomin's visit and long-standing commitment to Festival Casals, one of Puerto Rico's premier cultural experiences. Great things happening soon! pic.twitter.com/ES1mmaIocs
Foundation_PR|2017-11-07 09:41:46|0|3|Foundation for Puerto Rico: Entrega de Donativos en la Calle Loíza:  https://youtu.be/EVXilhi8vBI    via @YouTube  #FoundationForPR  #BuildingANewPR|Foundation for Puerto Rico: Entrega de Donativos en la Calle Loíza:        #FoundationForPR  #BuildingANewPR|false|927908944722489350|/Foundation_PR/status/927908944722489350|Foundation for Puerto Rico: Donations at Calle Loíza: https://youtu.be/EVXilhi8vBI via @YouTube #FoundationForPR #BuildingANewPR
Foundation_PR|2017-11-06 10:16:50|0|0|¡NGO's Meeting con #FEMA ! Junto al tercer sector trabajan en conjunto para ser más ágiles en sus esfuerzos de recuperación. #BuildingANewPR pic.twitter.com/12G20GJWSu|¡NGO's Meeting con #FEMA ! Junto al tercer sector trabajan en conjunto para ser más ágiles en sus esfuerzos de recuperación. #BuildingANewPR |false|927555380699418627|/Foundation_PR/status/927555380699418627|NGO's Meeting with #FEMA! Together with the third sector, they work together to be more agile in their recovery efforts. #BuildingANewPR pic.twitter.com/12G20GJWSu
Foundation_PR|2017-11-15 12:53:54|1|4|Nuestra fundación quiere sentar las bases para un Puerto Rico diferente, porque sabemos que no hay futuro en la reconstrucción del pasado. ¡Juntos formaremos un mejor país! #BuildingANewPR  #FoundationForPR pic.twitter.com/yVdzO7QrWU|Nuestra fundación quiere sentar las bases para un Puerto Rico diferente, porque sabemos que no hay futuro en la reconstrucción del pasado. ¡Juntos formaremos un mejor país! #BuildingANewPR  #FoundationForPR |false|930856399931936768|/Foundation_PR/status/930856399931936768|Our foundation wants to lay the foundations for a different Puerto Rico, because we know that there is no future in the reconstruction of the past. Together we will form a better country! #BuildingANewPR #FoundationForPR pic.twitter.com/yVdzO7QrWU
Foundation_PR|2017-11-11 15:10:04|1|1|¡Queremos ayudar a negocios e individuos a conectarse! #FoundationForPR  #BuildingANewPR pic.twitter.com/m7YaZmMgfy|¡Queremos ayudar a negocios e individuos a conectarse! #FoundationForPR  #BuildingANewPR |false|929441113781522438|/Foundation_PR/status/929441113781522438|We want to help businesses and individuals connect! #FoundationForPR #BuildingANewPR pic.twitter.com/m7YaZmMgfy
Foundation_PR|2018-01-02 19:33:17|1|4|Thank you @SenBlumenthal  and @ChrisMurphyCT  for your visit today and for what you're doing for this Island. Looking forward to future collaborations for the betterment of #PuertoRico  #PuertoRicoSeLevanta pic.twitter.com/wQg9SjIuF0|Thank you @SenBlumenthal  and @ChrisMurphyCT  for your visit today and for what you're doing for this Island. Looking forward to future collaborations for the betterment of #PuertoRico  #PuertoRicoSeLevanta |false|948351524249456640|/Foundation_PR/status/948351524249456640|Thank you @SenBlumenthal  and @ChrisMurphyCT  for your visit today and for what you're doing for this Island. Looking forward to future collaborations for the betterment of #PuertoRico  #PuertoRicoSeLevanta pic.twitter.com/wQg9SjIuF0
Foundation_PR|2017-10-25 11:16:57|0|1|¡Gracias a todos los que apoyaron en el Mapatón! Con más de 25 voluntarios se logró digitalizar cerca de 20 millas. #FoundationforPR pic.twitter.com/GgHjSyZspo|¡Gracias a todos los que apoyaron en el Mapatón! Con más de 25 voluntarios se logró digitalizar cerca de 20 millas. #FoundationforPR |false|923206756829990914|/Foundation_PR/status/923206756829990914|Thanks to everyone who supported the Mapatón! With more than 25 volunteers it was possible to digitize about 20 miles. #FoundationforPR pic.twitter.com/GgHjSyZspo
Foundation_PR|2018-02-13 12:23:34|3|5|En alianza junto a @INprende  llegamos a los pueblos del centro de la Isla para activar la montaña. __NEWLINE__Si vives en el centro de la Isla llegó el momento de activar a tu pueblo y empoderarte junto a conferenciantes que te compartirán herramientas para emprender en tu pueblo. ¡GRATIS! pic.twitter.com/uyGYZKetx0|En alianza junto a @INprende  llegamos a los pueblos del centro de la Isla para activar la montaña. __NEWLINE__Si vives en el centro de la Isla llegó el momento de activar a tu pueblo y empoderarte junto a conferenciantes que te compartirán herramientas para emprender en tu pueblo. ¡GRATIS! |false|963463674550784000|/Foundation_PR/status/963463674550784000|In partnership with @INprende we reached the villages of the center of the island to activate the mountain. __NEWLINE__If you live in the center of the island, it was time to activate your people and empower yourself with lecturers who will share tools to start in your town. FREE! pic.twitter.com/uyGYZKetx0
Foundation_PR|2017-10-10 11:21:05|0|1|FPR News Digest -  http://mailchi.mp/foundationpr/3 thingsfprisdoing   …|FPR News Digest -   thingsfprisdoing   …|false|917771978399997957|/Foundation_PR/status/917771978399997957|FPR News Digest -  http://mailchi.mp/foundationpr/3 thingsfprisdoing   …
Foundation_PR|2017-11-10 12:07:26|0|0|172 have benefit from our FEMA orientations -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886637   …|172 have benefit from our FEMA orientations -   thingsfprisdoing-886637   …|false|929032765890232320|/Foundation_PR/status/929032765890232320|172 have benefit from our FEMA orientations -  http://mailchi.mp/foundationpr/3 thingsfprisdoing-886637   …
Foundation_PR|2017-11-09 09:08:39|0|1|Help us heal our island paradise! - Vega Baja, Puerto Rico  https://youtu.be/IFjwh3qRWaE    via @YouTube|Help us heal our island paradise! - Vega Baja, Puerto Rico      |false|928625383662112770|/Foundation_PR/status/928625383662112770|Help us heal our island paradise! - Vega Baja, Puerto Rico  https://youtu.be/IFjwh3qRWaE    via @YouTube
