Source,categories,_id,created_at,emotion_ml,opinion_ml,text,Relevance,1st Code,2nd Code
Statuses_Irma_A,['media'],5c128cd8ec4ee522100ab8c4,10/18/2017,0,1,"Twitter vows to crack down on hate speech and sexual harassment, days after CEO said it was ""still"" not doing e… http://tinyurl.com/yb3un8np",,,
Statuses_Irma_C,,5c409855ec4ee508980d714e,9/8/2017,0,1,Do you have a graphic as to how far inland the storm surge could come in -is it US one is it past 95 in Palm Beach County,1,,
Statuses_Irma_A,['utility'],5c1262a3ec4ee522100aa632,9/12/2017,0,1,@OUCreliableone I seriously hope my tweets open your eyes to the possibilities of loving your customers.  No C.Svc email really? Seriously?,,,
Statuses_Irma_C,,5c409884ec4ee508980f0121,11/1/2017,0,1,This is a special edition of Good Morning America: Terror in New York pic.twitter.com/U7zJX05JRm,,,
Statuses_Irma_C,,5c409974ec4ee5089817a601,8/14/2017,0,1,"Ha! If you truly have an adhd child, they've already misplaced every single one you've bought them; & forgotten all about it.",,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd6f669,10/9/2017,0,1,@WFLA stop giving the protesting athletes tv time!,,,
Statuses_Irma_C,,5c4098e0ec4ee5089811bde3,9/13/2017,0,1,"Estimating your power will be restored by midnight on 9/17/17.  68,802 of the 120,447 outages in Seminole County restored.",1,,
Statuses_Irma_A,['media'],5c13a421ec4ee522100b32b4,10/30/2017,0,1,"Four children were taken to the hospital following an incident involving a golf cart in Cutler Bay.

https://t.co/WNa0wbHXIz",,,
Statuses_Irma_C,,5c409956ec4ee5089815fad6,10/18/2017,0,1,"Supply teachers: ‘I spend £1,000 a year on materials for my pupils’ https://trib.al/WaWeO7i",,,
Statuses_Irma_A,['media'],5c1b356aec4ee522100f68e7,9/19/2017,0,1,Today's high/low model data forecast for #Butler county. For more go to https://t.co/fZah376D1e.  #upwithKDKA https://t.co/LDJchZS02d,,,
Statuses_Irma_A,['utility'],5c104c7aec4ee5221009cde6,9/13/2017,0,1,@insideFPL don't get why across the street they have electricity for the last two days ago and we still here in darkeness,1,,
Statuses_Irma_C,,5c409973ec4ee5089817440c,2/2/2018,0,1,"If the woman claimed to actually be a peacock, she may have gotten by",,,
Statuses_Irma_A,['utility'],5c10221fec4ee5221009bd77,9/14/2017,0,1,"@BrianEntin @wsvn True!They R hands on on all gas stations, helping, organizing but..didn't U say @FLGovScott t… http://tinyurl.com/y9alngue",1,,
Statuses_Irma_C,,5c409994ec4ee508981905d4,9/10/2017,0,1,Anybody know a leader who can make things happen? Like a Senator or a Representative? ? Anyone? ?,1,,
Statuses_Irma_C,,5c40990bec4ee508981307e2,12/10/2017,0,1,Voting rights in USA should come with your birth or your becoming a citizen ; and not taken away from any citizen. Voting vs Not allowed to Vote should not be a part of judicial punishment.,,,
Statuses_Irma_A,['utility'],5c101eb7ec4ee5221009bc8b,9/14/2017,0,1,@insideFPL Thank you all for your hard work,1,,
Statuses_Irma_C,,5c409988ec4ee508981831fe,11/26/2017,0,1,....and tripled GDP,,,
Statuses_Irma_A,['gov'],5c0d749eec4ee52210089bd5,9/28/2017,0,1,It's #SuicidePreventionMonth. Are you troubled? Know someone who is? You’re not alone. Help is available. Visit… http://tinyurl.com/ycg2bjp6,,,
Statuses_Irma_C,,5c4099b2ec4ee50898199e72,9/17/2017,0,1,Hey @DukeEnergy here in Pinellas Park power is going off/on again can't you bozo's fix anything,1,,
Statuses_Irma_C,,5c409988ec4ee50898187636,7/1/2017,0,1,"The Terror continues, where ever corrupt Insane cops are dead people will be found.",,,
Statuses_Irma_A,['gov'],5c0d7b8fec4ee52210089e6d,9/10/2017,0,1,A few of our stations are now running on generator power. A few leaks have also been reported. #HurricaneIrma,1,,
Statuses_Irma_A,['media'],5c1970c4ec4ee522100e7d51,9/18/2017,0,1,Speaker: Jax will not be able to come together as a community while these monuments are up. #jaxcitycouncil,,,
Statuses_Irma_A,['media'],5c1b9892ec4ee522100f9e55,9/3/2017,0,1,".@dbongino: ""That flag we have means something. That flag stands for the rule of law."" https://t.co/0eJAHQM89k https://t.co/AMeDUBmhb5",,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd6e1dc,6/30/2017,0,1,@AndrewLevine5 @WPLGLocal10 @JanineStanwood @JeniseFernandez hey hey Andrew and Sparky!! Hope you have a wonderful Friday night and weekend!,,,
Statuses_Irma_A,,5c598ccaec4ee5929fd2c35d,9/26/2017,0,1,@Jaab027 @WPLGLocal10 Tighten LEP,,,
Statuses_Irma_C,,5c409956ec4ee50898162939,9/3/2017,0,1,"The longer Brexit stays up in the air, the higher the risk flights will be grounded | Business leader http://trib.al/Jqvx3qL",,,
Statuses_Irma_A,['media'],5c18e361ec4ee522100e26ea,10/19/2017,0,1,"Brexit talks: UK must prepare to leave without deal, say former ministers https://t.co/P7pxluPiup",,,
Statuses_Irma_A,,5c598cccec4ee5929fd3ae01,10/18/2017,0,1,@WPLGLocal10 What can anyone say. Tillerson is right He is a Moron. Fact,,,
Statuses_Irma_A,['gov'],5c0c6eb7ec4ee52210082eeb,9/3/2017,0,1,"Thanks for joining the #9PMRoutine party, Nova Scotia! #9PMRoutine https://t.co/ElaUwtR1mk",,,
Statuses_Florence_A,[],5c063522ec4ee5a957d255a2,9/21/2018,0,1,Hundreds of people show up for 99th annual Pitt County fair https://t.co/40UXZEKXS0,,,
Statuses_Irma_A,,5c598ccfec4ee5929fd6135e,9/30/2017,0,1,@WPTV Self full filling prophecy?!,,,
Statuses_Irma_C,,5c409933ec4ee508981483b2,10/25/2017,0,1,That mysterious character from 'The Walking Dead' premiere could change everything http://on.mash.to/2z6ER1k,,,
Statuses_Irma_C,,5c4099ecec4ee508981c4d67,12/25/2017,0,1,#Breaking : we're on the scene of a shooting in #Eatonville . Working to find out what happened. @WESH pic.twitter.com/015xvXLZT6,,,
Statuses_Irma_A,['media'],5c172cfdec4ee522100d32e2,10/15/2017,0,1,"There’s nothing like seeing this many women excited about tech, excited about being together. https://t.co/9wQuk6M2u5",,,
Statuses_Irma_A,['utility'],5c0f6a2bec4ee5221009737d,9/14/2017,0,1,Our crews are working around the clock to restore service to our customers. We will continue to work until all … http://tinyurl.com/y8amfkgw,1,,
Statuses_Irma_C,,5c409961ec4ee5089816a119,10/24/2017,0,1,Terry Richardson is banned from working with Vogue over sexual exploitation allegations  http://read.bi/2yL8FPj   pic.twitter.com/lfyOxKV2ml,,,
Statuses_Irma_A,['media'],5c154553ec4ee522100c28f2,10/5/2017,0,1,.@JacksonEMC lost a record number of power poles in #irma. @BMonahanWSB with how they're sticking up for the ne… http://tinyurl.com/y9bf3y3n,1,,
Statuses_Irma_A,,5c598cccec4ee5929fd39389,1/30/2018,0,1,"Last night's #HTB had us a little teary-eyed! As always, thanks to @wmbbkelseypeck for her excellent segment!
h… http://tinyurl.com/ybgyenyv",,,
Statuses_Irma_C,,5c4099ecec4ee508981c6b66,11/24/2017,0,1,. @TIME is full of what makes the grass grow green.,,,
Statuses_Irma_A,['utility'],5c111d6dec4ee522100a25e1,9/23/2017,0,1,@CortesBob @DukeEnergy What did Duke say? Is there a transcript of the meeting?,1,,
Statuses_Irma_A,['media'],5c177af4ec4ee522100d5cf6,10/29/2017,0,1,Here's what animals would say if they had a boss that made them work late on the weekend. (with @natgeowild ) https://t.co/V8pSadbrTt,,,
Statuses_Irma_C,,5c409974ec4ee5089817928b,9/10/2017,0,1,"I, for one, would not be walking on the beach. No one could tell exactly you how much the wind needs to shift b4 the water moves back in.",1,,
Statuses_Irma_C,,5c409988ec4ee50898181f53,1/17/2018,0,1,In less then a week 2 people killed by brightline. smh,,,
Statuses_Irma_A,['utility'],5c10574cec4ee5221009d2f4,9/12/2017,0,1,@Globetoppers @Rickagain @CityPortStLucie @insideFPL I don't suppose u have any dry citronella candles around?,,,
Statuses_Irma_A,,5c598ccdec4ee5929fd4f82d,6/22/2017,0,1,@WESH Dang Opey sure does look old now.,,,
Statuses_Irma_C,,5c409870ec4ee508980e3ee0,10/31/2017,0,1,Check out our #HalloweenTODAY  @TwitterMoments :   “Halloween on TODAY” https://twitter.com/i/moments/9253 46475017719809   …,,,
Statuses_Irma_A,,5c598ccbec4ee5929fd30001,9/7/2017,0,1,@WPTV I'm in Boca. Not in evac zone. We're shuttering up. I believe my neighbor just left &amp; may have left h… http://tinyurl.com/y7b97ea7,1,,
Statuses_Irma_A,,5c598cccec4ee5929fd3fd7c,10/26/2017,0,1,NAACP travel warning for American Airlines: What options do you have?   https://t.co/v2ZLcCipqV,,,
Statuses_Irma_C,,5c40992bec4ee50898143e7e,9/8/2017,0,1,Make you sure take a crate for your pet when you go to ANY pet shelter. Animals cannot run free. @mysuncoast,,,
Statuses_Irma_A,['utility'],5c0efcadec4ee52210094250,9/6/2017,0,1,Prep tip: Fully charge your mobile devices and batteries prior to the storm. #HurricaneIrma https://t.co/OuFjfYHKNL,1,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd6a29c,8/1/2017,0,1,@WPTV Would have been nice to get accurate reporting this morning regarding SB lanes.  NB looked pretty good to… http://tinyurl.com/yd3zeoru,,,
Statuses_Irma_A,['media'],5c132fb0ec4ee522100afe56,9/10/2017,0,1,Never say die: Syria’s heroic footballers are an inspiration to us' all (Op-Edge by @NeilClark66) https://t.co/ItyawDqogh,,,
Statuses_Irma_C,,5c40992fec4ee50898146d42,8/16/2017,0,1,"Judge tells Jury to go back to deliberation room and individually explain to each other the weakness in their belief of the case."" @WCTV""",,,
Statuses_Irma_C,,5c409872ec4ee508980e526b,10/30/2017,0,1,Catalonia independence: Spain to take control of Catalan institutions http://bbc.in/2yVSTlT,,,
Statuses_Irma_A,['media'],5c1c81e3ec4ee52210101cc9,9/14/2017,0,1,The British female Thai-boxing champion - who kept her training secret from her strict Muslim family https://t.co/y97nONXX3o,,,
Statuses_Irma_C,,5c409920ec4ee5089813cfb1,10/7/2017,0,1,# IAm  #WeAreInThisTogether  #BehindTheBadge pic.twitter.com/nuihcpmnZb,,,
Statuses_Irma_A,['media'],5c18ee4aec4ee522100e2f26,10/30/2017,0,1,Premier League: 10 talking points from the weekend’s action https://t.co/yvFrVdrKv3,,,
Statuses_Irma_A,,5c598ccbec4ee5929fd2d267,12/18/2017,0,1,@WPTV what’s happening on Congress between palm beach lakes and 45th??,,,
Statuses_Irma_A,,5c598cccec4ee5929fd49539,10/20/2017,0,1,#Bayshore Bruins Senior Night Cheerleader Ashley Bates #FootballFridayNight @mysuncoast https://t.co/N7CbFPS4fH,,,
Statuses_Irma_A,['utility'],5c112b39ec4ee522100a2a48,9/18/2017,0,1,@DukeEnergy - so glad I am among the 4% in Volusia without power when ALL other homes in 1/2 mi. radius have been restored. #DukeEnergyFAIL,1,,
Statuses_Irma_C,,5c409920ec4ee5089813c5c3,10/3/2017,0,1,Let us know when you do and what state you're checking in from! #9PMRoutine https://twitter.com/jackolemiss/st atus/915386444981719040   …,,,
Statuses_Irma_C,,5c409817ec4ee508980bb69f,10/4/2017,0,1,Ivanka Trump and Kellyanne Conway talked about military spouses and making child care more affordable. http://local15tv.com/news/nation-wo rld/ivanka-trump-kellyanne-conway-talk-military-spouses-at-camp-lejeune-event   …,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819fe32,9/12/2017,0,1,The amount of rage being tossed @DukeEnergy right now is astonishing. Maybe no ETA isn't better than just a general ETA...???,1,,
Statuses_Irma_C,,5c4098e0ec4ee5089811acb7,9/16/2017,0,1,"Yes our systems had errors. If you reported your outage today, you are fine. You only need to report it once.",1,,
Statuses_Irma_A,,5c598ccaec4ee5929fd2b107,12/6/2017,0,1,@WPTV I spoke regarding attitudes surrounding a sanctuary city is Boyton Beach this evening at city council mgt… http://tinyurl.com/y9e6glhe,,,
Statuses_Irma_A,['media'],5c15a829ec4ee522100c605c,9/18/2017,0,1,Consumer Investigator @JStricklandWSB says he's never seen anything like the #Equifax data breach | VIDEO - htt… http://tinyurl.com/y7onyssz,,,
Statuses_Irma_C,,5c40986cec4ee508980e2562,9/11/2017,0,1,@NewsfromJEA teams in action. Thanks for your hard work guys #Irma #HurricaneIrma #FCNStorm pic.twitter.com/gTNoW39jZ5 – bei Beach Blvd & Kernan Blvd,1,,
Statuses_Irma_C,,5c4099dcec4ee508981b8721,12/6/2017,0,1,TRUE,,,
Statuses_Irma_A,['utility'],5c0f3905ec4ee52210095cb1,9/14/2017,0,1,"@sexiibexiii Your county is set to be restored around midnight on Sunday, Sept 17. Check out https://t.co/khhgaBKow4 for details.",1,,
Statuses_Irma_A,['utility'],5c110f3fec4ee522100a2046,9/15/2017,0,1,@Casey_Roy89 Please know that we are doing all we can to ensure all of our customers are restored as soon as possible.,1,,
Statuses_Florence_A,[],5c070ff1ec4ee5a957d2b63f,9/28/2018,0,1,"Right Place, Right Time: Greensboro College Football Players Help Take Down Fugitive https://t.co/HJMhRJA5fI https://t.co/3ykjmacS8c",,,
Statuses_Irma_A,,5c598ccfec4ee5929fd662f0,1/17/2018,0,1,But on this Olympus tho #MiamiSunset @wsvn https://t.co/mECUCEP049,,,
Statuses_Irma_A,['media'],5c1a76a4ec4ee522100f0dc7,9/17/2017,0,1,"At 40, @Patriots superstar #TomBrady is still at the top of his game; watch 1st part of @NorahODonnell's interv… http://tinyurl.com/y73a6vlj",,,
Statuses_Irma_A,['utility'],5c11ce1cec4ee522100a69ef,9/14/2017,0,1,"@Mayor_Jacobs where is @DukeEnergy. Why are we accepting lack of updates. Why do we have a monopoly. Help us! We need a voice, this is nuts",1,,
Statuses_Irma_C,,5c409855ec4ee508980d6f33,10/26/2017,0,1,Was heading to bed. Then noticed the gorgeous @ahinsonWPTV is anchoring the late shift on @FOX29WFLX news. Sleep can wait.,,,
Statuses_Irma_A,['media'],5c18b5adec4ee522100e0b70,9/23/2017,0,1,I only have 10 minutes to help jobseekers get back on their feet and find work https://t.co/B2oSIH9wNZ,,,
Statuses_Irma_A,,5c598ccaec4ee5929fd2b483,11/19/2017,0,1,Showers will move in and out of #NWFL by 1 am or so. Windy &amp; chilly conditions to follow. Morning temps wil… http://tinyurl.com/yce3ykql,,,
Statuses_Irma_A,['media'],5c19386eec4ee522100e5c8c,10/17/2017,0,1,Ireland rugby players to stand trial on rape charges https://t.co/S8oPgLDnGS,,,
Statuses_Irma_A,['media'],5c13aeb5ec4ee522100b3776,9/18/2017,0,1,Sean Spicer crashes #Emmys stage to show he's in on the joke https://t.co/zthAD5sRfd,,,
Statuses_Irma_C,,5c40987eec4ee508980ed38c,10/13/2017,0,1,Pres. Trump decides will no longer reimburse insurers for lowering costs for Obamacare customers. http://nbcnews.to/2gARC9i,,,
Statuses_Irma_A,['media'],5c1e8d42ec4ee52210113a82,9/26/2017,0,1,The first 3 things to do with your money when you get a raise or bonus https://t.co/bUNpfEezGA https://t.co/haQS7G8gJi,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819f623,9/12/2017,0,1,@DukeEnergy Why does it seem like other area poco's have responded so much better to this situation than #DukeEnergy ?,1,,
Statuses_Irma_C,,5c409920ec4ee5089813bfd8,9/5/2017,0,1,We appreciate that! Thank you. https://twitter.com/TheHashtagGame /status/905184674548375552   …,,,
Statuses_Irma_A,['gov'],5c0c2f00ec4ee52210081119,10/20/2017,0,1,😂😂😂Looks like you've got the ultimate count down going! 24 hours until #LivePD! #9PMRoutine https://t.co/0SzxQRICsV,,,
Statuses_Irma_A,['utility'],5c101ed5ec4ee5221009bced,9/14/2017,0,1,Tonight I duel with @insideFPL,1,,
Statuses_Irma_A,['media'],5c1ec5b5ec4ee52210115a58,10/18/2017,0,1,Declassified files show how the US supported a mid-1960s extermination campaign in Indonesia https://t.co/tQdiAlfe4i https://t.co/JmzIg9s7vb,,,
Statuses_Irma_A,,5c598ccbec4ee5929fd31186,1/26/2018,0,1,The Stanley Cup is ready for #Gasparilla2018! The @keeperofthecup explains its why it’ll be wearing a life vest… http://tinyurl.com/ycbjc65x,,,
Statuses_Irma_C,,5c40984bec4ee508980d3896,9/16/2017,0,1,"1/4 We know how difficult it is to be without power, and understand your frustration.",1,,
Statuses_Irma_A,['media'],5c199ee5ec4ee522100e986b,10/24/2017,0,1,Sen. Jeff Flake won't seek re-election -- https://t.co/H4jvPLFQin https://t.co/2oFE0S8N3a,,,
Statuses_Irma_A,,5c598cccec4ee5929fd4940b,6/26/2017,0,1,@WPBF25News shear genius!    NOT,,,
Statuses_Irma_C,,5c4099ddec4ee508981c1e14,5/9/2017,0,1,How bout she not trespass on other people's property and maybe that wouldn't have happened to her.,,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd6a934,10/16/2017,0,1,It's hard to eat healthy.  https://t.co/4IiKUZVi6M,,,
Statuses_Irma_C,,5c4098fdec4ee50898128e69,9/9/2017,0,1,**FREE ICE** in #Sebastian  ! https://twitter.com/IRCSheriff/sta tus/906569328400769024   …,,,
Statuses_Irma_C,,5c4098e4ec4ee5089811e8a3,10/13/2017,0,1,Modern Love: Her fiancé wanted a prenup. She didn't. http://nyti.ms/2hFrtGi,,,
Statuses_Irma_C,,5c4098a4ec4ee508980fd362,10/18/2017,0,1,TODAY: Jerry Sandusky to learn if he’ll get new trial or if charges will be tossed: http://cbsloc.al/2zynJOY,,,
Statuses_Irma_A,['utility'],5c10d2ccec4ee522100a04fa,10/3/2017,0,1,@locobedoya 3/3 It is applicable whether or not electricity is used.,,,
Statuses_Irma_C,,5c409956ec4ee50898163487,10/16/2017,0,1,Yes we Canvey! The UK’s next independence movement https://trib.al/USQxvLD,,,
Statuses_Irma_A,,5c598ccfec4ee5929fd6683c,7/21/2017,0,1,"Don't even try to come 4 Mueller
Millions of us WANT MUELLER TO BE LEFT ALONE TO PROPERLY INVESTIGATE
#TrumpCor… http://tinyurl.com/y6wc5p6b",,,
Statuses_Irma_A,,5c598cccec4ee5929fd40fb9,8/19/2017,0,1,@MattThomas_zoso @somanystocks @NevaSMarxova @WPLGLocal10 In America... where there is more gun regulation there is more gun homicide. Easy,,,
Statuses_Irma_C,,5c409988ec4ee508981816bd,2/1/2018,0,1,Ridiculous. The fact that they are down and the lights r flashing should be enuf. Enough of this nonsense blaming the train,,,
Statuses_Irma_C,,5c409994ec4ee508981909cf,9/10/2017,0,1,FPL is full of crap. Our neighborhood had underground utilities and no power poles yet we have lost power. No hurricane force winds here.,,,
Statuses_Irma_A,,5c598ccbec4ee5929fd2e144,11/27/2017,0,1,@Tee_AHN_Uhh @MattAdkins007 @wsvn What are you 12 &amp; don’t understand english I said 100 x it’s bad for anyo… http://tinyurl.com/y7edt5q3,,,
Statuses_Irma_A,['nonprofit'],5c0eab72ec4ee5221009203d,10/11/2017,0,1,"Ontario, Quebec, and California are fighting climate change together — with the world’s second-largest carbon m… http://tinyurl.com/ybrxbjg7",,,
Statuses_Irma_C,,5c409994ec4ee5089818dd58,9/12/2017,0,1,"Please @insideFPL , 33311 Need Their Power On ASAP !! I Have A 6 Month Old !!!",,,
Statuses_Irma_C,,5c40997eec4ee5089817f563,7/28/2017,0,1,So sad that deputies in Walton County receiver higher pay than Escambia. Fire ECAT & relocate funds to keep experienced Deputies.,,,
Statuses_Irma_A,['utility'],5c119c71ec4ee522100a56a9,9/15/2017,0,1,@anakenn @DukeEnergy Those people who say that probably have their power on too (idiots). Need to think about t… http://tinyurl.com/ybkezhay,1,,
Statuses_Irma_C,,5c409809ec4ee508980b2335,9/15/2017,0,1,"A lot of people will like Scarecrow – lots of vines, wind, birds, and unique scares. Very, very dark. pic.twitter.com/iWc6rub5wb",,,
Statuses_Irma_A,,5c598cd0ec4ee5929fd69465,5/7/2017,0,1,"@JackalynKovac @weartv @AshleyRuizWx ...there 'ya go! -- the new Breakfast of Champions!  😎 (of course, will no… http://tinyurl.com/ybthqo5h",,,
Statuses_Irma_A,['media'],5c151052ec4ee522100c0978,9/8/2017,0,1,"Disney, Comcast shares fall on disappointing forecasts https://t.co/dLQGLQ4xJ1 https://t.co/dJbBxdOPc6",,,
Statuses_Irma_C,,5c4097e7ec4ee508980a58b3,9/13/2017,0,1,"Zaina, if you are concerned about the health of your animals, please contact your local veterinarian. Crews are working  diligently.",,,
Statuses_Irma_A,['utility'],5c116ad3ec4ee522100a433f,9/16/2017,0,1,@DukeEnergy Hey @DukeEnergy how can I be sure you acknowledge our outage?  Your online outage system shows our … http://tinyurl.com/ya7advkx,,,
Statuses_Irma_C,,5c4099dcec4ee508981b9ea5,10/26/2017,0,1,#NowStillWatching @netflix @hulu @wsvn @WPLGLocal10 @GMA @TODAYshow @LiveKellyRyan @WendyWilliams @TheView @TheRealDaytime,,,
Statuses_Irma_A,['gov'],5c096d40ec4ee514a04c80cf,10/12/2017,0,1,The suspect eventually goes into his house and deputies follow.  There they found the deceased victim and establish a perimeter,,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd6ec96,9/18/2017,0,1,Deleted tweets appear to show Kevin Durant trying to anonymously criticize Thunder teammates https://t.co/DPNuxp1BBp https://t.co/35JoeENwKN,,,
Statuses_Irma_A,['gov'],5c088778ec4ee514a04c1a57,10/11/2017,0,1,We see what you did there 😎🌴 https://t.co/gCwj8K5hNX,,,
Statuses_Irma_A,['media'],5c13bcc2ec4ee522100b3da7,10/13/2017,0,1,We dish with #AndrewGarfield &amp; #ClaireFoy about their new movie #Breathe! Don't miss tonight's @DishNation … http://tinyurl.com/ydahadq2,,,
Statuses_Irma_A,,5c598cccec4ee5929fd47ec4,1/9/2018,0,1,@OldNY008 @BlakNGoldChamps @WPTV Something else WPTV got wrong then...figures.,,,
Statuses_Irma_C,,5c409994ec4ee5089818be2d,9/14/2017,0,1,Anyone see FPL in Volusia county?,1,,
Statuses_Irma_C,,5c4098d7ec4ee50898115f76,9/27/2017,0,1,"Beachgoers raced to rescue this dolphin as it was trapped by fishing net in Cádiz, Spain. Luckily, it was able to swim back to the ocean pic.twitter.com/wggTnXdHwy",,,
Statuses_Irma_C,,5c40993cec4ee50898150e51,11/8/2017,0,1,"Loading... TAGS: DONALD TRUMP NEWS 2016 ELECTION Good joke. Made me look. If real, it may have been interesting; pro or no.",,,
Statuses_Florence_A,[],5c06b0c6ec4ee5a957d28ba2,9/15/2018,0,1,"@mdwheele We're very sorry that you are still without power, Justin. Please know that we are assessing damage a… http://tinyurl.com/y7yeuv35",1,,
Statuses_Irma_A,['utility'],5c104596ec4ee5221009cbb9,9/13/2017,0,1,"Haven't seen a single power truck in Lee County, Fort Myers and it's Wednesday morning. @insideFPL #IrmaRecovery https://t.co/WE6KEBw6Mx",1,,
Statuses_Irma_C,,5c4099edec4ee508981cf2b7,7/31/2017,0,1,So we are just going to get extreme showers ?,1,,
Statuses_Irma_C,,5c409994ec4ee5089818f684,9/11/2017,0,1,No power still in west palm beach @insideFPL,1,,
Statuses_Irma_A,,5c598cceec4ee5929fd5a390,7/7/2017,0,1,PBSO says this was a drive by shooting @WPTV @FOX29WFLX https://t.co/8RUF2oeSKz,,,
Statuses_Irma_C,,5c4098dbec4ee508981188ec,9/8/2017,0,1,How to find out if you're affected by the Equifax hack  http://cnn.it/2xaLJZE   pic.twitter.com/XPDVjjTjdo,,,
Statuses_Irma_C,,5c4099b2ec4ee5089819c562,9/15/2017,0,1,If it's taken you 6 days to restore that many you really think ur gonna restore the rest today when there's hardly any1 out working?,1,,
Statuses_Florence_C,,5c472710d2512c77b725afd3,9/15/2018,0,1,We're anticipating between 1 and 3 million outages due to this massive storm. And unfortunately the dangerous conditions will make the restoration process long and difficult. Please stay safe. And know that we will begin restoring power as soon as conditions are safe.,1,,
Statuses_Irma_C,,5c409891ec4ee508980f7f8b,10/13/2017,0,1,"# Pet  Tails by #Addriana   http://pawspetfoundation.org/?page_id=1109    On #Training  #Pets  #Dogs  #Cats  #Animals  #PAWSFlorida  Please read,...  http://fb.me/zs3AGce6",,,
Statuses_Irma_C,,5c409992ec4ee50898189514,9/19/2017,0,1,I live in North Miami ! Not a single truck came today! @wsvn @WPLGLocal10 need another day?please HELP US! pic.twitter.com/GYbRr7F09R,1,,
Statuses_Irma_C,,5c4099ecec4ee508981c2379,2/5/2018,0,1,19 true Valentine's Day love stories http:// dlvr.it/QF7Qcb pic.twitter.com/A7rfbflNBU,,,
Statuses_Irma_A,['gov'],5c056b67ec4ee5a925127422,9/12/2017,0,1,"@cmlaprade Hi Christopher, we declared a major disaster for USVI, FL, &amp; Puerto Rico &amp; have staff on the… http://tinyurl.com/y83g6tl8",1,,
Statuses_Irma_A,,5c598cc9ec4ee5929fd169b8,7/27/2017,0,1,"@Rainbowd4sh1 @Laurajoomer @AshleighWalters @WPTV Or in this case, possibly a critter. :)",,,
Statuses_Irma_C,,5c4099dcec4ee508981baf73,10/17/2017,0,1,pic.twitter.com/qX1a1r0Yd2,,,
Statuses_Irma_C,,5c409940ec4ee50898154ccb,10/29/2017,0,1,".@EricTrump : ""If you could let $9M escape a campaign and not know where it's going, you should not be Commander-in-Chief."" pic.twitter.com/LfG8oC5m71",,,
Statuses_Irma_A,['media'],5c12d6eeec4ee522100ad870,10/27/2017,0,1,"Welcome back to Halloween '84 in Hawkins, Indiana. 🎃 @Stranger_Things has returned — 7 things to know: https://… http://tinyurl.com/y76dpvgp",,,
Statuses_Irma_C,,5c409974ec4ee508981789e4,9/12/2017,0,1,pic.twitter.com/lJyHNzw4oK,,,
Statuses_Irma_A,['nonprofit'],5c0e0fc7ec4ee5221008dd07,10/5/2017,0,1,"When prosecutors decide who gets to have a public defender, injustice is certain. #CJReform https://t.co/ci2bxhNNeD",,,
Statuses_Irma_A,['utility'],5c1250a8ec4ee522100a9cf3,9/11/2017,0,1,"@DukeEnergy please come to Windward Estates, Conway",1,,
Statuses_Irma_C,,5c4099edec4ee508981cf2ba,7/31/2017,0,1,Boy's 'cool' helmet saves his life during bike accident http:// dlvr.it/PZrSQh pic.twitter.com/1uRy6j4Ano,,,
Statuses_Florence_C,,5c47270fd2512c77b725a0c4,9/13/2018,0,1,".@NC_Governor  Cooper: We have been saying every day for almost a week that this is a historic storm and we are worried about two things. One is the ocean surge, which will contribute to river flooding,and the historic rainfall that we are about to have. #FlorenceNC",1,,
Statuses_Irma_A,,5c598ccbec4ee5929fd37e9e,9/29/2017,0,1,Thanks Melissa Ross from WJCT's First Coast Connect! Can't wait to see you @ssfsfest @HospiceGI https://t.co/8kk8U75MuW,,,
Statuses_Irma_A,['utility'],5c11a723ec4ee522100a5ad2,9/15/2017,0,1,@DukeEnergy @Moon_Lit_Ska Sounds like a third world excuse,1,,
Statuses_Irma_A,['media'],5c1785a5ec4ee522100d62f0,10/3/2017,0,1,Tag a friend that's on a diet https://t.co/W6MPrDXh5G,,,
Statuses_Irma_A,,5c598ccaec4ee5929fd286d1,1/13/2018,0,1,@PGMIAMI @wsvn @GoBrightline today was day 1,,,
Statuses_Irma_A,,5c598cceec4ee5929fd55c3c,11/18/2017,0,1,Bayshore #Walk2EndAlz @alzassociation @USFHealth @WFLA https://t.co/2XDiV9uYdU,,,
Statuses_Irma_C,,5c409917ec4ee50898137fae,10/9/2017,0,1,"More women are coming forward, accusing movie mogul of sexual harassment. @WendyCoronaWSB  with the fallout, at 5:39 pic.twitter.com/NiZ9CZkNLH",,,
Statuses_Irma_C,,5c40985cec4ee508980da691,9/22/2017,0,1,Coach of the Week: Kenny King http://wp.me/p5MgeL-1Kbf,,,
Statuses_Irma_A,['media'],5c196d60ec4ee522100e7be9,10/3/2017,0,1,#LasVegasStrong | Jennifer T. Irvine https://t.co/OIbuODfZ0K,,,
Statuses_Irma_A,,5c598cd1ec4ee5929fd737dd,7/2/2017,0,1,Omg @JulieDurda  got it going on today @WPLGLocal10,,,
Statuses_Irma_A,['utility'],5c11d500ec4ee522100a6c17,9/14/2017,0,1,@DukeEnergy Inwas naive to think that there'd be power at my house.... 😩,1,,
